Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS09875	13.8479319181492	1.4323098023229939	0.5790916460263045	host	gene-AUO97_RS09875	None	None	28.21669543071555
gene-AUO97_RS02075	0.5880543379937553	0.9903708066783903	0.6936130160423837	host	gene-AUO97_RS02075	None	None	9.796168860476717
gene-AUO97_RS09240	15.341547813758957	1.1116804511286045	1.6259106410352695	host	gene-AUO97_RS09240	None	None	31.984759345987943
gene-AUO97_RS12025	0.20430764805809043	0.0176261789087079	0.004831101838930603	host	gene-AUO97_RS12025	None	None	0.14910536541776365
gene-AUO97_RS18955	4.384299239930979	1.0345355826651912	0.6602522063722638	host	gene-AUO97_RS18955	None	None	8.824516184092873
gene-AUO97_RS12705	2.42902958661416	0.456477796091594	0.6303786984618951	host	gene-AUO97_RS12705	None	None	10.297717085437736
gene-AUO97_RS12080	1.2923386882156613	0.12439722660817143	0.07935969435394608	host	metH	None	None	1.771908446757626
gene-AUO97_RS11105	6.990658041138687	0.12216633321703085	0.43581410271114907	host	apbC	None	None	13.737401445080726
gene-AUO97_RS14605	0.06309315725556158	0.015090546064610424	0.06587725634378283	host	gene-AUO97_RS14605	None	None	0.3197846150485708
gene-AUO97_RS14845	1.3763174716165345	0.14541313144300094	0.13078004847839364	host	gene-AUO97_RS14845	None	None	5.859570254444358
gene-AUO97_RS05090	0.0003238528589775691	0.002259319043571616	0.002691906321268535	host	gene-AUO97_RS05090	None	None	0.00043050737258688317
gene-AUO97_RS12300	0.2929929914308391	0.09793664854800951	0.051509991228597896	host	gene-AUO97_RS12300	None	None	1.2939480153168332
gene-AUO97_RS00440	0.2255351753996398	0.0008034906185021562	0.04063236117491425	host	adeF	None	None	0.18881970821845087
gene-AUO97_RS01970	4.092678439054982	0.7833774369211213	0.20433653806377272	host	lolD	None	None	8.752722362174733
gene-AUO97_RS06505	4.977677490671754	0.026771454490524427	0.63813052718417	host	gene-AUO97_RS06505	None	None	7.550130404113194
gene-AUO97_RS14145	0.006754214975141504	0.004099317391638699	0.0679128755195411	host	abaF	None	None	0.08647372678929378
gene-AUO97_RS19485	2.050324890250251	0.899380208193513	0.856601426441728	host	gene-AUO97_RS19485	None	None	3.3550069903873703
gene-AUO97_RS14910	4.721806549883697	0.36825201004596675	0.3050934248336663	host	gene-AUO97_RS14910	None	None	2.959632961057835
gene-AUO97_RS05710	27.598438989382444	1.105803751344105	1.5608402137678041	host	ftsZ	None	None	58.40072438484361
gene-M172_gp28	348.1465676766056	357.29189576686986	460.4568310024424	phage	gene-M172_gp28	early	late	4398.332214450352
gene-AUO97_RS13395	227.1387631385213	7.153099384657025	1.4350903188619668	host	gene-AUO97_RS13395	None	None	456.7790949224375
gene-AUO97_RS03915	0.4243240348616992	0.18365256098799754	0.09656463864692522	host	gene-AUO97_RS03915	None	None	1.382148967688135
gene-AUO97_RS11945	0.3462434023479032	0.01762706478404641	0.3171249821524733	host	gene-AUO97_RS11945	None	None	0.2621167248562836
gene-AUO97_RS14160	0.5968428968750286	0.004118102176630223	0.024791348320251982	host	gene-AUO97_RS14160	None	None	2.0016958646852743
gene-AUO97_RS04355	196.81004442515757	25.17310120986591	17.364566584436943	host	rplN	None	None	359.3831793120366
gene-AUO97_RS13405	8.737489615889094	0.9477299689579723	0.016265555924445785	host	gene-AUO97_RS13405	None	None	6.5736014768993005
gene-AUO97_RS02245	0.4299364155151346	0.023349335842037133	0.11014894961941538	host	gene-AUO97_RS02245	None	None	1.3602990910499841
gene-AUO97_RS14485	1.3355751735275136	0.13329982357072534	0.1921219504829123	host	gene-AUO97_RS14485	None	None	1.1997706708202314
gene-AUO97_RS16460	0.0010997017945137619	0.007671932291840308	0.009140861752796756	host	gene-AUO97_RS16460	None	None	0.001461866761589992
gene-AUO97_RS09540	15.31869352441165	0.44088228920799466	2.7284836969185684	host	infA	None	None	26.801026554563336
gene-AUO97_RS11730	7.516923572016829	0.2707396855514492	2.5041277842368066	host	hemB	None	None	11.722171129185199
gene-AUO97_RS15740	0.20815669515456814	0.2400171003589285	0.06300467525054586	host	gene-AUO97_RS15740	None	None	1.7665744987921832
gene-AUO97_RS16890	0.0009553659339838344	0.006664991178536268	0.00794112364774218	host	gene-AUO97_RS16890	None	None	0.0012699967491313054
gene-AUO97_RS18565	0.03304626366486846	0.003136466436958243	0.003736999363643377	host	gene-AUO97_RS18565	None	None	0.015685010755505574
gene-M172_gp02	1347.5374054889198	322.48652714062973	128.457524919653	phage	gene-M172_gp02	early	early	6875.419896972674
gene-AUO97_RS02090	58.07405367247921	4.099755482609353	6.243235490726541	host	gene-AUO97_RS02090	None	None	87.89360759187066
gene-AUO97_RS00385	2.1189654624734073	0.44974520785965866	0.678391561048508	host	gene-AUO97_RS00385	None	None	3.695758672910201
gene-AUO97_RS16445	0.000553835324048596	0.0038637630020500087	0.004603549940720104	host	gene-AUO97_RS16445	None	None	0.0007362299994964092
gene-AUO97_RS00790	0.22757562740316795	0.005931056876094576	0.040542591158695296	host	barB	None	None	0.4999382448781166
gene-AUO97_RS08750	3.3525778966214244	0.5380370811943651	0.4270670939940985	host	hemC	None	None	5.398115393568186
gene-AUO97_RS14880	2.261321920010311	0.18422528253909465	0.38147031196466297	host	glnD	None	None	5.739359339243325
gene-AUO97_RS13715	1.1271726797290866	0.3012073345529822	0.07618496449074119	host	mutS	None	None	3.3941080321110015
gene-AUO97_RS14090	1.5296807513115196	0.05462811274854085	0.21036089133091862	host	soxR	None	None	1.3145019200203834
