Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS19155	13.847151120863336	12.23822790997692	14.815803026045216	host	gene-AUO97_RS19155	None	None	0.7765492202068615
gene-AUO97_RS06415	0.10595602442535489	0.07908338461445152	0.19576353028241222	host	gene-AUO97_RS06415	None	None	0.034061031278945934
gene-AUO97_RS17685	320.07513190551015	185.0696474075058	214.71095905970952	host	gene-AUO97_RS17685	None	None	15.53848638689928
gene-AUO97_RS06645	4.267123803858791	5.110230463405693	6.80949851029912	host	abaI	None	None	0.39501906303308343
gene-AUO97_RS03810	0.15368396335569492	0.1918901518607216	0.1473066241523487	host	gene-AUO97_RS03810	None	None	0.029902862945048767
gene-AUO97_RS10300	26.906540272434967	25.0663361979781	28.542306000643165	host	gene-AUO97_RS10300	None	None	0.13030892050715984
gene-AUO97_RS02105	17.16400014533853	14.911409541757662	14.683217192486246	host	gene-AUO97_RS02105	None	None	0.4148860688328647
gene-AUO97_RS12510	24.352693421635063	22.15207533902132	15.239763023448738	host	yejB	None	None	0.6297931613241898
gene-AUO97_RS15880	289.73714459991425	257.86786319717453	287.198006702675	host	gene-AUO97_RS15880	None	None	2.585381971430319
gene-AUO97_RS09550	65.16916244670733	61.11889695327029	67.91209729218608	host	truA	None	None	0.316216348019732
gene-AUO97_RS06130	143.5398688788754	129.45573851800324	137.37319114271043	host	gene-AUO97_RS06130	None	None	0.40759657438580876
gene-AUO97_RS16940	0.0825918319041043	0.06221636555373992	0.026893150133076818	host	gene-AUO97_RS16940	None	None	0.02624418058818176
gene-AUO97_RS09175	97.17783189322672	87.86013203530551	88.15155656815358	host	gene-AUO97_RS09175	None	None	0.417470649078133
gene-AUO97_RS00520	8.100241530122407	5.089577897169998	7.491470524967041	host	gene-AUO97_RS00520	None	None	0.43896455289222075
gene-AUO97_RS07175	34.37852331785938	27.195993341474537	39.395617457209305	host	gene-AUO97_RS07175	None	None	0.7429419410555085
gene-AUO97_RS15555	0.14098280935935648	0.10522665225559254	0.13513252298273312	host	gene-AUO97_RS15555	None	None	0.002456610200115769
gene-AUO97_RS04690	79.67896372887581	68.21767564875464	90.61968358687895	host	gene-AUO97_RS04690	None	None	1.7182280439452835
gene-AUO97_RS08270	0.12923424191274346	0.16186379647802876	0.1238714794008387	host	gene-AUO97_RS08270	None	None	0.025785434405513608
gene-AUO97_RS05070	194.96611598261856	181.27318321981497	181.4060136161496	host	gene-AUO97_RS05070	None	None	0.7492057001965332
gene-AUO97_RS15945	5.8185614232025875	6.641984135600886	30.639141905845737	host	gene-AUO97_RS15945	None	None	11.063556041739115
gene-AUO97_RS13935	7.407342094330857	6.575823832007754	6.310947322161968	host	gene-AUO97_RS13935	None	None	0.1241308806707373
gene-AUO97_RS06440	2209.3059413118863	2313.442569095631	3152.2229663566445	host	gene-AUO97_RS06440	None	None	62.83046867182523
gene-AUO97_RS19220	10.35271304748308	11.476591191372469	7.288221431118291	host	gene-AUO97_RS19220	None	None	0.3945363057514679
gene-AUO97_RS04220	119.37506453397538	111.90476929520774	114.1288044091319	host	rnr	None	None	0.3877375223516218
gene-AUO97_RS13435	2.006320748767315	1.3153850172642858	1.3897502222178773	host	gene-AUO97_RS13435	None	None	0.12473365731507209
gene-AUO97_RS11205	45.53555168102641	44.097736047261	43.486851163194075	host	ligA	None	None	0.22266951880123348
gene-AUO97_RS14345	27.8267625837485	24.955716162160098	57.8328088022654	host	gene-AUO97_RS14345	None	None	5.6955484460894095
gene-AUO97_RS08505	47.74046214508868	53.02557938921611	36.7526284946109	host	gene-AUO97_RS08505	None	None	3.597870791702337
gene-AUO97_RS12455	6.249901955851048	4.663552738511243	4.926950100934318	host	gene-AUO97_RS12455	None	None	0.21433285067356184
gene-AUO97_RS04165	6.882448468494071	7.939613190763023	10.123027780535587	host	gene-AUO97_RS04165	None	None	0.2925053237449751
gene-AUO97_RS11750	19.08205107249745	19.801521061860225	24.9161842109429	host	gene-AUO97_RS11750	None	None	0.4459115191557335
gene-AUO97_RS06550	19.44504167610111	15.934718796792074	18.326363528339662	host	gene-AUO97_RS06550	None	None	0.19133706801636755
gene-AUO97_RS03580	28.985435753450783	23.775619230188045	26.322762276106292	host	gene-AUO97_RS03580	None	None	0.36571380524048236
gene-AUO97_RS12325	66.84986394413384	61.65290001097978	67.55613204603506	host	gene-AUO97_RS12325	None	None	0.26113066683877856
gene-AUO97_RS02995	2046.2822704007995	2270.3104294802943	1572.688170992854	host	gene-AUO97_RS02995	None	None	69.6365783714339
gene-AUO97_RS18575	0.12419603343866821	0.09063747598527704	0.06957887353579026	host	gene-AUO97_RS18575	None	None	0.03762182023506634
gene-AUO97_RS01710	0.04042398088265908	0.0693368917608068	0.038746529101684135	host	gene-AUO97_RS01710	None	None	0.026276668814330977
gene-AUO97_RS15625	4.572628473815163	4.071809341061826	4.540046016626979	host	gene-AUO97_RS15625	None	None	0.09751632517066874
gene-AUO97_RS07190	1220.8570927769597	630.5216452114151	1105.1358437522717	host	dnaK	None	None	78.41973044597567
gene-AUO97_RS02385	154.3352308898169	137.03444842282946	87.06931945968083	host	gene-AUO97_RS02385	None	None	5.62392618409351
gene-AUO97_RS02500	765.432220857717	769.5919482800842	946.7174109850366	host	gene-AUO97_RS02500	None	None	8.881115382044317
gene-AUO97_RS17095	4.77171264528041	3.9678500805794794	3.5391061121091534	host	pcaD	None	None	0.17849031452441894
gene-AUO97_RS08495	175.10678640359683	178.87837951243412	144.50463994680206	host	gene-AUO97_RS08495	None	None	4.902847322925405
