Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS02825	1.9361789097924327	1.5727760424450485	1.2393958464442978	host	gene-AUO97_RS02825	None	None	0.18292273516693658
gene-AUO97_RS11055	131.00300051339207	103.75745540019771	111.8839960024739	host	gene-AUO97_RS11055	None	None	71.4353925168155
gene-AUO97_RS01425	14.902655023864174	3.4274364104484216	3.0312415483174497	host	gene-AUO97_RS01425	None	None	6.024572147133314
gene-AUO97_RS17070	0.1800266953406511	1.4649304573356623	1.8204668289194226	host	catC	None	None	0.2642527091409141
gene-AUO97_RS01935	22.327564896704583	11.370399547997938	14.523890378684854	host	cxpE	None	None	1.9224655024789215
gene-AUO97_RS05515	2.2697697619327815	2.126316437968626	2.917524550222275	host	gene-AUO97_RS05515	None	None	1.0077761162170364
gene-AUO97_RS06105	0.4190631126434814	2.0652859126212024	7.29224089241346	host	gene-AUO97_RS06105	None	None	0.396157883394574
gene-AUO97_RS17220	3.897333150230939	1.4000232058207407	0.4920336937101002	host	gene-AUO97_RS17220	None	None	0.6985846149645376
gene-AUO97_RS05820	0.4044013624466362	1.021740683170248	1.0425207295919088	host	uraH	None	None	0.3690616316850667
gene-AUO97_RS13075	0.0033763903852459744	0.049804511005433906	0.004833233413685897	host	gene-AUO97_RS13075	None	None	0.013547827701634343
gene-AUO97_RS05950	0.013130407053734344	0.003832593896647531	0.018795907719889607	host	gene-AUO97_RS05950	None	None	0.004718251336730285
gene-AUO97_RS10970	41.24564398549679	10.299021741439446	25.13362201270894	host	nuoE	None	None	7.203174859936754
gene-AUO97_RS07770	26.39177206883705	21.730979844832444	30.839276851681888	host	gene-AUO97_RS07770	None	None	2.920877309516567
gene-AUO97_RS02980	1.1081449844108655	1.2799264765680427	0.2447376635301639	host	gene-AUO97_RS02980	None	None	0.12855328146975123
gene-AUO97_RS00050	24.985117146481166	22.590104428066972	33.12911733625124	host	gene-AUO97_RS00050	None	None	24.65298976050112
gene-AUO97_RS18620	5.662223204071004	4.726270500395306	2.8585300895819046	host	gene-AUO97_RS18620	None	None	0.7986063708392823
gene-AUO97_RS15220	3.9492628718752933	0.693758954590394	4.653962185672537	host	gene-AUO97_RS15220	None	None	0.4380876452986575
gene-AUO97_RS11675	10.780484976156576	5.108544721949172	5.470910649179288	host	fur	None	None	7.927956834340987
gene-AUO97_RS19515	1.438005878733958	0.44586791595969105	0.4990614552984889	host	gene-AUO97_RS19515	None	None	1.1501464146424336
gene-AUO97_RS01290	2.3009564859097407	1.0056550534230255	4.717914221289824	host	gene-AUO97_RS01290	None	None	0.09443024241377784
gene-AUO97_RS19155	3.400454899105111	2.3798793512570335	3.4278664600978788	host	gene-AUO97_RS19155	None	None	0.7765492202068615
gene-AUO97_RS06415	0.005137985368852573	0.0014997106552099059	0.08684938452301005	host	gene-AUO97_RS06415	None	None	0.034061031278945934
gene-AUO97_RS17685	11.34270806988774	7.02206286375279	9.906314211430896	host	gene-AUO97_RS17685	None	None	15.53848638689928
gene-AUO97_RS06645	0.6917037774915364	1.5491598166684566	0.14890524655157522	host	abaI	None	None	0.39501906303308343
gene-AUO97_RS03810	0.007452393192660046	0.10992887564262438	0.010667947624802207	host	gene-AUO97_RS03810	None	None	0.029902862945048767
gene-AUO97_RS10300	1.5412080730801363	0.8677493356102188	1.3215657656706963	host	gene-AUO97_RS10300	None	None	0.13030892050715984
gene-AUO97_RS02105	3.5550587202778194	1.0702682087005295	0.44254657698554034	host	gene-AUO97_RS02105	None	None	0.4148860688328647
gene-AUO97_RS12510	0.2948538236071093	0.35139237597455397	1.1963434914509037	host	yejB	None	None	0.6297931613241898
gene-AUO97_RS15880	20.598235236412613	22.923202301771628	23.3497329403246	host	gene-AUO97_RS15880	None	None	2.585381971430319
gene-AUO97_RS09550	5.611696892073183	1.3914062395205762	1.371630219446267	host	truA	None	None	0.316216348019732
gene-AUO97_RS06130	6.5613749329603	2.4114295523246634	0.504212329726343	host	gene-AUO97_RS06130	None	None	0.40759657438580876
gene-AUO97_RS16940	0.04405307798360813	0.03293163816224674	0.001947602280185928	host	gene-AUO97_RS16940	None	None	0.02624418058818176
gene-AUO97_RS09175	6.795853774647809	1.145345617057369	1.417373206928616	host	gene-AUO97_RS09175	None	None	0.417470649078133
gene-AUO97_RS00520	1.5003305582290358	0.8378013963669211	0.378143816548727	host	gene-AUO97_RS00520	None	None	0.43896455289222075
gene-AUO97_RS07175	0.9967711039458839	1.191085338860054	0.0173123490633742	host	gene-AUO97_RS07175	None	None	0.7429419410555085
gene-AUO97_RS15555	0.006836492928803838	0.001995482772634666	0.009786299060768971	host	gene-AUO97_RS15555	None	None	0.002456610200115769
gene-AUO97_RS04690	8.058483353345915	9.373435946508136	0.8445144410990437	host	gene-AUO97_RS04690	None	None	1.7182280439452835
gene-AUO97_RS08270	0.006266785184736848	0.09367631366596622	0.00897077413903822	host	gene-AUO97_RS08270	None	None	0.025785434405513608
gene-AUO97_RS05070	3.2458133458815	11.264757880853855	13.347631341400557	host	gene-AUO97_RS05070	None	None	0.7492057001965332
gene-AUO97_RS15945	1.0022124454634425	2.0805552652413386	9.508516285630424	host	gene-AUO97_RS15945	None	None	11.063556041739115
gene-AUO97_RS13935	0.9212725407285016	0.5719843258195392	0.8701253549079491	host	gene-AUO97_RS13935	None	None	0.1241308806707373
gene-AUO97_RS06440	108.43630716551499	46.241077051588285	10.87919069884174	host	gene-AUO97_RS06440	None	None	62.83046867182523
gene-AUO97_RS19220	0.9606548705443633	0.9263815305383093	1.5205296909343917	host	gene-AUO97_RS19220	None	None	0.3945363057514679
gene-AUO97_RS04220	6.6915845619228245	5.733414704289046	4.327265107295496	host	rnr	None	None	0.3877375223516218
gene-AUO97_RS13435	0.3987600736225711	0.30868272269995783	0.015258876802903831	host	gene-AUO97_RS13435	None	None	0.12473365731507209
gene-AUO97_RS11205	1.62654444011807	3.4629695087281283	3.845470585506501	host	ligA	None	None	0.22266951880123348
gene-AUO97_RS14345	3.8889657089480787	2.150038351703547	1.759498767022727	host	gene-AUO97_RS14345	None	None	5.6955484460894095
gene-AUO97_RS08505	3.006659488335108	18.256515867155123	1.4984666683930108	host	gene-AUO97_RS08505	None	None	3.597870791702337
gene-AUO97_RS12455	1.219670245484741	0.3955596984494222	0.026546970352191664	host	gene-AUO97_RS12455	None	None	0.21433285067356184
gene-AUO97_RS04165	1.1980561732922272	0.37029169203697493	0.8667537732258674	host	gene-AUO97_RS04165	None	None	0.2925053237449751
gene-AUO97_RS11750	1.2113210225446591	2.3147027729188214	2.0039054961647356	host	gene-AUO97_RS11750	None	None	0.4459115191557335
gene-AUO97_RS06550	1.1636796856044938	0.9968997114382099	0.7701653572420959	host	gene-AUO97_RS06550	None	None	0.19133706801636755
gene-AUO97_RS03580	1.9737989958394877	1.5332647407213364	2.9732891223287723	host	gene-AUO97_RS03580	None	None	0.36571380524048236
gene-AUO97_RS12325	2.0063947446844383	3.8848559113625174	3.2940936742965263	host	gene-AUO97_RS12325	None	None	0.26113066683877856
gene-AUO97_RS02995	183.01026443934828	142.84970055446266	429.7829505648051	host	gene-AUO97_RS02995	None	None	69.6365783714339
gene-AUO97_RS18575	0.07639107155910671	0.051923851899282156	0.0050389029206512545	host	gene-AUO97_RS18575	None	None	0.03762182023506634
gene-AUO97_RS01710	0.001960226645462711	0.05482409947158063	0.0028060241382773556	host	gene-AUO97_RS01710	None	None	0.026276668814330977
gene-AUO97_RS15625	0.17402073257283138	0.9769992456836329	0.07919510646296057	host	gene-AUO97_RS15625	None	None	0.09751632517066874
gene-AUO97_RS07190	81.50322449273936	35.05445949736326	84.32833323528678	host	dnaK	None	None	78.41973044597567
gene-AUO97_RS02385	4.010922663490672	8.7389231712079	2.761729353061405	host	gene-AUO97_RS02385	None	None	5.62392618409351
gene-AUO97_RS02500	9.0643414509357	26.243044332514042	60.015147653611905	host	gene-AUO97_RS02500	None	None	8.881115382044317
gene-AUO97_RS17095	0.6659208166193827	0.8823745172651996	0.36928556994993667	host	pcaD	None	None	0.17849031452441894
gene-AUO97_RS08495	18.56408713022207	36.29658280399182	4.051866682953303	host	gene-AUO97_RS08495	None	None	4.902847322925405
gene-AUO97_RS17955	37.05992684791912	59.26055968651657	63.05124748506398	host	accC	None	None	26.520239957323007
gene-AUO97_RS18465	140.12369764153874	81.46881596236865	63.20292422611243	host	gene-AUO97_RS18465	None	None	23.86270664174694
gene-AUO97_RS14845	8.338341492585906	13.620092695176822	40.318758219562696	host	gene-AUO97_RS14845	None	None	22.628525923384213
gene-AUO97_RS16565	0.8058746515519012	0.7093994834168729	0.26646076842979793	host	gene-AUO97_RS16565	None	None	0.1370776114718488
gene-AUO97_RS18750	1.5589204566662849	1.4084961121800579	1.524829892660513	host	gene-AUO97_RS18750	None	None	1.0604998619133739
gene-AUO97_RS16625	0.09756468378472868	0.22912321775237784	0.2923351879790451	host	gene-AUO97_RS16625	None	None	0.19064873785956593
gene-AUO97_RS18450	0.43904685637351615	0.24442802880095904	0.1133032140474608	host	mgtA	None	None	0.10025190504904888
gene-AUO97_RS03930	1.0857043077376556	1.7492937867531406	1.7390734525079594	host	gene-AUO97_RS03930	None	None	0.19613954709026524
gene-AUO97_RS02330	2.3941170561633216	7.583483093801142	8.0724314906588	host	folD	None	None	0.7720541690088434
gene-AUO97_RS08935	2.5616687368178024	1.1618740579955822	0.3087900836207229	host	gene-AUO97_RS08935	None	None	0.8143430917356856
gene-AUO97_RS16320	2.46329544280489	1.696243793519617	0.6851758207562888	host	gene-AUO97_RS16320	None	None	0.33411236254186083
gene-AUO97_RS02315	8.857016574439813	2.167773817739203	8.698140153396508	host	gene-AUO97_RS02315	None	None	15.091500250543197
gene-AUO97_RS19080	8.215966278299886	7.737689679660483	2.7450950183410896	host	gene-AUO97_RS19080	None	None	6.151847250621554
gene-AUO97_RS03665	0.00752014222168422	0.0021950310498981334	0.01076492896684586	host	gene-AUO97_RS03665	None	None	0.0027022712201273443
gene-AUO97_RS07245	1.3216900664335631	1.2482017083809605	1.9014710064696425	host	gene-AUO97_RS07245	None	None	0.38630318773012606
gene-AUO97_RS16020	0.9333726571627329	2.0354095967105255	0.3187942575510738	host	cobU	None	None	1.264595127732411
gene-AUO97_RS16545	1.0493115725934268	0.22067840344577008	0.12911776039405498	host	adeR	None	None	0.19109447670355403
gene-AUO97_RS05210	0.6788315741301396	0.22791668064638712	2.0564822298231458	host	gene-AUO97_RS05210	None	None	0.24609981822851199
gene-AUO97_RS00390	0.16010365033107402	0.049352068447200435	0.07271587595283754	host	gene-AUO97_RS00390	None	None	0.05274455709888459
gene-AUO97_RS09540	32.65023000915638	52.991039422599776	66.82323533575794	host	infA	None	None	20.567475851801202
gene-AUO97_RS09530	0.9389510064043728	1.3630476434965217	0.6748599679693283	host	gene-AUO97_RS09530	None	None	0.15634834420399024
gene-AUO97_RS00420	0.424757636345183	0.44496162069256945	0.33165118225119183	host	gene-AUO97_RS00420	None	None	0.2072149161613367
gene-AUO97_RS13485	5.2929411076854915	1.848333063769316	1.7678930986547599	host	cueR	None	None	1.2532041570073817
gene-AUO97_RS07660	59.09507086056986	15.358682779326363	41.57139785204479	host	maiA	None	None	21.947331929957766
gene-AUO97_RS09520	5.442741670099554	4.337323249321906	5.5866630922274965	host	gene-AUO97_RS09520	None	None	0.7361583412538609
gene-AUO97_RS11415	2.6800118567812308	2.0656090730911423	7.264511978189375	host	gene-AUO97_RS11415	None	None	0.6091416076021022
gene-AUO97_RS13915	0.8808428639069847	0.3037476895467466	0.28929829465250934	host	gene-AUO97_RS13915	None	None	0.4306204640494555
gene-AUO97_RS00595	7.10036317277649	12.814589961505817	7.679681356139582	host	ahcY	None	None	1.2867676130678098
gene-AUO97_RS03540	0.0031938827968543055	0.047742368354855375	0.053987455244033276	host	gene-AUO97_RS03540	None	None	0.023964735442125254
gene-AUO97_RS05725	20.551910460945003	6.135857587742104	2.8747332959299996	host	gene-AUO97_RS05725	None	None	1.3725520980714487
gene-AUO97_RS11555	0.8121288027265311	2.1465442479707835	1.3592977274790528	host	rimI	None	None	0.1151025444856438
gene-AUO97_RS14760	0.5989842220582051	0.34437857455574994	0.8631219744230432	host	gene-AUO97_RS14760	None	None	0.11524085801792891
gene-AUO97_RS08870	10.600691883748242	24.607101106998808	54.13642189022926	host	rpoB	None	None	8.533496364756733
gene-AUO97_RS10240	1.417767941151327	0.6017621841636874	2.2469257823082938	host	dusA	None	None	0.9580317354743583
gene-AUO97_RS16530	0.001097102976638282	0.00032022999401696797	0.0015704803532533753	host	gene-AUO97_RS16530	None	None	0.0003942305493554483
gene-AUO97_RS08040	0.005627317308743297	0.07788385586202941	0.008055389022809827	host	gene-AUO97_RS08040	None	None	0.020013913573873866
gene-AUO97_RS01150	74.14127491550896	36.276282639963355	30.409536835550227	host	gene-AUO97_RS01150	None	None	5.479008816322718
gene-AUO97_RS13710	5.126658817946524	3.3267656154009058	1.7102597864043716	host	gene-AUO97_RS13710	None	None	1.9493547348395743
gene-M172_gp25	0.03026379936732369	0.04347643783660183	0.02871201418522509	phage	gene-M172_gp25	early	middle	0.020056201656745626
gene-AUO97_RS01035	15.68698019224993	3.8241361514953747	3.031819330696699	host	gene-AUO97_RS01035	None	None	1.2215181700748379
gene-AUO97_RS10250	4.043076882722819	2.756598949332218	2.170202924110802	host	gene-AUO97_RS10250	None	None	0.8698016622467974
gene-AUO97_RS12675	1.5004392590574749	1.1669494432285223	0.0021781015487398747	host	gene-AUO97_RS12675	None	None	0.3533747983140675
gene-AUO97_RS07760	25.317187418133358	13.40323680997795	32.23197753350678	host	glmS	None	None	1.636431896159104
gene-AUO97_RS12135	11.966111967817385	8.755694047055359	7.1813491317963525	host	gene-AUO97_RS12135	None	None	20.07132755199452
gene-AUO97_RS11120	1.9336103468782324	1.1015721482108687	2.4899370552597535	host	gene-AUO97_RS11120	None	None	0.3362405564579937
gene-AUO97_RS00415	0.9264058085276942	0.8463071068078774	0.7674065541524051	host	gene-AUO97_RS00415	None	None	0.40316129019482416
gene-AUO97_RS00565	1.2192749518472996	0.6804803446092812	0.4905174479829286	host	gene-AUO97_RS00565	None	None	0.12982186372110685
gene-AUO97_RS05835	0.5226934113837143	0.1770998661009711	0.39481648309809814	host	hpxO	None	None	0.19958643750166774
gene-AUO97_RS16615	0.0022914560786295407	0.0006688460262847493	0.003280172261365774	host	gene-AUO97_RS16615	None	None	0.0008234067429750914
gene-AUO97_RS11845	12.5784049973354	8.885452230122741	0.0721087913726377	host	betA	None	None	8.196817788333771
gene-AUO97_RS09445	2.520827642278	1.30088381873886	0.5128437133558243	host	gene-AUO97_RS09445	None	None	1.5090508062634618
gene-AUO97_RS00770	36.29362589988728	18.606602530663608	10.326867425408437	host	gene-AUO97_RS00770	None	None	4.38967884772138
gene-AUO97_RS17445	8.061172178085252	3.6918728996293306	2.7779616566512537	host	gene-AUO97_RS17445	None	None	1.3578837531100003
gene-AUO97_RS12565	1.3139624217255792	0.5410540908839861	0.5628614592870398	host	gene-AUO97_RS12565	None	None	0.21115757501065546
gene-AUO97_RS06205	3.839413914945767	3.6217567832188884	0.16115160037351117	host	gene-AUO97_RS06205	None	None	0.26667571718505123
gene-AUO97_RS00730	1.0719514169146882	0.9514019058801915	0.682513853369568	host	xdhB	None	None	0.428119088585956
gene-AUO97_RS03235	42.21566755960428	12.920449851973755	1.3325039817621587	host	gene-AUO97_RS03235	None	None	12.416448410055095
gene-AUO97_RS02880	7.4285896064388846	7.6666951551522935	11.053657676824102	host	mreC	None	None	2.296833945693488
gene-AUO97_RS14615	0.03905608426837578	0.6976696390384985	0.5269831961423264	host	gene-AUO97_RS14615	None	None	0.10120718804490009
gene-AUO97_RS17120	0.6181247237251298	0.15695484251762437	0.014623763512087606	host	feaR	None	None	0.054515986920850065
gene-AUO97_RS17425	2.426000836381878	1.5737360358596366	1.1906467911024183	host	gene-AUO97_RS17425	None	None	0.1595172845273756
gene-AUO97_RS06380	4.574913652876599	3.938725281308234	2.751574161768497	host	gene-AUO97_RS06380	None	None	0.6498320529400474
gene-AUO97_RS03310	0.8958775726696442	1.6387991110301703	0.9204207272326013	host	gene-AUO97_RS03310	None	None	0.09598279216228604
gene-AUO97_RS10880	0.27519909041252993	0.4116745458408693	0.10173543290009128	host	gene-AUO97_RS10880	None	None	0.25745867561364916
gene-AUO97_RS06010	40.58618757827508	24.53260395911335	14.30247140159424	host	gene-AUO97_RS06010	None	None	9.095502207633974
gene-AUO97_RS11250	0.8797659100650269	0.8181172774609743	1.3695595067154098	host	bioD	None	None	0.42313183299979124
gene-AUO97_RS06955	3.031877352053739	1.9889334308701256	5.28978764152798	host	gene-AUO97_RS06955	None	None	0.5353125632780475
gene-AUO97_RS11620	0.0834426180971241	0.7728083798727875	1.6683048947202899	host	rep	None	None	0.29811431428818214
gene-AUO97_RS11965	0.22579310131621178	0.15046646098550293	0.19874929045538403	host	gene-AUO97_RS11965	None	None	0.018986011936037148
gene-AUO97_RS10835	2.1368501876760413	0.4950764828175833	1.3499481296529483	host	gene-AUO97_RS10835	None	None	0.5545706773782177
gene-AUO97_RS13525	4.185043381641276	2.434978083421419	1.487912628457865	host	xseA	None	None	0.5834083949420186
gene-AUO97_RS03160	41.98212590960475	31.13475172964463	29.336778974322726	host	mscL	None	None	20.588975875076397
gene-AUO97_RS14555	0.2453967622267257	0.46838758342472414	0.04308547851000244	host	epsC	None	None	0.16735827752467572
gene-AUO97_RS15960	0.2977258056428305	0.2836916698724071	2.9881928427492266	host	gene-AUO97_RS15960	None	None	2.9615730315843822
gene-AUO97_RS16690	0.06895837894569105	0.02356631774445265	0.04330103496164863	host	iaaH	None	None	0.025967062130044884
gene-AUO97_RS03125	4.146093779351139	2.991413674806947	2.1540432168120898	host	gene-AUO97_RS03125	None	None	0.5350240028077768
gene-AUO97_RS18025	0.18575606910167844	0.05038881266692595	0.10437431682169113	host	gene-AUO97_RS18025	None	None	0.03296050541402032
gene-AUO97_RS07450	3.6344815574583995	4.263991846093936	8.784998665698225	host	ilvD	None	None	3.1294269506533787
gene-AUO97_RS08230	0.003829702057339186	0.053004290794992234	0.005482139751634467	host	gene-AUO97_RS08230	None	None	0.013620580071108609
gene-AUO97_RS02410	5.906124751734716	5.120166240764286	5.777963795615705	host	greA	None	None	0.5801459027193507
gene-AUO97_RS07015	4.346640199293817	1.9079387526631386	2.7407610228734782	host	gene-AUO97_RS07015	None	None	0.6977505036424566
gene-AUO97_RS19060	25.517970695741898	1.5641673478853158	13.054375262157976	host	purH	None	None	1.5392413171880075
gene-AUO97_RS04875	5.816989902446432	1.8583898021341516	5.692756502153074	host	gene-AUO97_RS04875	None	None	0.6968230819597266
gene-AUO97_RS04780	90.91416425858178	85.66063732061579	80.63709542591292	host	gene-AUO97_RS04780	None	None	31.484976254324256
gene-AUO97_RS06830	17.783370398035753	9.304228865869115	5.47814612133574	host	prpC	None	None	7.749571766387801
gene-AUO97_RS08875	57.574097812625716	10.910237074884343	93.21283044960154	host	rpoC	None	None	3.9534477007431867
gene-AUO97_RS19000	3.6760094130133707	2.13277354677142	3.6954101373193247	host	dnaB	None	None	0.8960463864792576
gene-AUO97_RS10125	2.0884283538546238	6.661962467154509	4.747829587510182	host	leuS	None	None	0.3077892694330737
gene-AUO97_RS10260	15.443774365360962	19.72435759143867	2.048208668570762	host	gene-AUO97_RS10260	None	None	4.981103135272859
gene-AUO97_RS00325	1.9913758140741349	8.912116129116312	21.761769622857116	host	gene-AUO97_RS00325	None	None	2.96485372561286
gene-AUO97_RS01720	0.0344976333578333	0.05436798277455764	0.0026197835981262053	host	gene-AUO97_RS01720	None	None	0.02979616126628851
gene-AUO97_RS07625	1.2512164515628366	0.6268677037960484	2.1785019335347364	host	pncA	None	None	0.661755302007805
gene-AUO97_RS02740	2.0565747015005162	4.8659906156940655	4.504872081666434	host	gene-AUO97_RS02740	None	None	0.77213211114796
gene-AUO97_RS19890	1.5026301010467225	1.0668848307604835	2.8453465142513927	host	gene-AUO97_RS19890	None	None	0.3053814130360783
gene-AUO97_RS18175	0.005994316263661332	0.17172458850017233	0.2627137472527576	host	gene-AUO97_RS18175	None	None	0.17456982144085917
gene-AUO97_RS13180	0.007878244232240613	0.002299556337988525	0.011277544631933756	host	gene-AUO97_RS13180	None	None	0.0028309508020381725
gene-AUO97_RS08905	472.69353833335623	162.01461938923194	342.3420072823633	host	gene-AUO97_RS08905	None	None	26.672438115726777
gene-AUO97_RS11515	22.390213566185576	53.87921156428232	47.45258166219679	host	gene-AUO97_RS11515	None	None	31.962451853787684
gene-AUO97_RS01505	2.0880614698509388	5.385013446498508	2.716982099491325	host	lepB	None	None	2.0867486482743898
gene-AUO97_RS06520	12.060140835847413	8.279199636057838	0.43093382780385525	host	gene-AUO97_RS06520	None	None	1.3157513629824704
gene-AUO97_RS08880	1.3796050387735974	2.6424531845028887	1.0963827992762347	host	gene-AUO97_RS08880	None	None	1.0395932493546365
gene-AUO97_RS16130	42.79874199135586	21.621878840420095	37.93212826662386	host	gene-AUO97_RS16130	None	None	7.493858455435567
gene-AUO97_RS16275	7.361918563210876	0.9187511093975692	5.644976984788663	host	gene-AUO97_RS16275	None	None	4.951422949404029
gene-AUO97_RS17390	17.570074662380936	4.718597809864404	5.3684993250102195	host	gene-AUO97_RS17390	None	None	0.9271498731988539
gene-AUO97_RS03280	4.115987884694616	3.249840535476137	3.1358086955085156	host	gene-AUO97_RS03280	None	None	1.7830315910696688
gene-AUO97_RS11040	1.3680003501488627	3.9859019441290506	2.1517737853933596	host	gene-AUO97_RS11040	None	None	0.3896692897491992
gene-AUO97_RS08675	6.363074981140349	8.130512105001786	9.672355903890505	host	ftsW	None	None	0.8979968317797807
gene-AUO97_RS05105	46.991202480484446	22.95058625330549	1.314051643023916	host	gene-AUO97_RS05105	None	None	7.465617296306913
gene-AUO97_RS18380	3.6563725105399114	1.476722509609888	0.07361230669774699	host	gene-AUO97_RS18380	None	None	0.31869391921552176
gene-AUO97_RS15055	2.529803001955773	1.3597218524385815	0.44683336663573847	host	gene-AUO97_RS15055	None	None	0.40269372665195585
gene-AUO97_RS02680	4.3183024909832115	3.186454667816585	0.9192770352780322	host	gene-AUO97_RS02680	None	None	0.30505539723576874
