Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS09875	90.79641451345263	21.935745609606712	16.231205896393348	host	gene-AUO97_RS09875	None	None	28.21669543071555
gene-AUO97_RS02075	30.881235335415923	9.24311193569598	3.232692728291026	host	gene-AUO97_RS02075	None	None	9.796168860476717
gene-AUO97_RS09240	95.38640977881408	25.25735861053853	12.128467632609201	host	gene-AUO97_RS09240	None	None	31.984759345987943
gene-AUO97_RS12025	0.24644784234180855	0.13132592791044773	0.043440375580245105	host	gene-AUO97_RS12025	None	None	0.14910536541776365
gene-AUO97_RS18955	25.126044037174527	5.729245914497833	3.5211687483229213	host	gene-AUO97_RS18955	None	None	8.824516184092873
gene-AUO97_RS12705	27.892032847529055	5.499053081913583	3.2652727394746375	host	gene-AUO97_RS12705	None	None	10.297717085437736
gene-AUO97_RS12080	7.211442796007811	2.3492738789450045	1.6804880727043918	host	metH	None	None	1.771908446757626
gene-AUO97_RS11105	48.18041490568342	15.948894077798236	7.217014797619109	host	apbC	None	None	13.737401445080726
gene-AUO97_RS14605	0.8256276382279466	0.12596150104603854	0.11377461008890413	host	gene-AUO97_RS14605	None	None	0.3197846150485708
gene-AUO97_RS14845	17.7645126562579	4.3290944920735335	2.3146215441050932	host	gene-AUO97_RS14845	None	None	5.859570254444358
gene-AUO97_RS05090	0.02315680624402638	0.018858642811977522	0.024205124528823015	host	gene-AUO97_RS05090	None	None	0.00043050737258688317
gene-AUO97_RS12300	3.351374531330891	0.5020317024325713	0.4631683288218026	host	gene-AUO97_RS12300	None	None	1.2939480153168332
gene-AUO97_RS00440	0.72988474672259	0.3674604747442759	0.1344407249279429	host	adeF	None	None	0.18881970821845087
gene-AUO97_RS01970	33.31806111415729	9.097246602602707	7.466769776154868	host	lolD	None	None	8.752722362174733
gene-AUO97_RS06505	23.180239027529616	6.083685834725153	3.7961474391830765	host	gene-AUO97_RS06505	None	None	7.550130404113194
gene-AUO97_RS14145	0.48295404278239207	0.2045265011255072	0.1387564033844182	host	abaF	None	None	0.08647372678929378
gene-AUO97_RS19485	9.863761538613954	1.6469560578799525	2.4435262465971292	host	gene-AUO97_RS19485	None	None	3.3550069903873703
gene-AUO97_RS14910	23.678050635199583	13.272835129633314	9.033179935688375	host	gene-AUO97_RS14910	None	None	2.959632961057835
gene-AUO97_RS05710	193.352167184262	52.57217647614139	31.777184238359432	host	ftsZ	None	None	58.40072438484361
gene-M172_gp28	5795.10063988687	24538.629521674335	25313.286439456184	phage	gene-M172_gp28	early	late	4398.332214450352
gene-AUO97_RS13395	1816.2535487013797	660.8546772568952	322.35268699307085	host	gene-AUO97_RS13395	None	None	456.7790949224375
gene-AUO97_RS03915	6.047251282410469	2.4304198545822313	1.1169661061777936	host	gene-AUO97_RS03915	None	None	1.382148967688135
gene-AUO97_RS11945	1.3161872621447768	0.8794639548396809	2.2214347663389553	host	gene-AUO97_RS11945	None	None	0.2621167248562836
gene-AUO97_RS14160	5.305990621975791	1.239243419049878	0.4387717361868785	host	gene-AUO97_RS14160	None	None	2.0016958646852743
gene-AUO97_RS04355	1278.2930671417616	361.9455799773559	247.22353077865347	host	rplN	None	None	359.3831793120366
gene-AUO97_RS13405	36.049455226607755	16.939473009840853	10.97256842384667	host	gene-AUO97_RS13405	None	None	6.5736014768993005
gene-AUO97_RS02245	3.610693671793462	0.7034605180197789	0.41871766464963234	host	gene-AUO97_RS02245	None	None	1.3602990910499841
gene-AUO97_RS14485	2.9663287389754736	1.1126599259066734	0.3925345622059198	host	gene-AUO97_RS14485	None	None	1.1997706708202314
gene-AUO97_RS16460	0.07863318379266512	0.06403798134714668	0.08219294084607527	host	gene-AUO97_RS16460	None	None	0.001461866761589992
gene-AUO97_RS09540	71.09774732354117	15.123002580347075	9.452236544274244	host	infA	None	None	26.801026554563336
gene-AUO97_RS11730	40.454201914231504	10.493172943069867	8.701585661766778	host	hemB	None	None	11.722171129185199
gene-AUO97_RS15740	3.8005413610689143	0.5934808590759211	0.15304296291893743	host	gene-AUO97_RS15740	None	None	1.7665744987921832
gene-AUO97_RS16890	0.06831257841987783	0.05563299629533368	0.07140511736002789	host	gene-AUO97_RS16890	None	None	0.0012699967491313054
gene-AUO97_RS18565	0.06474377542293623	0.02618023355074526	0.03360240816942489	host	gene-AUO97_RS18565	None	None	0.015685010755505574
gene-M172_gp02	28243.661207952362	14095.123459046139	3336.440880279226	phage	gene-M172_gp02	early	early	6875.419896972674
gene-AUO97_RS02090	412.8632365033777	151.5728179872641	103.96286294836924	host	gene-AUO97_RS02090	None	None	87.89360759187066
gene-AUO97_RS00385	13.269174790907552	4.035709890258977	2.4850444332254265	host	gene-AUO97_RS00385	None	None	3.695758672910201
gene-AUO97_RS16445	0.03960149473616106	0.03225101234512097	0.041394270933349506	host	gene-AUO97_RS16445	None	None	0.0007362299994964092
gene-AUO97_RS00790	1.5848487812542649	0.4624748639800704	0.2075873090697902	host	barB	None	None	0.4999382448781166
gene-AUO97_RS08750	15.010218332088568	3.533726805986677	2.12808454827832	host	hemC	None	None	5.398115393568186
gene-AUO97_RS14880	15.623536505049824	3.1046594615769223	2.0541748521284644	host	glnD	None	None	5.739359339243325
gene-AUO97_RS13715	8.837358816436408	1.766916331246238	0.9254236437575775	host	mutS	None	None	3.3941080321110015
gene-AUO97_RS14090	5.883365478876589	1.9689503768462662	1.8915262876828582	host	soxR	None	None	1.3145019200203834
