Geneid	0	2.5	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b1340	1.0	0.9134584663383314	0.7967354628180897	0.5471001591293145	0.33907395728802014	0.30247163796123344	host	smrA	None	None	1.6605980727568672
gene-b2205	1.0	0.7654019042649481	0.7837460699750722	0.5469527631610585	0.5278790487418973	0.4226357512686817	host	napG	None	None	0.15694478579591697
gene-b3354	1.0	0.7868284825680155	0.6671117346268816	0.5230413641839982	0.36500219225790465	0.39307967347846273	host	yheU	None	None	2.0974627197725804
gene-b4586	0.6445232201417356	1.0	0.7794872893605194	0.47595952405549646	0.2887002551687424	0.6091703632868339	host	ykfM	None	None	0.07807377580152026
gene-T7p39	5.229000865868949e-05	7.443206113797445e-05	0.00012143214791276378	0.20175403779528556	1.0	0.6424615351781098	phage	gene-T7p39	middle	late	6019.54280099673
gene-b4601	1.0	0.5128615804318665	0.32494601361428527	0.2841637654348824	0.25791518251881684	0.7251576934878461	host	ydgU	None	None	0.5577320077284358
gene-b1032	0.6112101364576528	0.3771257180437271	0.43043611085298444	1.0	0.33182628345539106	0.23183770315667768	host	serX	None	None	1447.39488788074
gene-b0507	1.0	0.7676310045321387	0.4746979028259484	0.32280446623047787	0.32809091958803444	0.5203972174783656	host	gcl	None	None	0.1962614639398156
gene-b2921	1.0	0.9494961229218826	0.8613588202851635	0.6540600366486814	0.45259775082237524	0.7292117773884953	host	srsR	None	None	0.101536507617593
gene-b3221	1.0	0.8436791235841843	0.5919934760982029	0.2630157078236922	0.2203716539204798	0.36308651388924224	host	nanQ	None	None	1.8846448396180853
gene-b0061	0.9209694872724622	1.0	0.6307165179631053	0.3544101176882199	0.497359501960475	0.7464460900003486	host	araD	None	None	0.0838895851395504
gene-b2057	1.0	0.8507955182275266	0.6968059224473878	0.43077408971576	0.4662675992699916	0.8776082726548651	host	wcaC	None	None	0.04569764775961602
gene-b2288	1.0	0.9159020355462647	0.7137516821788489	0.6002091841599653	0.46179793280136255	0.4000616492709243	host	nuoA	None	None	5.4920396238808165
gene-b1009	1.0	0.8626076460866811	0.21470015935737377	0.17944060926921387	0.14964546425452105	0.41671984394813777	host	rutD	None	None	0.4324381157785238
gene-b0053	0.9795602481284784	1.0	0.8775991069451348	0.5450306878220403	0.29052426370028606	0.3067550155347895	host	surA	None	None	16.88082179446701
gene-b2211	1.0	0.9585218270303519	0.36875520048134913	0.023832890845697414	0.03090327968563649	0.05346589989992301	host	yojI	None	None	14.445329698881748
gene-b3830	1.0	0.7244175064196491	0.4074561233827545	0.1466319318731639	0.12433268751799274	0.3391703003927667	host	ysgA	None	None	7.804588423321915
gene-b2706	1.0	0.5918707815900763	0.5202399792505795	0.4441202615583187	0.4090860594512916	0.8361493196254426	host	gutM	None	None	0.14930333496623704
gene-b2302	1.0	0.5381095248019238	0.2996580918340449	0.14845133511578135	0.10163133161923646	0.5031998878862315	host	yfcG	None	None	1.2625562080217958
gene-b1575	1.0	0.5606960678958828	0.45161561514957654	0.3379832079336761	0.14740638934451394	0.7918970367880159	host	dicB	None	None	0.0858341105671019
gene-b1372	1.0	0.7507700592262434	0.5698853803329235	0.4648485732095314	0.31992140330770913	0.5785856245583827	host	stfR	None	None	0.08695867253722404
gene-b2002	1.0	0.9750224239659252	0.8690626049273485	0.5951814297000422	0.367992212605129	0.31517353023023165	host	yeeS	None	None	1.6593805569901678
gene-b2867	1.0	0.7073451636580964	0.5186578789874992	0.30556275406807965	0.38846536358356853	0.5011080810383851	host	xdhB	None	None	0.1488531926501319
gene-b2479	1.0	0.6126843892917823	0.3356725265952242	0.21515437844596375	0.26212432579569167	0.4228991290309365	host	gcvR	None	None	5.850001590586877
gene-b3820	1.0	0.8074801715585311	0.7391378233207415	0.4897973631494242	0.398002257528305	0.38553091451771554	host	yigI	None	None	3.6739671713634703
gene-b3774	0.43060705683085226	0.2773386923522782	0.16015250254808072	0.22153460914285036	1.0	0.5249717837644371	host	ilvC	None	None	4.939512985029448
gene-b4141	1.0	0.5615787879409172	0.41082263546024955	0.3285892054537279	0.22884537721079626	0.31890423921831085	host	yjeH	None	None	2.244219821948385
gene-b0984	0.9732999422577066	0.847617289848535	1.0	0.7106411509268231	0.5563788386623435	0.5121015840750787	host	gfcD	None	None	0.06865483213151954
gene-b0585	1.0	0.5520234353270975	0.06295007110718119	0.004833266805030776	0.004354891332062215	0.0072300211118334545	host	fes	None	None	31.35723895686305
gene-b2040	0.883894517917945	0.7568867359253931	1.0	0.6029988258253501	0.3068469505055359	0.2894363235605016	host	rfbD	None	None	2.7657954343201516
gene-b3273	0.3752024704422534	0.33617356644616603	0.46804603663875505	1.0	0.29826826430403686	0.22633519728264537	host	thrV	None	None	52.112329521777134
gene-b2206	1.0	0.8145985224935567	0.6535004957950499	0.661912268349471	0.6473577037705264	0.537632319978518	host	napA	None	None	0.06718359214481924
gene-b0310	0.9644584028372384	1.0	0.9720653137289778	0.4126162377441396	0.7280332007404788	0.6762024594233007	host	ykgH	None	None	0.0573379738317972
gene-b4834	1.0	0.761721299523547	0.5474553980376595	0.36276072929652126	0.26945675961372306	0.4486335375726096	host	xylZ	None	None	2.8769260278828375
gene-b2376	1.0	0.5191716788713402	0.35733087072085956	0.39097985156811027	0.35630806148603766	0.552716274825952	host	ypdI	None	None	0.4562223034645442
gene-b3117	0.8845198807224565	0.8315478094696224	0.8634087364077776	0.5009443529188474	0.5944209557994283	1.0	host	tdcB	None	None	0.05048907913569477
gene-b0503	1.0	0.952404395109316	0.8411869499278092	0.7790023556186847	0.5171680933040486	0.46692086969925106	host	selU	None	None	0.3924486315763128
gene-b4306	1.0	0.7831111674470776	0.7387017499607221	0.668656601114157	0.4869655955294462	0.6295166665480839	host	yjhP	None	None	0.10531803943984887
gene-b1280	1.0	0.8705413664788212	0.7062995977278117	0.4689321223602979	0.3131397848946264	0.31297128089755627	host	lapB	None	None	3.9029501442196235
gene-b3918	1.0	0.9081130103168337	0.7965851811376962	0.5595610288180407	0.3408353088685804	0.3889208588341928	host	cdh	None	None	0.8724005091326547
gene-b2904	1.0	0.6271589441762181	0.2655076629384171	0.29944894823010326	0.3760868427885333	0.2486999040411738	host	gcvH	None	None	81.88631369803342
gene-b4036	1.0	0.8727857592880971	0.5827289045246339	0.39583332730538506	0.4752388158842717	0.6744129900106298	host	lamB	None	None	0.101325394225689
gene-b4518	1.0	0.7421607746574349	0.5530848411054566	0.2841633600182682	0.2038827622458746	0.4057113244504784	host	ymdF	None	None	3.4835582635631126
gene-b2502	1.0	0.8637738049550557	0.4810182790752445	0.34749824318792916	0.31013886760016746	0.3386077421513859	host	ppx	None	None	5.399578160382615
gene-b1837	0.9092064812144767	1.0	0.6933832209857189	0.32770138787149444	0.21989669843000706	0.38864700081621006	host	yebW	None	None	1.959379286141974
gene-b3885	1.0	0.6909610188067092	0.44107192225082614	0.29574827361835127	0.22662269017236109	0.4298016278178235	host	yihX	None	None	6.718932600511467
gene-b0844	1.0	0.7106593178040921	0.45340112945911265	0.3843614622398844	0.36885583694704355	0.45476233164093605	host	ybjI	None	None	1.3016868287806223
gene-b1464	1.0	0.8560339932381347	0.6324338717740412	0.40287155284188303	0.35238386746913464	0.3368904537119886	host	yddE	None	None	1.4232651539352439
gene-b3123	1.0	0.8115165508163379	0.8081020955993438	0.7598788742291763	0.798960870784557	0.832778498638984	host	rnpB	None	None	459.90386294457943
gene-b4557	0.7002503404419806	0.9845700228622487	1.0	0.5742773597272051	0.18863543553339757	0.14811879488528143	host	yidD	None	None	18.733227068044947
gene-b2232	1.0	0.8060159386453264	0.6939704776221558	0.44726156956411806	0.2919630057546307	0.25996554420080875	host	ubiG	None	None	6.837998026567907
gene-b0243	1.0	0.8842554554961545	0.5869973304574815	0.38917778693344507	0.3001158311830302	0.32410887434502056	host	proA	None	None	9.478241408056924
gene-b3630	1.0	0.8790891503090122	0.9263189782150241	0.6076707020651145	0.3001585069375852	0.3131353447037251	host	waaP	None	None	2.999429159875841
gene-b4702	0.7978723983199891	0.7902345003892008	0.8528724436285895	1.0	0.4318998809503434	0.3645969407651559	host	mgtL	None	None	60.23038386426914
gene-b0711	1.0	0.6814780132176815	0.29790583705920054	0.14355396352984245	0.19189234936100505	0.342895100537159	host	pxpB	None	None	15.80447961445452
gene-b0978	1.0	0.8381460048757405	0.5337082665952606	0.25744127803174693	0.17047618074534485	0.17704474831686934	host	appC	None	None	1.8460942380578955
gene-b0687	1.0	0.8603691691460075	0.6938842501503872	0.4886928065892394	0.35325768415712244	0.3798829349458424	host	seqA	None	None	8.223513736724595
gene-b0400	1.0	0.8763655632861029	0.61141711140687	0.3397915615214224	0.28373648055229594	0.3633081238593804	host	phoR	None	None	0.7958980854388545
gene-b2560	1.0	0.6958998280399524	0.552229066660513	0.6698890188156108	0.6165580106671069	0.5260007815129144	host	pgpC	None	None	1.14194653382894
gene-b4179	1.0	0.9817614126540278	0.911218462237389	0.6366243861056274	0.3448206579546769	0.34065590236559073	host	rnr	None	None	7.220873758007189
gene-b4390	1.0	0.7766474264302669	0.5007615020679573	0.3831773116614665	0.31526312829128567	0.33188218019254456	host	nadR	None	None	3.863083576856214
gene-b0437	1.0	0.8423862195619961	0.6486936771187395	0.4265147082575371	0.3935180248589115	0.5250802164273999	host	clpP	None	None	11.197734845760651
gene-b3857	1.0	0.6341721841788437	0.3390551925086091	0.3286539920161266	0.3200669286177317	0.48608791618663094	host	mobA	None	None	0.4767695682816102
gene-b0118	1.0	0.66930472299778	0.5672228547020614	0.503579330468059	0.5347679249022916	0.5460638787443381	host	acnB	None	None	8.612789719715913
gene-b2268	0.9957069826610815	1.0	0.826801818996354	0.6095139899006768	0.38079845832173115	0.34510721699485714	host	rbn	None	None	0.9013087959332375
gene-b4707	1.0	0.9179909149982713	0.7451615771846892	0.5372045890635802	0.3812900925827114	0.31442251933382315	host	esrE	None	None	9.377683325737374
gene-b4347	1.0	0.8922413154827363	0.7662701900225607	0.5123105468906596	0.5377462252992593	0.727198953397835	host	symE	None	None	0.1962308009608716
gene-b1255	1.0	0.9355425030682035	0.898307622681339	0.6155780260268717	0.32377749609542233	0.2437142771543942	host	yciC	None	None	5.034017830283241
gene-b3110	0.6388712254323389	1.0	0.388979575321072	0.26230958597543635	0.27930240991433936	0.291223582582109	host	cyuP	None	None	0.5409450474104497
gene-b0177	0.9289859667884761	1.0	0.8247178969967954	0.6122319393499162	0.3566153539626573	0.29189974667360763	host	bamA	None	None	15.484297920405773
gene-b1269	0.6372570680889037	0.8204383472731241	1.0	0.8168080593970747	0.170733208519867	0.11361775404884204	host	rluB	None	None	50.679813464906076
gene-b2187	0.879684219646057	1.0	0.86073294403148	0.49044758133762517	0.21858213139797344	0.21153272340104118	host	yejL	None	None	7.7802223718733785
gene-b3995	1.0	0.4840439755684955	0.2891688966261126	0.1838536580375783	0.24490267668166468	0.4404300975337525	host	rsd	None	None	24.16065428768348
gene-b0095	1.0	0.9368080187459141	0.7931951027865045	0.5411803009449924	0.3829123063980684	0.3605634737208121	host	ftsZ	None	None	28.75492246108931
gene-b2508	1.0	0.636092809322977	0.4413797945318979	0.7099901544946723	0.5111328353226072	0.3263892544138914	host	guaB	None	None	10.155790137875698
gene-b0175	0.8974513307113609	1.0	0.9162762286992459	0.6741522413229422	0.3991728648385494	0.2820729271160183	host	cdsA	None	None	10.301070146608161
gene-b3976	0.7566893834365592	0.9048465794017935	1.0	0.6326909906190207	0.2695356424884968	0.21864611951254026	host	thrU	None	None	1303.617743952323
gene-T7p17	5.502945680767725e-05	9.199865945964146e-05	0.00015591676698068713	0.07984397290702983	1.0	0.8896662922966685	phage	gene-T7p17	late	late	7036.223370584961
gene-b0251	1.0	0.7998624606549127	0.5981558348891006	0.4356355598993982	0.5689475780518332	0.9227881952683673	host	yafY	None	None	0.12320470503005558
gene-b4145	1.0	0.9770624688725655	0.60606653018073	0.36862353101471157	0.25227787925477413	0.3226087030195571	host	yjeJ	None	None	2.3951975851397043
gene-b0871	1.0	0.8355153409104618	0.5017348866723361	0.1850513310103569	0.09616138389049464	0.30138863741331584	host	poxB	None	None	8.143929804584243
gene-b0729	1.0	0.8582165237326279	0.7892878168240423	0.5689030626990876	0.7908253826931598	0.7231697416377278	host	sucD	None	None	6.099780013474974
gene-b4472	1.0	0.865622898436189	0.6151375068748287	0.5044547010531639	0.37795196114448304	0.3747126475573711	host	yhdP	None	None	1.3010321776061053
gene-b3872	1.0	0.6601729818320421	0.6794425130718026	0.8550291633977944	0.613196524979105	0.7138276397715302	host	yihL	None	None	0.19335998243624877
gene-b1649	1.0	0.8509157480615804	0.6904284977174386	0.44773546264313446	0.2837746433871408	0.3014983218109896	host	nemR	None	None	0.8257545678061481
gene-b3104	1.0	0.9951832591024579	0.7059091760068285	0.3872452684578782	0.3817378960897224	0.8885453245389976	host	yhaI	None	None	0.18551674277146768
gene-b0631	0.9809189109223395	1.0	0.797693961215892	0.4444865777574182	0.23954708526874605	0.4243180936441706	host	ybeD	None	None	3.9883369121629957
gene-b0855	1.0	0.7794943894942844	0.4640207388042637	0.38498017210851343	0.28221850307476093	0.2522307712419395	host	potG	None	None	6.0293295612377245
gene-b1714	0.764377698141285	0.9828909546181297	1.0	0.6784710300178133	0.25752094004431664	0.15597516739391185	host	pheS	None	None	18.967197130083505
gene-b2249	1.0	0.810029586561854	0.581673637923811	0.343558071845593	0.26256344542000654	0.327833045264696	host	yfaY	None	None	3.468894074824063
gene-b1054	1.0	0.9422683523142482	0.8637806103343489	0.5649836367730313	0.4126457356772454	0.4006943027409434	host	lpxL	None	None	0.5943982426637334
gene-T7p38	4.323660197414948e-05	7.960064886932533e-05	0.00011007659530640514	0.24255613818548963	1.0	0.5205290010351812	phage	gene-T7p38	middle	late	6353.900417247165
gene-b3867	1.0	0.8483579832758359	0.6983848568445223	0.5352215329618725	0.4600774758953998	0.40424578104864034	host	hemN	None	None	1.5842276842966732
gene-b0011	1.0	0.8878598100869285	0.67974556574008	0.44779409314793456	0.4220126134572224	0.5921332155275085	host	yaaW	None	None	0.12463309177711046
gene-b2085	1.0	0.7598748322408811	0.7067621515357198	0.6056734880976854	0.46363105623891976	0.9036820507083589	host	yegR	None	None	0.0933641706083392
gene-b2009	1.0	0.6551552179594663	0.38704961992109527	0.2333725253866509	0.23138300664163003	0.45220749145884087	host	sbmC	None	None	3.17503837539935
gene-b1890	1.0	0.9864353286390197	0.781312056829501	0.4458653396091406	0.5494794921227095	0.5965597354174279	host	motA	None	None	0.060746247605512387
gene-b0685	0.7268502655349172	0.6733160692579522	1.0	0.39359046973044826	0.25571638260192786	0.3897084160965362	host	ybfE	None	None	0.4083959808789258
gene-b1155	0.8400860388079947	1.0	0.6796727765037063	0.4224418359624284	0.49961896515947146	0.5790821333291922	host	tfaP	None	None	0.062091687145968764
gene-b3947	1.0	0.8424299548718425	0.579715831164949	0.5033583973546685	0.5325105429368557	0.8868982099981161	host	ptsA	None	None	0.07670328559797393
gene-b1954	1.0	0.8944032704659799	0.747453845039417	0.2832177129702371	0.18543407234531195	0.44679708400040713	host	dsrA	None	None	2.2264301919632015
gene-b1500	0.14428338450954134	0.41312682342113666	1.0	0.3535331041078287	0.7463030012088107	0.8336974552147658	host	safA	None	None	0.05950193981083087
gene-b3288	0.9022032368038694	1.0	0.915897518547552	0.5455438287056662	0.2718764490151186	0.26408317302581585	host	fmt	None	None	10.992426826225417
gene-b0513	0.884174417293918	1.0	0.8123810589753327	0.5882182973213896	0.2021137915984491	0.458252083623473	host	ybbY	None	None	0.21124949636253446
gene-b2950	1.0	0.8249195018504347	0.47532748251859347	0.46120206713497003	0.354263772530713	0.4751061323304871	host	yggR	None	None	0.19100049910936776
gene-b3675	1.0	0.8226906621924184	0.5510446317934438	0.33706392710130045	0.3044255334410445	0.4550713089315851	host	yidG	None	None	0.610559427052346
gene-b2960	0.9470080204692559	0.9905106741970844	1.0	0.6162691887977771	0.3336721270971829	0.3014551874754919	host	trmB	None	None	10.326030850073183
gene-b1159	1.0	0.4378371704419721	0.43545177950372743	0.4087166716289358	0.33104722064984565	0.5536683639207894	host	mcrA	None	None	0.31885486961441195
gene-b1757	1.0	0.9198681809195509	0.685809804449454	0.5039367763281343	0.3901804604375345	0.49342672151919553	host	ynjE	None	None	0.19416199909576873
gene-b1209	1.0	0.7953138738433441	0.5763845802163036	0.36384192814156924	0.26153199656520787	0.26267361657295335	host	lolB	None	None	2.0146690427450733
gene-b0828	1.0	0.35602938769792386	0.1452723066123672	0.18399775992922465	0.4518318490771124	0.3541084650790132	host	iaaA	None	None	12.358240121146514
gene-b1893	0.7139719121622659	1.0	0.8464084733209087	0.43621477947835935	0.2517922098481737	0.2550099091711695	host	insB5	None	None	0.4016119656405823
gene-b3062	0.8688998878055559	0.6935779980537222	0.5227367103241822	0.4810723625540246	0.5755781210278166	1.0	host	ttdB	None	None	0.09901850500610396
gene-b3615	1.0	0.972402304119467	0.8212713071601421	0.7551368818785861	0.6473898914534001	0.7598868395926764	host	waaH	None	None	0.04425345422981112
gene-b4165	0.5419009883634934	0.8686284030219835	0.8747773177016788	1.0	0.3020590018164383	0.2098810643280976	host	glyY	None	None	754.7513225747505
gene-b4252	1.0	0.714817209451249	0.5739445469322149	0.3451791033285865	0.3010628700616276	0.3988787275105434	host	tabA	None	None	2.6002148087320522
gene-b1545	0.9110239533201006	0.9543987631560725	1.0	0.669534716466313	0.3809657685491447	0.4920220281793589	host	pinQ	None	None	0.18730263856989418
gene-b4364	1.0	0.7347084088409608	0.4569890369040846	0.5108004046712795	0.4583889211903873	0.6329093079749282	host	yjjP	None	None	0.1071062809873297
gene-b2465	1.0	0.8147894910745266	0.540530046166586	0.18662783143698167	0.08399513961752926	0.2419146810106908	host	tktB	None	None	17.438846400123698
gene-b3181	0.8166315077301589	1.0	0.9976443721173097	0.5689691005467246	0.17396558680787136	0.15596874827289553	host	greA	None	None	39.90886408156034
gene-b3520	1.0	0.6952513756531373	0.5094452589444507	0.36197752141866624	0.275134955979379	0.3864943689578969	host	yhjB	None	None	0.9186883682896069
gene-b1962	1.0	0.6971451081885627	0.47582531874169864	0.31388457529396113	0.2845489151063545	0.33583084737685903	host	yedJ	None	None	6.914974393063631
gene-b3805	1.0	0.7248692490817805	0.48685928953726043	0.3792020542828312	0.34820848137956306	0.3582527186234415	host	hemC	None	None	4.575112968122667
gene-b2866	1.0	0.9935581662840727	0.6569682394662193	0.6067623454512089	0.5413170115010498	0.8827862673384529	host	xdhA	None	None	0.07018306533112162
gene-b3567	1.0	0.833799584677011	0.5756385017484199	0.5003571525569279	0.38758883271512395	0.5352979522039389	host	xylG	None	None	0.11515108539784279
gene-b0385	0.9399534917995073	1.0	0.5247694584384328	0.3954671745323739	0.3490808263982283	0.5121693252563317	host	dgcC	None	None	0.18752686130233417
gene-b2767	1.0	0.7242527974199767	0.9071833507656829	0.520044887199599	0.746223868636047	0.7559157948639859	host	ygcO	None	None	0.07636268481717598
gene-b3605	1.0	0.6744107990647097	0.4460628122920581	0.36538882038647036	0.3294730036104918	0.3207880922292377	host	lldD	None	None	2.5352770172157153
gene-b3932	1.0	0.9098330769125572	0.8087061464801362	0.3348002573100312	0.2465185735792911	0.5851959731822926	host	hslV	None	None	7.429461363433679
gene-b3549	1.0	0.6311034025457776	0.3895720217391726	0.25147185267584476	0.22278543033667056	0.40956430747625694	host	tag	None	None	2.769022233683034
gene-b1073	1.0	0.8871569321257049	0.9550939181119472	0.610540813425277	0.6703877581522898	0.7050365745393162	host	flgB	None	None	0.07100123866047711
gene-b0424	1.0	0.7238552083130737	0.5402303727827266	0.37504694791195614	0.34819292181440487	0.40850868465686674	host	yajL	None	None	4.652363648686334
gene-b3657	1.0	0.8480678870941207	0.5088672079889438	0.3826120733210845	0.5460959292628108	0.9337554715120044	host	yicJ	None	None	0.13760005486805424
gene-b2602	1.0	0.7885372716542275	0.4838566998159727	0.3623633031006676	0.2224516156217289	0.6095317324514274	host	yfiL	None	None	0.6868054513306677
gene-b1957	1.0	0.8438909419020156	0.6463254541187975	0.4015645788285501	0.22582936709537316	0.3012663831786978	host	yodC	None	None	15.306324018024355
gene-b0810	1.0	0.6297835488426884	0.2408166645827497	0.3026562142570485	0.3440965108096763	0.34469991554805374	host	glnP	None	None	17.462621951206607
gene-b1537	1.0	0.9812396603352722	0.6772987914351112	0.3675768531992265	0.27790082967877344	0.3453120299202239	host	ydeJ	None	None	0.5739645143389146
gene-b0451	1.0	0.3651168241189461	0.09808205754070912	0.049126489769734945	0.053702369027598305	0.15988943070010356	host	amtB	None	None	43.94302389707261
gene-b4005	1.0	0.7626911316610082	0.30207028523027113	0.3857469344276354	0.44066003449868174	0.24161859712482803	host	purD	None	None	30.559064010261807
gene-b1593	1.0	0.7192700034714843	0.6163589133356107	0.403222012149669	0.3842348396981489	0.4309312292132899	host	bidA	None	None	0.1631760257466531
gene-b1360	1.0	0.8485727062179279	0.7039932980561558	0.4085500449692319	0.32512931368959436	0.40282600487257997	host	ydaV	None	None	0.15978279184660932
gene-b2429	1.0	0.815890094230512	0.5988389114408628	0.4389030762756873	0.4395816553361292	0.4933149471600116	host	murP	None	None	0.20243760993593485
gene-b0714	1.0	0.8271368297607484	0.485884725366718	0.230123047506486	0.18365352226580253	0.3065122261810295	host	nei	None	None	2.2741748706664526
gene-b2344	0.9487901276844755	1.0	0.9113012583980349	0.6407551283185398	0.30185969742569546	0.22521946468345921	host	fadL	None	None	5.140796572388609
gene-b0742	1.0	0.8201591462956178	0.8577351191268262	0.7284796510726406	0.3803955230710056	0.3076541203956059	host	cpoB	None	None	16.792583111685474
gene-b3614	1.0	0.7130814637576488	0.6099427897107698	0.5690594716952626	0.42954362722889294	0.43430380350304104	host	yibQ	None	None	0.4057751294971711
gene-b0617	1.0	0.9035488481886391	0.8620923929048068	0.38315364919885925	0.5890128641750437	0.5473446237017492	host	citD	None	None	0.049804593319281394
gene-b2598	1.0	0.46542809903499877	0.2730665286038135	0.21252181380037383	0.17420447123028454	0.29157475888582884	host	pheL	None	None	69.21227835081442
gene-b0792	1.0	0.7409342176258932	0.5812119681302422	0.37115481065088674	0.37350801123927124	0.43993460596516226	host	ybhR	None	None	0.22707833982251582
gene-b4743	1.0	0.6552925261683302	0.48458302849049834	0.36266154491774183	0.2415117515964459	0.3338226634865188	host	ynaL	None	None	1.3633700553858576
gene-b2940	0.9562971215500636	1.0	0.8620148311529587	0.6840767844660572	0.5551854479080983	0.42133479993290207	host	yqgC	None	None	5.861307252526598
gene-b4733	0.205146828958562	0.9294294438685404	0.47973170773682816	0.3715607000451199	0.1468623209332673	1.0	host	ylcJ	None	None	0.14627592712986176
gene-b2303	1.0	0.7065561639138223	0.6115685756685448	0.45531640462002154	0.3999842875066229	0.43435346306924705	host	folX	None	None	3.927455729442649
gene-b2636	0.8935638442703387	1.0	0.2604791125369641	0.3680630765548356	0.4825772440509203	0.9632755576302271	host	yfjS	None	None	0.1660653158829447
gene-b3149	1.0	0.8676735355960176	0.7048999160894234	0.5518902579195153	0.3740421657513102	0.34221316691441134	host	diaA	None	None	5.361063088274619
gene-b1888	1.0	0.7547529369551214	0.6666865147111357	0.41425359776485743	0.33384184157746166	0.37751757212227666	host	cheA	None	None	0.12256670578427045
gene-b0684	1.0	0.8231290575166758	0.7491224485574307	0.4852174309196205	0.356300224416516	0.38207301147595535	host	fldA	None	None	7.114956661804208
gene-b1148	1.0	0.4613099673095955	0.31455374585806023	0.3198797619124225	0.2529946418524569	0.3621493592075989	host	ymfM	None	None	0.9956582474212041
gene-b2562	0.5421591878984068	0.8741480667484773	1.0	0.678909428702704	0.37783858081091587	0.29637597779256214	host	yfhL	None	None	4.221393009536649
gene-b0696	0.9303599064716029	1.0	0.7662597564536174	0.4144848838790224	0.34881714337069375	0.5111601362997451	host	kdpC	None	None	0.6808661721092508
gene-b1263	1.0	0.48244853011567085	0.12641312800346102	0.009635583240550862	0.004093321961075225	0.004978281335953945	host	trpD	None	None	350.2757284204883
gene-b2569	0.9165085194391172	0.938350426143973	1.0	0.6491287866700566	0.30310517630703865	0.26397274533848675	host	lepA	None	None	7.931981616656034
