Geneid	0	2.5	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-T7p16	0.22072679775189133	0.09384696547416638	0.3323552073467428	91.18707897270872	143.7545620524429	118.80891241468044	phage	gene-T7p16	late	late	1395.3802982815241
gene-b4132	0.004938405066875762	0.028196288327518984	0.0141683628073394	0.06228874336066004	0.05491299421815695	0.295184377209354	host	cadB	None	None	0.12455521007478389
gene-b4506	0.1351421356439928	0.5242867428226956	0.4574849503245595	0.3643682888517481	0.12231485368420014	0.2278389684287238	host	ykgO	None	None	0.2494128341343702
gene-b2015	0.4206860884065833	0.023394387767904146	0.5747647245299661	0.06564143841837478	0.024405487133159376	0.6514322973299955	host	yeeY	None	None	0.4736320999341981
gene-b2342	0.5480290338607119	0.08337862813997199	0.06723071907231859	0.048689256266833014	0.05963522525928028	0.5340435671524523	host	fadI	None	None	0.2742903018544374
gene-b3687	0.2760350427585314	0.34306014726135636	0.21233231756002158	0.19687478205446396	0.5367373870316446	1.3925506095842932	host	ibpA	None	None	0.4762109035294813
gene-b3479	0.04958856867271866	0.014690266752430792	0.3133447870088326	0.08154349975870756	0.1174837435887438	0.22116164980645203	host	nikD	None	None	0.19071822442291572
gene-b2235	0.5012892686646531	5.798939242253432	0.05238011617609217	0.3765570908456688	0.8543527415353456	0.11356542431484407	host	nrdB	None	None	6.863345469441457
gene-b2468	0.28811447645075383	0.027999678614334833	0.06071334416203056	0.022010050019012684	0.06542371699754485	0.0412190322092052	host	aegA	None	None	0.14659225154308284
gene-b3825	0.2863811653466932	0.9929011024125076	0.028400163340377205	1.019410526480259	0.6466669634589959	0.6826528148571374	host	pldB	None	None	2.7313058800741143
gene-b4690	4.053071780114417	1.707413629494054	3.1282457371382035	0.15294847504013154	0.46686124405225504	1.1941128456435912	host	eyeA	None	None	3.8310034918887492
gene-b1570	0.22517998753441204	0.5412518908984261	0.19776479322424922	0.25633306712297044	0.4790894779104722	0.23786958796006497	host	dicA	None	None	0.3865344851499924
gene-b3411	0.2739077846896121	0.3966901177126413	0.2996068005281055	0.051824477623377385	0.006667316379877275	0.20739409711635515	host	rpnA	None	None	0.2667416575204892
gene-b3760	260.8851338910006	218.40341598931627	768.1855078295716	168.9894876294486	46.46102844228915	49.51369569033682	host	aspT	None	None	723.8992204287358
gene-b2573	7.279581227815086	3.684646734454489	2.225707901265096	2.1539519546357013	1.1527759908850896	6.981155258863787	host	rpoE	None	None	10.954598873307194
gene-b0666	209.34825903383353	344.4433486838391	93.84496894663312	4.618997967678979	59.01018003027298	116.56215569534231	host	metU	None	None	217.978210596733
gene-b2969	0.5349191224804097	1.0817056915696428	0.1283242213996192	1.2972357741064955	0.07706004179751891	0.4049696435165624	host	yghE	None	None	0.7617341332191231
gene-b0652	13.767775148930617	1.8463472350656183	8.16969157850593	1.06177486112977	0.5595288235643991	1.1448970414642634	host	gltL	None	None	11.27757330286973
gene-b0488	1.2942652503827041	0.5395269376311873	1.1556818084305283	0.09054559524997785	0.08962078391462658	0.6757331183329578	host	ybbJ	None	None	1.6865415063122293
gene-b2243	0.030305046002187086	0.03549976390445908	0.019036607690849333	0.04164220934209835	0.118958441848282	0.16041904034543056	host	glpC	None	None	0.07017146089076573
gene-b4789	9.832115207326012	0.29267698371973694	2.986489204412635	0.9205893818256783	2.8026583344991707	21.239456155325556	host	yhgP	None	None	16.75696541686725
gene-b0049	1.608260955610307	0.37149790845580277	0.09163760399223975	0.42030238049953006	0.5160124191723812	0.8665297079249132	host	apaH	None	None	2.643386286773085
gene-b3883	0.20248472171656928	0.127627618815373	0.16078724441004533	0.052261454035129884	0.053276065609226875	0.6093849258710861	host	yihV	None	None	0.2393148594439359
gene-b3415	0.6861408461685481	0.2506347995317948	0.4673610297755608	0.27757806534389307	0.05557146463783358	0.46474401444680447	host	gntT	None	None	0.4152481830481327
gene-b0144	1.5774194886967443	0.09908831433602394	1.3809499763012232	0.5416082140150031	0.4339448394614791	0.49831759382365326	host	gluQ	None	None	1.9235133575181078
gene-b2863	0.19203862859209142	1.0644644955560314	1.103609532401962	0.12307138291204356	0.07538261061338553	0.2560858322040419	host	ygeQ	None	None	0.972417948665687
gene-b1467	0.4983150527413027	0.28000253608185244	0.08184729398636204	0.11087776283184686	0.04558560700297759	0.5802065251570778	host	narY	None	None	0.3667736957355918
gene-b0529	0.2957062914665407	2.879861416175844	1.314127169787052	0.5531294321314668	0.8121128677433784	1.5005806016113148	host	folD	None	None	3.0980999749484455
gene-T7p19	0.06539336398370173	0.07546147370389533	0.3440870594151716	39.364005369779846	52.50027430635237	309.2197445940725	phage	gene-T7p19	late	late	1135.3462699377808
gene-b3902	0.008771546818025833	0.005143731338219437	0.11338813674115666	0.00198007147206386	0.197516356820604	0.48135644840229624	host	rhaD	None	None	0.14372169299527943
gene-b3979	146.97899528536414	343.31846837853254	306.944981736174	32.27837719531294	24.04295042059175	159.0106016640679	host	thrT	None	None	488.61483622495336
gene-b0516	0.4541750932426699	0.004682966233544694	0.004409233250917133	0.1471069869712479	0.21063524188355437	0.34845705431090634	host	allC	None	None	0.17563664725630942
gene-b2225	0.15523415114915384	0.9131779393845347	0.17937642231734918	0.20061304540924807	0.20385432152383204	0.0351770901588655	host	yfaP	None	None	0.23026874258219818
gene-T7p55	0.165750945135909	0.04903721649309695	1.1563874053544454	81.83925186491149	173.39855682067082	140.06636025634361	phage	gene-T7p55	late	late	3988.9901389701618
gene-b0610	5.216730851753091	2.149401997401686	3.854593239590688	1.2625137720255228	0.2494595451088415	1.5989258233822357	host	rnk	None	None	3.69273075190221
gene-b3353	0.6120753816438569	1.7072727899316895	0.35723693033674486	0.16346025001887732	0.05836294347486248	0.5315667734180916	host	yheT	None	None	1.7320298945181614
gene-b3059	1.5008975129989492	0.029352795087281613	0.7203064409591633	0.24470244479526837	0.5975912277288158	0.154669867863376	host	plsY	None	None	0.9981069333843281
gene-b2603	0.9136417653652913	1.342163775580798	0.16326103495712463	0.9435576805460295	0.4079881228059299	0.7978663421767447	host	yfiR	None	None	1.2625591091945003
gene-b0303	0.032822698312857	0.17298406978276099	0.06114211288439064	0.07148545408736812	0.1336665044928417	0.05205528631966683	host	rclB	None	None	0.0526168097032756
gene-b0083	1.2186647702452973	0.4082900024537466	2.3442953022397646	7.878336758188446	1.0925723330157506	2.43792244694378	host	ftsL	None	None	5.527977430329933
gene-b1380	2.742638787310108	0.15161295282110032	1.188395491635128	0.6239319884830268	0.21683088136876272	0.28692757782754885	host	ldhA	None	None	2.9853001269458956
gene-b4296	0.05031149467160223	0.14346029911272817	0.05843110544887653	0.14375117524987946	0.07163999021166823	0.034473482245624076	host	yjhF	None	None	0.07901412279781724
gene-b0535	0.18862078890771844	0.033223930292984816	0.012736322536524958	0.12374970576702318	0.12445201957215377	0.01421545283426029	host	fimZ	None	None	0.11111780816095769
gene-b0474	38.26017220031471	2.5580917504621254	20.501829926918845	7.504410599705224	13.982059837068235	12.919839770052803	host	adk	None	None	28.04058814584705
gene-b1057	0.5520618994290234	0.4280906089324168	0.24249326668602914	0.22096321111738892	0.23350876838308676	0.2194629097697659	host	yceJ	None	None	0.3623484013932612
gene-b2687	10.78418209603069	14.107343510504705	10.50076500444655	2.32045295912458	8.803495149659724	17.621642664050363	host	luxS	None	None	35.658981206653834
gene-b3293	0.14138736039376987	0.29409265694747777	0.7925390930655443	0.6958092531941418	0.11678223171196533	1.2541087663371764	host	yhdN	None	None	0.3784796117633214
gene-b2967	10.765161120184459	22.119682800051002	16.189312597665108	0.09252671317719319	3.1493851371834145	3.2073295916174906	host	pheV	None	None	25.375158612141306
gene-b1975	2.271460524444066	14.343016633720403	37.353687785266594	3.3693144156793053	22.492792584755122	41.88358921830196	host	serU	None	None	9.844273533958921
gene-b1943	0.18337538743745568	0.02019947031106109	0.050574628085324716	0.05725164964833529	0.02539140413370236	0.3196725291736908	host	fliK	None	None	0.0963626693642572
gene-b1162	2.762051559681023	0.975282413673467	0.3171733856358401	1.6705911863732084	0.7362731629784065	0.2749582169688214	host	bluR	None	None	2.7008358931537177
gene-b4676	5.756348096153669	3.57355530360703	7.840765860581897	2.0692556917927796	0.3078482746919802	0.5777217466349907	host	yoaK	None	None	11.291617353098754
gene-b2811	0.5489486283248617	1.9183635130068044	1.7988638673989517	0.12893470610253743	1.3221808561837713	0.9924266729123596	host	csdE	None	None	3.1255129659714576
gene-b3503	0.25558200997277714	0.1679209264653927	0.09435097232657508	0.31165985296807686	0.4313754395192872	0.9050601255392319	host	arsC	None	None	0.23333326515636213
gene-b1814	0.8221346394016971	1.9612285909494105	1.6123603891709166	0.18501317916218607	0.09406095390884062	0.5846090658082481	host	sdaA	None	None	2.6496986123499515
gene-b0399	0.18854293359459628	0.3580335482353747	0.16955415463714507	0.39808727196674853	0.31414285444454326	0.33550290686200723	host	phoB	None	None	1.2697661244299288
gene-b0135	0.09467850014844614	0.0633807832008359	0.07447230811586461	0.04441530705431346	0.09828705079744857	0.09867629382635415	host	yadC	None	None	0.027744576210326864
gene-b2198	0.23476494045731933	0.044645502099126315	0.08230543330361106	0.28194372045423344	0.2984654539251632	1.0996488347097773	host	ccmD	None	None	0.8408246342537565
gene-b2842	0.10043315096317995	0.19812867010884372	0.1852159724488207	0.015610075181290761	0.14087281987231953	0.2767636850485662	host	kduD	None	None	0.17895094692383973
gene-b1322	1.8352874150618268	0.03711114983877817	1.001105894474736	0.0014536277113461615	0.15332369682089064	0.36909112886177287	host	ycjF	None	None	1.7203357175741794
gene-b4253	0.03797570730070099	0.03564361907010316	0.09502867096701217	0.01762742274126261	0.18604909201957856	0.2597740939209046	host	yjgL	None	None	0.10510024738837372
gene-b4730	0.1469562480298311	0.08201550185342621	0.7105379342432385	0.016613869082135635	0.5418966353626797	0.13998686920446393	host	yahV	None	None	0.2866385635968009
gene-b2387	0.21962994929330298	0.03493944330368558	0.06526025503184492	0.08080617064810999	0.01045706871615168	0.26484359509383476	host	fryB	None	None	0.09284134623072747
gene-b2133	2.9705885210222185	1.0764398431469253	0.8562396797924183	0.29476875691880533	0.5007525018988321	2.1607641130074455	host	dld	None	None	3.604484836291874
gene-b4161	2.822485486010219	3.1581597353167936	1.6274179954321966	0.3408137013673418	0.6669901906705515	0.8584525470350712	host	rsgA	None	None	4.7743254113018905
gene-b2325	3.324260282674345	3.166494013296905	7.958141921194674	1.3245100704452888	2.8689384922977332	3.836735540018804	host	yfcL	None	None	13.014270354238276
gene-b2131	2.1393223763391624	0.1206306145520637	1.1904379843372164	0.1707763480256368	0.10216609064835902	0.3461806182723288	host	osmF	None	None	3.329772722751921
gene-b0361	0.23839674666936128	0.1483032556083449	0.19579049581550512	0.16736832872182034	0.13575961451645024	0.7089041666788584	host	insD1	None	None	0.23383282107124276
gene-b1526	0.5176233567791335	0.2918719818837674	0.1675040584120776	0.022110955964658507	0.2284862244307022	0.4620929775781373	host	ptrR	None	None	0.4414544610880971
gene-b2052	0.07639338300071435	0.014131172835863126	0.0397931509243275	0.06222977603281393	0.03876440653195207	0.20724933346131286	host	fcl	None	None	0.06495841947546942
gene-b2045	0.0607568719006184	0.011050575775411492	0.03975291126394839	0.0031714478695168136	0.1143974637417619	0.1581752798622868	host	wcaK	None	None	0.06098601740096333
gene-b1537	0.2893738133412249	0.4929073056273179	0.45299325259130696	0.12885969513294093	0.06834516489671588	0.42564564864745735	host	ydeJ	None	None	0.4758662180422238
gene-b3067	2.335635560445972	8.274633606099584	1.1982748393240286	1.2416962684844002	1.3062531087329816	5.919680886990777	host	rpoD	None	None	22.142187175640082
gene-b0756	9.348559830014494	2.0515940605340433	1.994723949241628	0.22263099263933928	1.2576539847509451	1.2377649800595663	host	galM	None	None	10.41351744681691
gene-b4667	27.994767753905016	1.434294746505465	5.924601158444872	45.77967009385005	4.439715491415203	1.1826405314825834	host	ibsA	None	None	14.588312537429488
gene-b2693	42.58590495472481	433.3961349198894	333.2969391175782	120.85555600510963	7.180319336743651	116.59504931996531	host	argY	None	None	676.3978955586452
gene-b3074	0.32176959200378186	0.11017493325750705	0.08102023044149731	0.010643727182685525	0.11063298022169671	0.21081394709783796	host	ygjH	None	None	0.28187142234302975
gene-b0532	0.05684607402939981	0.015672073979961065	0.06877373531711922	0.0173050092131386	0.10061942198065708	0.13312370904020399	host	sfmD	None	None	0.03090226147612668
gene-b4365	0.0986286615684748	0.10226220585697346	0.12926873312438877	0.037643801865345966	0.17401355715016475	0.14447853132248614	host	yjjQ	None	None	0.06311424185953383
gene-b1713	0.6996480043751916	6.718927399972884	8.852973158384401	0.7453793801077495	4.486333372146099	2.0515379478721307	host	pheT	None	None	12.59468778387384
gene-b1931	0.13927193839280871	0.22350740102636535	0.09379116162980844	0.00287975461713319	0.009192016312790041	0.34474657762748245	host	yedK	None	None	0.1722508181120589
gene-b4391	0.6956142805403864	2.65091587238755	4.055536092615583	0.16844280906622267	1.6047944091001707	1.5688115616883955	host	ettA	None	None	5.2574581984629924
gene-b1109	6.4444957071693985	7.206004104519868	4.207692767787332	1.5249949632109185	1.5171767335510449	1.6565142255042353	host	ndh	None	None	7.562916775717967
gene-b1333	11.142529600757904	0.12055105365344687	4.995303406410166	0.7509577780295125	0.3681976661051607	2.3188313737064234	host	uspE	None	None	10.084231700012538
gene-b3376	0.38145958028345506	0.035497929465509115	0.20068595247597698	0.16462466359315314	0.07199058960857874	0.18973717610228835	host	yhfS	None	None	0.1157214930563404
gene-b2804	0.9768651649307785	0.07812992123982943	0.14589105852388928	0.19047014211649604	0.029669992954399538	0.3923008496881395	host	fucU	None	None	0.9420083832758602
gene-b2185	3.1138639748487336	2.6559376366301493	2.902349746914034	14.414017268308534	0.9990795887782831	14.52912033264939	host	rplY	None	None	15.95625984369306
gene-b1865	3.231260998688569	6.113527444392474	6.570053865008035	3.1329942704019444	0.5439033531209905	2.2747211126451763	host	nudB	None	None	10.43536191184987
gene-b1731	0.03303428785507512	0.9573633480278156	0.33580122611542995	0.10087578442201806	0.20164567672246014	0.5519102031246991	host	cedA	None	None	0.6664091622246671
gene-b1636	3.8896580511488423	1.8574644242238776	3.5671465449587423	0.9041754667505408	0.3049048918179871	1.4004221972211823	host	pdxY	None	None	7.744237738959378
gene-b0662	2.1863730080329233	0.5991776378746536	0.5570016755178795	0.05628925544395713	0.46076436941087184	0.3211621672604519	host	ubiF	None	None	4.136937642850549
gene-b1309	0.05702718919924164	0.0402888880114096	0.01512013466920753	0.007214371418304048	0.04598773782034505	0.1260236031612495	host	ycjM	None	None	0.04195284288637406
gene-b4731	0.0663316440992143	0.06460073020721668	0.3400107423735405	0.0416659531343434	0.10318956297982577	0.034269730160447306	host	ykiC	None	None	0.13078812992146532
gene-b1114	2.182199030181433	1.2348853286525516	0.7125909635001246	0.05205442513727565	0.6783059299702678	0.47132249904443757	host	mfd	None	None	3.56786551712824
gene-b2746	0.9405511856664113	2.817976990599396	1.4557381396287283	0.3922853309636469	0.9259295029011287	0.5720964259553849	host	ispF	None	None	4.286501697227383
gene-b1034	9.370923432309588	1.2845746104793854	8.334834813646605	2.345239099418542	0.27277949437242555	2.050984759505589	host	ycdX	None	None	10.12330348056802
gene-b4072	0.022773238060826984	0.0025131863477440564	0.0984252407693498	0.016781809875541065	0.19229496008101582	0.5003777698118741	host	nrfC	None	None	0.15709959105426502
gene-b4738	0.3345614117386564	1.0601685284681648	0.39474329680179915	0.7490244332721505	0.4406067731996216	0.49027714761147645	host	ymgK	None	None	3.2443427234953655
gene-b2841	0.2684045733271736	0.16522986377480708	0.14149445400685923	0.08434424166817411	0.15574862287583047	0.35421657013112295	host	araE	None	None	0.14351043940884772
gene-b1878	0.16963555830513338	0.13645992861510603	0.07666615082778144	0.19536583471622276	0.022997021874502758	0.036069187086990584	host	flhE	None	None	0.08733126109382257
gene-b3185	4.089661949410811	179.107696764931	150.54026461034346	62.747528910646	97.87861616872522	48.62955207963614	host	rpmA	None	None	518.5627442852766
gene-b1184	0.570981677495852	0.3093321585451272	0.24581839444466969	0.03626604397280042	0.0004697354919196428	0.40823977908986775	host	umuC	None	None	0.723600355753349
gene-b3242	2.642658788839549	0.9453905386970978	1.317108448867442	0.013420668050432738	0.8195609531827599	0.411981374612699	host	aaeX	None	None	0.9872915706968839
gene-b3986	259.5467032260783	460.349038737299	235.24059600547616	61.497545215921036	118.99954393849464	49.446677399286614	host	rplL	None	None	471.39090884363475
gene-T7p54	0.15727964762186744	0.08373751863417384	1.1718812936106904	22.81045691961591	96.7719312482966	989.8650428938217	phage	gene-T7p54	late	late	3421.7333185292
gene-b1530	0.9799683291020616	0.8801437460560333	1.3567350895389323	0.6261327585396366	0.3519597066666651	0.004023422462083648	host	marR	None	None	0.5670093920480991
