Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-Lalka27a_47	341	70	134	15315	9761	6522	phage	gene-Lalka27a_47	middle	late	3787.8683629422967
gene-HB27c_C0345	212	95	67	120	34	14	host	gene-HB27c_C0345	None	None	1.0733938890796593
gene-HB27c_P0217	250	136	115	197	48	35	host	gene-HB27c_P0217	None	None	6.647949278987541
gene-HB27c_C0665	70	42	27	55	20	17	host	gene-HB27c_C0665	None	None	2.722967137295207
gene-HB27c_C1096	307	214	156	485	90	33	host	gene-HB27c_C1096	None	None	9.845506135699218
gene-HB27c_C1656	4121	4444	1770	5045	500	436	host	gene-HB27c_C1656	None	None	58.63941366516896
gene-HB27c_C1259	276	243	139	223	53	28	host	gene-HB27c_C1259	None	None	4.278419230955159
gene-HB27c_C1552	3394	3613	1004	2810	1163	113	host	gene-HB27c_C1552	None	None	938.1351567523897
gene-Lalka27a_77	151	76	108	308	46	19	phage	gene-Lalka27a_77	early	middle	25.644883477916196
gene-HB27c_C0686	2	1	1	1	2	1	host	gene-HB27c_C0686	None	None	3.298599078717283
gene-HB27c_C0797	703	213	221	489	102	75	host	gene-HB27c_C0797	None	None	4.558125353601221
gene-HB27c_C0319	97	56	48	101	24	12	host	gene-HB27c_C0319	None	None	1.6607842996818827
gene-HB27c_C1189	727	1549	142	256	85	71	host	gene-HB27c_C1189	None	None	170.13086586026736
gene-HB27c_C1223	68	51	31	288	20	18	host	gene-HB27c_C1223	None	None	21.45703004643029
gene-HB27c_C1654	2086	618	629	683	51	27	host	gene-HB27c_C1654	None	None	47.330981986439504
gene-HB27c_C1657	1262	421	229	557	86	139	host	gene-HB27c_C1657	None	None	30.48096839767296
gene-Lalka27a_61	33	12	30	981	232	131	phage	gene-Lalka27a_61	middle	late	541.3073584396664
gene-HB27c_C1714	1834	571	159	524	691	132	host	gene-HB27c_C1714	None	None	164.87044856030252
gene-HB27c_P0147	351	166	148	230	63	57	host	gene-HB27c_P0147	None	None	3.8142517677492664
gene-HB27c_P0199	917	339	330	407	134	83	host	gene-HB27c_P0199	None	None	4.074655968378104
gene-HB27c_C0459	149	87	70	126	39	23	host	gene-HB27c_C0459	None	None	3.4145396918370667
gene-HB27c_C1362	10552	10072	3116	9883	743	315	host	gene-HB27c_C1362	None	None	462.4824447350726
gene-HB27c_P0126	25	10	6	17	9	3	host	narI	None	None	2.187689460821384
gene-HB27c_C0253	124	51	63	99	33	13	host	gene-HB27c_C0253	None	None	1.9874541155856817
gene-HB27c_C1598	1191	947	2233	433	101	49	host	gene-HB27c_C1598	None	None	4872.244750842462
gene-HB27c_C1192	1042	544	479	643	177	91	host	gene-HB27c_C1192	None	None	5.804624528435486
gene-HB27c_C1324	1318	391	559	1155	117	78	host	gene-HB27c_C1324	None	None	13.918809750682044
gene-HB27c_C2052	3831	2479	172	237	99	79	host	gene-HB27c_C2052	None	None	235.3840371587098
gene-HB27c_P0009	561	342	451	646	288	185	host	gene-HB27c_P0009	None	None	89.65838719678682
gene-HB27c_C1758	600	278	301	1126	82	19	host	gene-HB27c_C1758	None	None	165.2817170457218
gene-HB27c_C0650	168	84	56	215	70	69	host	gene-HB27c_C0650	None	None	17.353084920353187
gene-HB27c_C1646	663	1015	136	218	38	37	host	gene-HB27c_C1646	None	None	113.95969976909726
gene-HB27c_C0086	199	78	100	181	40	24	host	gene-HB27c_C0086	None	None	2.4119116986919438
gene-HB27c_C1767	16919	26794	9578	11528	3760	1403	host	gene-HB27c_C1767	None	None	2586.076717317234
gene-HB27c_C0273	43	23	20	47	11	3	host	gene-HB27c_C0273	None	None	0.8633916050947503
gene-HB27c_C1926	2185	1193	665	1564	199	84	host	gene-HB27c_C1926	None	None	27.8598938776988
gene-HB27c_C0502	152	68	82	93	29	22	host	gene-HB27c_C0502	None	None	5.374908522881631
gene-HB27c_C0577	647	331	387	558	128	91	host	gene-HB27c_C0577	None	None	8.821641372999379
gene-HB27c_C2045	30	28	18	39	12	1	host	gene-HB27c_C2045	None	None	4.160372309797442
gene-HB27c_P0135	5	3	1	4	3	0	host	sufT	None	None	2.8340576346881448
gene-HB27c_C1407	185	33	19	90	15	13	host	gene-HB27c_C1407	None	None	4.807621853854926
gene-HB27c_C0167	49	24	8	28	9	4	host	gene-HB27c_C0167	None	None	1.0493916756600892
gene-HB27c_C0601	37	15	19	38	6	3	host	gene-HB27c_C0601	None	None	0.44167165510639655
gene-HB27c_C1176	422	1181	171	248	74	40	host	gene-HB27c_C1176	None	None	126.36937552876611
gene-HB27c_C1193	3338	1099	554	870	229	654	host	gene-HB27c_C1193	None	None	162.48173346247358
gene-HB27c_C0913	54	85	26	40	26	10	host	gene-HB27c_C0913	None	None	9.894281550682035
gene-HB27c_C1584	1037	571	2200	578	152	113	host	gene-HB27c_C1584	None	None	373.1122373361648
gene-HB27c_C1106	317	307	96	177	29	32	host	gene-HB27c_C1106	None	None	10.826479447714936
gene-HB27c_C1217	350	516	233	560	98	33	host	gene-HB27c_C1217	None	None	27.77150117427295
gene-HB27c_C1695	9974	3728	1934	3811	1062	560	host	gene-HB27c_C1695	None	None	77.09441382652076
gene-Lalka27a_16	12	15	121	2481	649	185	phage	gene-Lalka27a_16	middle	late	1267.8057505308554
gene-HB27c_C0105	219	105	80	115	50	24	host	gene-HB27c_C0105	None	None	16.05546052722681
gene-HB27c_C0214	174	98	76	101	21	18	host	gene-HB27c_C0214	None	None	1.1614137010513859
gene-HB27c_C1219	149	100	343	88	15	25	host	gene-HB27c_C1219	None	None	118.69381101676346
gene-HB27c_C0702	1415	804	558	548	128	49	host	gene-HB27c_C0702	None	None	65.24223355807987
gene-HB27c_C1614	6088	8128	3621	4092	1781	6029	host	gene-HB27c_C1614	None	None	10676.351231129547
gene-HB27c_C0322	119	68	80	96	36	29	host	gene-HB27c_C0322	None	None	9.32723126401132
gene-HB27c_C0518	62	30	26	53	9	9	host	gene-HB27c_C0518	None	None	2.1853781756371213
gene-HB27c_C1642	5504	636	407	1358	168	76	host	gene-HB27c_C1642	None	None	165.98337607607357
gene-HB27c_C1568	624	306	249	2053	100	103	host	gene-HB27c_C1568	None	None	137.74305628636392
gene-HB27c_C0927	2677	1041	383	1463	306	153	host	gene-HB27c_C0927	None	None	9.09171595668098
gene-HB27c_P0029	60	49	38	37	9	13	host	gene-HB27c_P0029	None	None	2.19528535116117
gene-HB27c_C1130	560	172	173	312	86	58	host	gene-HB27c_C1130	None	None	6.604675750748931
gene-HB27c_P0055	278	91	36	106	34	25	host	gene-HB27c_P0055	None	None	5.259186101139573
gene-HB27c_C0675	138	57	44	64	19	9	host	gene-HB27c_C0675	None	None	0.2157216959429899
gene-HB27c_C0880	682	641	157	246	65	160	host	gene-HB27c_C0880	None	None	73.57608156264922
gene-HB27c_C0990	382	279	187	232	39	37	host	gene-HB27c_C0990	None	None	7.419508681174262
gene-HB27c_C1440	152	25	26	71	25	7	host	gene-HB27c_C1440	None	None	2.645097270114312
gene-HB27c_C1903	307	219	122	222	41	28	host	gene-HB27c_C1903	None	None	0.7773946139815588
gene-HB27c_C1396	118	878	51	78	31	11	host	gene-HB27c_C1396	None	None	416.4234587460599
gene-Lalka27a_33	31	10	26	1819	1076	779	phage	gene-Lalka27a_33	middle	late	723.2325807350327
gene-HB27c_C1653	1799	1260	1912	972	327	53	host	gene-HB27c_C1653	None	None	120.21493779085333
gene-HB27c_C2013	421	595	187	525	100	50	host	gene-HB27c_C2013	None	None	15.906462912535428
gene-HB27c_C1909	619	313	102	158	49	142	host	gene-HB27c_C1909	None	None	70.9332435163972
gene-HB27c_C0354	11	6	6	10	2	2	host	gene-HB27c_C0354	None	None	0.6642442879292634
gene-HB27c_C1074	264	93	96	374	43	31	host	gene-HB27c_C1074	None	None	17.84300205084372
gene-HB27c_C0684	7	2	4	4	4	0	host	gene-HB27c_C0684	None	None	1.360510493534166
gene-HB27c_P0158	18	6	8	13	5	0	host	gene-HB27c_P0158	None	None	2.0308672298599437
gene-HB27c_C1026	341	158	117	208	62	37	host	gene-HB27c_C1026	None	None	6.316043875018416
gene-HB27c_C1133	129	71	51	110	29	26	host	gene-HB27c_C1133	None	None	8.68781244801394
gene-HB27c_C0146	142	61	48	80	27	24	host	gene-HB27c_C0146	None	None	7.56425378074038
gene-HB27c_C1948	264	119	511	51	29	21	host	gene-HB27c_C1948	None	None	446.038280080126
gene-HB27c_C0763	230	153	94	253	42	33	host	gene-HB27c_C0763	None	None	3.25202641165798
gene-HB27c_C1594	3984	551	1541	943	1733	118	host	gene-HB27c_C1594	None	None	1025.939309344816
gene-HB27c_C1969	2380	1254	516	616	192	408	host	gene-HB27c_C1969	None	None	107.90105532905376
gene-HB27c_C0168	52	36	15	42	17	10	host	gene-HB27c_C0168	None	None	1.176147583092102
gene-Lalka27a_56	56	28	240	8416	946	253	phage	gene-Lalka27a_56	middle	middle	4267.080772739634
gene-HB27c_C1573	13884	2211	1175	5129	284	115	host	gene-HB27c_C1573	None	None	244.70941264727304
gene-HB27c_C0178	322	153	155	238	67	46	host	gene-HB27c_C0178	None	None	4.842305674035308
gene-HB27c_P0148	75	51	42	63	21	21	host	gene-HB27c_P0148	None	None	15.06797167144577
gene-HB27c_C0760	219	118	135	184	79	50	host	gene-HB27c_C0760	None	None	6.431330394279636
gene-HB27c_C0825	48	18	26	57	14	5	host	gene-HB27c_C0825	None	None	3.050834483793006
gene-HB27c_C0215	206	113	99	129	29	20	host	gene-HB27c_C0215	None	None	1.06653101270806
gene-HB27c_C1602	785	357	1450	1740	300	393	host	gene-HB27c_C1602	None	None	149.27802103831587
gene-HB27c_C0792	376	150	137	197	63	42	host	gene-HB27c_C0792	None	None	3.1212338153994
gene-HB27c_C0795	187	34	45	78	10	13	host	gene-HB27c_C0795	None	None	23.750489838413802
gene-HB27c_C1791	1951	1572	1276	642	1064	133	host	gene-HB27c_C1791	None	None	3122.6000111812523
gene-HB27c_C1230	752	883	225	618	125	153	host	gene-HB27c_C1230	None	None	22.72086423255362
gene-HB27c_P0082	599	287	139	170	76	77	host	gene-HB27c_P0082	None	None	8.778535087325746
gene-HB27c_C1347	1815	892	10188	1028	339	123	host	gene-HB27c_C1347	None	None	14457.299442266773
gene-HB27c_P0198	123	58	46	95	19	18	host	gene-HB27c_P0198	None	None	13.512127504019146
gene-HB27c_C1280	5251	172	152	315	73	57	host	gene-HB27c_C1280	None	None	449.93857700280483
gene-HB27c_C1837	2904	972	668	1213	914	85	host	gene-HB27c_C1837	None	None	138.50389351130278
gene-HB27c_C1538	106	97	43	243	19	7	host	gene-HB27c_C1538	None	None	5.5194658253788855
gene-HB27c_C1572	462467	296203	104768	184225	53052	28027	host	gene-HB27c_C1572	None	None	1080.702537960314
gene-HB27c_P0114	95	46	44	76	11	8	host	gene-HB27c_P0114	None	None	0.47030454397803806
gene-HB27c_C0084	12	4	2	6	2	1	host	gene-HB27c_C0084	None	None	0.36840166423976156
gene-HB27c_C0507	427	159	131	247	64	60	host	gene-HB27c_C0507	None	None	15.216715167327303
gene-Lalka27a_35	9	0	3	646	391	309	phage	gene-Lalka27a_35	middle	late	539.8957848526994
gene-HB27c_C0251	338	162	162	259	62	31	host	gene-HB27c_C0251	None	None	1.0865636748405016
gene-HB27c_C0822	430	216	140	219	35	22	host	gene-HB27c_C0822	None	None	2.0323831671091517
gene-Lalka27a_63	82	15	143	3127	693	178	phage	gene-Lalka27a_63	middle	late	382.55441832545165
gene-HB27c_C1147	356	261	137	205	53	101	host	gene-HB27c_C1147	None	None	63.59304502110785
gene-HB27c_C0859	283	140	119	182	55	25	host	gene-HB27c_C0859	None	None	5.066976624262217
gene-HB27c_C0689	21	3	6	18	4	3	host	gene-HB27c_C0689	None	None	3.0872817926947325
gene-HB27c_C0908	562	130	151	365	67	41	host	gene-HB27c_C0908	None	None	17.524276559583914
gene-HB27c_C1298	972	780	408	893	276	149	host	gene-HB27c_C1298	None	None	23.94923973654866
gene-HB27c_C0076	201	113	86	170	34	27	host	gene-HB27c_C0076	None	None	9.22640659422382
gene-HB27c_C0029	500	205	218	318	78	62	host	gene-HB27c_C0029	None	None	6.187236977730523
gene-HB27c_C1781	692	1224	413	3692	87	67	host	gene-HB27c_C1781	None	None	227.37014223411526
gene-HB27c_C1867	1447	241	294	1061	53	53	host	gene-HB27c_C1867	None	None	62.891853312006184
gene-HB27c_C0485	273	136	121	221	61	36	host	gene-HB27c_C0485	None	None	2.856391808211588
gene-HB27c_C1090	50	76	31	56	6	6	host	gene-HB27c_C1090	None	None	5.940843248835452
gene-HB27c_P0164	103	64	40	99	22	18	host	gene-HB27c_P0164	None	None	2.5485938537889865
gene-HB27c_C2005	373	192	132	289	51	28	host	gene-HB27c_C2005	None	None	1.1710143035676726
gene-HB27c_C0152	372	201	161	321	57	48	host	gene-HB27c_C0152	None	None	7.3933015327164
gene-HB27c_C1606	31	28	8	4	0	0	host	gene-HB27c_C1606	None	None	29.28545744657951
gene-HB27c_C0170	75	30	27	46	10	9	host	gene-HB27c_C0170	None	None	1.7433961794649755
gene-HB27c_P0123	39	26	21	19	7	7	host	narG	None	None	0.4319503722260674
gene-HB27c_C1919	2013	395	187	521	100	71	host	gene-HB27c_C1919	None	None	31.78096938463162
gene-HB27c_C2019	106	89	84	87	20	14	host	gene-HB27c_C2019	None	None	3.4950900424876155
gene-HB27c_P0192	7	6	3	5	1	1	host	gene-HB27c_P0192	None	None	1.224006587024093
gene-HB27c_C0840	126	71	49	91	24	10	host	gene-HB27c_C0840	None	None	0.4142732987224904
gene-HB27c_C0921	126	108	59	107	24	20	host	gene-HB27c_C0921	None	None	9.742899692975781
gene-HB27c_P0258	130	47	44	49	20	12	host	gene-HB27c_P0258	None	None	2.521016106105638
gene-HB27c_C0492	274	103	102	283	67	36	host	gene-HB27c_C0492	None	None	3.5238691927669614
gene-HB27c_C0114	40	29	36	43	8	2	host	gene-HB27c_C0114	None	None	2.3752105359916653
gene-HB27c_C0288	139	58	53	116	27	27	host	gene-HB27c_C0288	None	None	16.24964865280509
gene-HB27c_C0515	57	18	21	40	12	13	host	gene-HB27c_C0515	None	None	3.3512455694319194
gene-HB27c_C1798	744	3889	130	184	38	14	host	gene-HB27c_C1798	None	None	8878.45876921878
gene-HB27c_C1002	4924	1876	1127	1247	250	223	host	gene-HB27c_C1002	None	None	34.59312457084804
gene-HB27c_C1989	401	140	138	247	83	27	host	gene-HB27c_C1989	None	None	11.75736771177657
gene-HB27c_C1346	2561	2688	1169	1617	354	824	host	gene-HB27c_C1346	None	None	754.0147166591249
gene-HB27c_C1235	19239	918	513	3742	138	61	host	gene-HB27c_C1235	None	None	1788.5602381103279
gene-HB27c_C0936	45193	10166	12923	12093	2843	1360	host	gene-HB27c_C0936	None	None	406.0701350432534
gene-HB27c_C0441	245	103	88	113	42	33	host	gene-HB27c_C0441	None	None	3.9558455212291137
gene-HB27c_C1900	150	69	35	69	35	12	host	gene-HB27c_C1900	None	None	7.019688360078228
gene-HB27c_P0182	10	2	4	22	1	0	host	gene-HB27c_P0182	None	None	1.3012940853363852
gene-HB27c_P0185	6	1	4	8	0	0	host	gene-HB27c_P0185	None	None	0.30476867454702505
gene-HB27c_C0113	624	281	201	291	82	48	host	gene-HB27c_C0113	None	None	0.8231044960802713
gene-HB27c_C1755	4441	929	469	387	100	42	host	gene-HB27c_C1755	None	None	127.98330375486748
gene-Lalka27a_9	10	15	59	1790	550	279	phage	gene-Lalka27a_9	middle	late	425.52122955959044
gene-HB27c_C0590	174	85	92	153	29	17	host	gene-HB27c_C0590	None	None	0.9638393595542999
gene-HB27c_C1672	466	136	104	246	32	27	host	gene-HB27c_C1672	None	None	3.1451064492814726
gene-HB27c_P0254	15	6	9	28	7	2	host	gene-HB27c_P0254	None	None	4.9133105839050275
gene-HB27c_C0954	199	167	118	368	44	36	host	gene-HB27c_C0954	None	None	5.751727913756667
gene-Lalka27a_62	150	25	188	4459	950	303	phage	gene-Lalka27a_62	middle	late	523.1154474188563
gene-HB27c_C1237	117	70	53	135	14	11	host	gene-HB27c_C1237	None	None	2.8566673990033693
gene-HB27c_P0174	62	48	30	75	19	11	host	gene-HB27c_P0174	None	None	0.2948832723555455
gene-HB27c_C1075	506	59	87	169	35	20	host	gene-HB27c_C1075	None	None	63.903084470256246
gene-HB27c_C1574	79	379	78	56	11	4	host	gene-HB27c_C1574	None	None	523.7905467331194
gene-HB27c_C0572	274	184	105	165	46	28	host	gene-HB27c_C0572	None	None	1.0569552137255502
gene-HB27c_C0397	6	3	2	0	1	0	host	gene-HB27c_C0397	None	None	2.4099491828301183
gene-HB27c_C0247	220	137	127	196	39	47	host	gene-HB27c_C0247	None	None	10.319072791230985
gene-HB27c_C1278	2348	1283	697	906	447	180	host	gene-HB27c_C1278	None	None	77.01926564678625
gene-HB27c_C1915	39889	1779	281	540	265	78	host	gene-HB27c_C1915	None	None	2755.0823405078654
gene-HB27c_C0057	156	59	86	187	61	46	host	gene-HB27c_C0057	None	None	25.99487688778745
gene-HB27c_C0122	59	43	31	54	13	5	host	gene-HB27c_C0122	None	None	1.583930659214684
gene-HB27c_C0180	317	128	126	185	58	39	host	gpt	None	None	7.893845997619018
gene-HB27c_C1108	304	172	94	281	33	12	host	gene-HB27c_C1108	None	None	4.536493897486354
gene-HB27c_C1078	356	98	151	183	43	28	host	gene-HB27c_C1078	None	None	5.853724296954571
gene-HB27c_C0328	256	142	132	240	53	19	host	gene-HB27c_C0328	None	None	1.8603080696077459
gene-HB27c_C0956	63	40	27	117	17	7	host	gene-HB27c_C0956	None	None	6.265461332328331
gene-HB27c_C1114	466	233	116	214	70	41	host	gene-HB27c_C1114	None	None	3.377460324222483
gene-HB27c_C0876	476	239	190	290	100	147	host	gene-HB27c_C0876	None	None	41.138618104752375
gene-HB27c_C0633	117	47	44	68	23	17	host	gene-HB27c_C0633	None	None	6.366574238925274
gene-HB27c_C1885	3763	3749	2405	6208	471	302	host	gene-HB27c_C1885	None	None	50.95480963722698
gene-HB27c_C1894	3383	3113	2077	2654	470	312	host	gene-HB27c_C1894	None	None	24.819388786672032
gene-HB27c_C0227	72	40	34	46	9	10	host	gene-HB27c_C0227	None	None	2.2852642464252675
gene-Lalka27a_68	265	117	428	5319	1035	382	phage	gene-Lalka27a_68	middle	middle	479.6891414514139
gene-HB27c_C1972	6949	2213	1677	1889	526	254	host	gene-HB27c_C1972	None	None	37.166249823311674
gene-HB27c_C2018	404	145	80	188	31	6	host	gene-HB27c_C2018	None	None	10.032235073431908
gene-HB27c_C0672	33	8	11	13	2	3	host	gene-HB27c_C0672	None	None	0.5666054877189156
gene-HB27c_C1600	1082	1075	422	1343	708	70	host	gene-HB27c_C1600	None	None	256.32015714243846
gene-HB27c_C1647	68	45	34	123	16	11	host	gene-HB27c_C1647	None	None	10.110251981391844
gene-HB27c_C2030	554	488	124	515	30	11	host	gene-HB27c_C2030	None	None	81.13426848909192
gene-HB27c_C1563	339	19849	71	667	22	27	host	gene-HB27c_C1563	None	None	3485.407722951704
gene-HB27c_C1411	2014	2958	483	826	283	77	host	gene-HB27c_C1411	None	None	689.7716417932247
gene-HB27c_P0268	14	6	6	15	1	2	host	gene-HB27c_P0268	None	None	0.3146395441950479
gene-HB27c_P0266	34	13	13	28	6	5	host	gene-HB27c_P0266	None	None	1.1166428471660526
gene-HB27c_C1580	2226	585	1990	1061	214	118	host	gene-HB27c_C1580	None	None	203.17262331235398
gene-HB27c_C1761	1979	764	254	600	94	158	host	gene-HB27c_C1761	None	None	22.96233577209965
gene-HB27c_C0415	1760	688	676	1223	314	305	host	gene-HB27c_C0415	None	None	59.85326431364302
gene-HB27c_C0870	139	119	70	100	43	38	host	gene-HB27c_C0870	None	None	10.695419683294178
gene-HB27c_C0942	7874	5336	3295	6759	956	390	host	gene-HB27c_C0942	None	None	32.65044736145367
gene-HB27c_P0110	130	93	69	166	87	64	host	gene-HB27c_P0110	None	None	81.27250571734177
gene-HB27c_C0458	529	288	297	601	173	127	host	gene-HB27c_C0458	None	None	21.143027368111223
gene-HB27c_P0247	136	49	56	662	156	71	host	gene-HB27c_P0247	None	None	24.03692189002585
gene-HB27c_C0866	155	75	47	133	311	31	host	gene-HB27c_C0866	None	None	239.61594901001132
gene-HB27c_C0455	220	117	108	186	41	39	host	gene-HB27c_C0455	None	None	8.294661844946694
gene-HB27c_C1699	1640	259	320	406	79	56	host	gene-HB27c_C1699	None	None	33.95126956652524
gene-HB27c_C1303	6290	3051	3263	5401	1346	2516	host	gene-HB27c_C1303	None	None	823.2722578384099
gene-HB27c_C0568	757	278	300	569	188	98	host	gene-HB27c_C0568	None	None	63.94176618712165
gene-HB27c_C0160	1179	595	451	998	274	198	host	gene-HB27c_C0160	None	None	18.02009213295799
gene-HB27c_C1641	492	401	196	444	77	44	host	gene-HB27c_C1641	None	None	4.641998598743279
gene-HB27c_C0019	439	243	233	406	123	65	host	gene-HB27c_C0019	None	None	38.56244570193094
gene-HB27c_C0838	560	279	181	250	62	22	host	rimO	None	None	1.8498290379488793
gene-HB27c_C0646	94	51	32	57	18	11	host	gene-HB27c_C0646	None	None	2.4523594255945964
gene-HB27c_C0339	8	9	3	10	2	2	host	gene-HB27c_C0339	None	None	0.6747775792836478
gene-HB27c_P0039	34	10	13	26	4	3	host	gene-HB27c_P0039	None	None	0.37007707572869236
gene-HB27c_C0291	162	80	53	109	36	44	host	gene-HB27c_C0291	None	None	47.23716011273574
gene-HB27c_C1856	7653	4114	2219	2874	250	127	host	gene-HB27c_C1856	None	None	338.838735885277
gene-HB27c_C1918	596	967	137	422	454	48	host	gene-HB27c_C1918	None	None	354.3531328563166
gene-HB27c_C0080	64	19	22	69	10	6	host	gene-HB27c_C0080	None	None	0.9554884298933265
gene-HB27c_C1036	1817	238	128	193	39	42	host	lutC	None	None	106.51597806910401
gene-HB27c_C0951	752	262	155	338	91	70	host	gene-HB27c_C0951	None	None	4.942298821269716
gene-HB27c_C1015	274	124	97	264	92	46	host	gene-HB27c_C1015	None	None	13.425758623598746
gene-HB27c_C0384	326	226	176	179	34	24	host	gene-HB27c_C0384	None	None	12.526136581700456
gene-HB27c_C1907	425	156	484	250	100	20	host	gene-HB27c_C1907	None	None	60.27761011584251
gene-HB27c_C0552	276	90	110	223	34	28	host	gene-HB27c_C0552	None	None	2.3916990021329494
gene-HB27c_P0243	4	0	2	25	6	1	host	gene-HB27c_P0243	None	None	8.409093032937363
gene-HB27c_C1977	2713	929	897	1672	469	211	host	gene-HB27c_C1977	None	None	26.262979162915876
gene-HB27c_C0424	2	0	0	1	1	0	host	gene-HB27c_C0424	None	None	1.7632088473094891
gene-HB27c_C1013	1319	394	220	536	650	165	host	gene-HB27c_C1013	None	None	224.08444180012359
gene-HB27c_P0112	119	57	49	100	14	21	host	gene-HB27c_P0112	None	None	10.652294515017315
gene-HB27c_P0194	342	289	198	288	97	57	host	gene-HB27c_P0194	None	None	21.124262578735493
gene-HB27c_P0099	64	42	24	40	8	3	host	gene-HB27c_P0099	None	None	0.220924080231444
gene-HB27c_C0593	258	126	106	203	62	22	host	gene-HB27c_C0593	None	None	7.929996790731063
gene-HB27c_C1957	1213	324	185	350	67	102	host	gene-HB27c_C1957	None	None	19.98281756396662
gene-HB27c_C0208	138	63	71	91	27	22	host	gene-HB27c_C0208	None	None	5.707640026652139
gene-HB27c_C0647	155	75	53	112	32	13	host	gene-HB27c_C0647	None	None	0.6056550911175683
gene-HB27c_C0969	698	189	189	410	66	31	host	gene-HB27c_C0969	None	None	3.0712369260462515
gene-HB27c_C1740	317	1252	231	270	62	53	host	gene-HB27c_C1740	None	None	57.97024766664153
gene-HB27c_C0007	361	138	133	356	53	34	host	gene-HB27c_C0007	None	None	4.913760711338725
gene-HB27c_C1460	467	272	445	250	869	22	host	gene-HB27c_C1460	None	None	822.4869376022506
gene-HB27c_C1197	444	83	23	37	5	11	host	gene-HB27c_C1197	None	None	63.21382610104556
gene-HB27c_C0894	174	28	14	32	3	2	host	gene-HB27c_C0894	None	None	9.419444403330298
gene-HB27c_C1863	1383	160	99	279	41	16	host	gene-HB27c_C1863	None	None	98.14646051270316
gene-HB27c_C1559	150	39	52	99	24	17	host	gene-HB27c_C1559	None	None	6.296440135830191
gene-HB27c_C0021	1026	530	374	669	233	254	host	gene-HB27c_C0021	None	None	77.13464057277427
gene-HB27c_C0547	894	408	372	659	186	100	host	gene-HB27c_C0547	None	None	6.2791553261312485
gene-HB27c_P0230	22	19	19	16	2	1	host	gene-HB27c_P0230	None	None	2.50826038254643
gene-HB27c_C1294	1478	688	418	1073	186	123	host	gene-HB27c_C1294	None	None	2.9699330886747917
gene-HB27c_C0816	421	218	201	303	63	31	host	gene-HB27c_C0816	None	None	1.1235098830613635
gene-HB27c_C1786	973	507	463	2764	125	68	host	gene-HB27c_C1786	None	None	553.3412701939493
gene-HB27c_C1567	773	228	366	400	72	46	host	gene-HB27c_C1567	None	None	11.506285180708584
gene-HB27c_C1733	72	19	5	13	7	6	host	gene-HB27c_C1733	None	None	5.086375447595452
gene-HB27c_P0169	11	8	4	19	5	3	host	gene-HB27c_P0169	None	None	0.7512629017260273
gene-HB27c_C1376	1305	2625	403	504	80	57	host	gene-HB27c_C1376	None	None	164.08615110617222
gene-HB27c_P0246	9	7	3	9	6	3	host	gene-HB27c_P0246	None	None	1.840520495479281
gene-HB27c_C1024	2362	1138	684	1209	467	280	host	gene-HB27c_C1024	None	None	14.315028943371491
gene-HB27c_C1710	183	558	81	95	28	16	host	gene-HB27c_C1710	None	None	56.44109026686026
gene-HB27c_C0432	421	263	202	444	107	38	host	gene-HB27c_C0432	None	None	3.6707708039820104
gene-HB27c_C1268	2132	633	263	477	62	65	host	gene-HB27c_C1268	None	None	18.472188912555268
gene-HB27c_P0095	81	51	67	99	25	15	host	gene-HB27c_P0095	None	None	4.949697110232697
gene-HB27c_C1930	783	497	2001	460	138	94	host	gene-HB27c_C1930	None	None	1284.216047307994
gene-HB27c_C1453	4128	1035	604	1215	216	914	host	gene-HB27c_C1453	None	None	662.8974999665355
gene-HB27c_P0275	4	1	0	6	0	1	host	gene-HB27c_P0275	None	None	2.0971567225497574
gene-HB27c_C1533	188	1287	47	89	24	17	host	gene-HB27c_C1533	None	None	336.4666089369826
gene-HB27c_C1588	521	385	134	409	61	107	host	gene-HB27c_C1588	None	None	23.98982850269135
gene-HB27c_C1984	1502	498	3971	1097	182	78	host	gene-HB27c_C1984	None	None	1436.8221925959058
gene-HB27c_C1056	213	163	74	157	42	25	host	aroB	None	None	1.602864985250299
gene-HB27c_C1198	2097	1121	715	1496	291	179	host	glyA	None	None	1.5607281086386964
gene-HB27c_C0055	348	232	167	323	56	17	host	gene-HB27c_C0055	None	None	4.888315294935644
gene-HB27c_C0223	187	91	92	148	31	22	host	gene-HB27c_C0223	None	None	2.620274817805904
gene-HB27c_C1165	10195	4393	1898	3198	3161	539	host	gene-HB27c_C1165	None	None	314.10136654570124
gene-HB27c_C1790	1807	2128	617	943	112	55	host	gene-HB27c_C1790	None	None	1340.9954149278522
gene-HB27c_C1519	1423	595	1409	229	2037	235	host	gene-HB27c_C1519	None	None	2184.615794179485
gene-HB27c_C1690	943	528	260	552	156	75	host	gene-HB27c_C1690	None	None	2.181857214029787
gene-HB27c_P0229	25	7	2	14	2	2	host	gene-HB27c_P0229	None	None	0.5465910871867625
gene-HB27c_P0271	24	8	13	13	2	2	host	gene-HB27c_P0271	None	None	0.3798549284448798
gene-HB27c_C0011	38	13	5	25	5	0	host	gene-HB27c_C0011	None	None	0.7102916332713215
gene-HB27c_P0206	1015	680	987	2326	491	287	host	gene-HB27c_P0206	None	None	193.31655029868855
gene-HB27c_C0138	313	176	113	217	71	55	host	gene-HB27c_C0138	None	None	31.3204619731772
