Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_C0511	0.2790349207786864	0.29182538211623765	0.27822655805991925	0.678751506957338	0.6763280328700029	1.0	host	gene-HB27c_C0511	None	None	0.7192780342096358
gene-HB27c_C1622	1.0	0.22900028071095463	0.2699393760790071	0.1609282840125385	0.45601554242368303	0.6069608050370834	host	gene-HB27c_C1622	None	None	133.87069596426903
gene-HB27c_C0657	0.43209704708381197	0.5175036776194615	0.5959279952975706	0.5524721568257401	0.930673617880944	1.0	host	gene-HB27c_C0657	None	None	1.7285109778571548
gene-HB27c_C0118	0.3725047464582464	0.46969990073946827	0.6050323564160149	0.5299222728736691	0.547503645656669	1.0	host	gene-HB27c_C0118	None	None	3.0524614595567194
gene-HB27c_C0993	0.421207632619012	1.0	0.6380389106819213	0.8694564087398006	0.8989751986738891	0.9953349828081018	host	gene-HB27c_C0993	None	None	1.8701504668525288
gene-HB27c_P0235	0.20205977021904878	0.3540814636343684	0.21639843404660386	0.508274384279681	0.946859246018004	1.0	host	gene-HB27c_P0235	None	None	2.4809744442964807
gene-HB27c_C1240	1.0	0.4410022850477225	0.9387448960564325	0.6278537118746933	0.41782209076878274	0.9164871611228192	host	gene-HB27c_C1240	None	None	2.187211021311262
gene-HB27c_C2035	0.2874078473381327	1.0	0.20775415253881419	0.18072017160222528	0.2418581806188203	0.4274846949640767	host	gene-HB27c_C2035	None	None	856.9630533475258
gene-HB27c_P0027	0.469480016540341	0.0862969943380506	0.13712604167303397	0.4901220679686932	1.0	0.6336739093199829	host	gene-HB27c_P0027	None	None	0.5273308419059484
gene-HB27c_C1319	0.5024948271105003	1.0	0.782832447460962	0.6315347965671453	0.634317026802379	0.5195940964992894	host	gene-HB27c_C1319	None	None	2.0702390580358387
gene-HB27c_C1819	1.0	0.024278736914022957	0.030370659665470052	0.03981643604407908	0.013967199828586638	0.023517441741141475	host	gene-HB27c_C1819	None	None	2284.318784378955
gene-HB27c_C1827	0.18042416570510425	0.29688208114149106	1.0	0.1442665779808198	0.13118892494769385	0.17310808012709533	host	gene-HB27c_C1827	None	None	134.29030753274765
gene-HB27c_C2010	0.8983370750050267	0.9395152386337075	1.0	0.7961588374802844	0.8410062250271034	0.985543833159923	host	gene-HB27c_C2010	None	None	0.2648743773246027
gene-HB27c_C0718	0.33390824705810346	0.3198065084292463	0.5081729779647728	0.6136822531708848	1.0	0.8573235243740942	host	gene-HB27c_C0718	None	None	5.205187857940929
gene-HB27c_P0131	0.39962932332211865	0.2269752972015182	0.4760765549025284	0.22835515815463922	0.5260329144544467	1.0	host	gene-HB27c_P0131	None	None	2.665817085530566
gene-HB27c_C2003	0.5090160698608126	0.6988442686644127	0.6662786974881929	1.0	0.9325119259243657	0.8397120470987355	host	gene-HB27c_C2003	None	None	1.4376923687373333
gene-HB27c_C0500	0.6677249371523852	0.728969428179963	0.7809078035391397	0.41970145825780886	1.0	0.9669304374460391	host	gene-HB27c_C0500	None	None	29.182283576256715
gene-HB27c_C1796	1.0	0.06632164078197407	0.09110494736122782	0.05168441604024432	0.2663856892187819	0.025569190121048937	host	gene-HB27c_C1796	None	None	13375.877616690188
