Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_03408					host	FKEOJE_03408	None	None	0.5236368238415854
FKEOJE_01290					host	recJ	None	None	0.6782185459363725
FKEOJE_02096					host	mraY	None	None	1.3115476610028407
FKEOJE_01112					host	FKEOJE_01112	None	None	0.3743657383385291
FKEOJE_02507					host	FKEOJE_02507	None	None	0.24312577458100787
FKEOJE_00989					host	FKEOJE_00989	None	None	0.11421471068019633
FKEOJE_00329					host	guaB	None	None	0.6502350669088997
FKEOJE_00043					host	FKEOJE_00043	None	None	0.48368413851508374
FKEOJE_03142					host	ubiA	None	None	0.7612732273823245
FKEOJE_01494					host	unitary	None	None	0.9404176940854398
FKEOJE_00962					host	FKEOJE_00962	None	None	1.097946691500399
FKEOJE_01212					host	FKEOJE_01212	None	None	0.13598733409073763
FKEOJE_02668					host	spoIIM	None	None	0.9916123715345634
FKEOJE_03691					host	FKEOJE_03691	None	None	0.310275185261336
gene-N356_gp015					phage	g016	early	early	249.8316392323733
FKEOJE_02233					host	FKEOJE_02233	None	None	0.44547816210478297
FKEOJE_00634					host	rplC	None	None	3.7410137749977945
FKEOJE_01687					host	FKEOJE_01687	None	None	0.09283567175584644
FKEOJE_03578					host	FKEOJE_03578	None	None	0.628548697202575
FKEOJE_01736					host	FKEOJE_01736	None	None	0.6061233083144778
FKEOJE_03467					host	FKEOJE_03467	None	None	1.3633094305650104
FKEOJE_00024					host	frvX	None	None	0.3723225627639909
FKEOJE_04033					host	FKEOJE_04033	None	None	0.8467371584192073
FKEOJE_01990					host	FKEOJE_01990	None	None	3.056949692142397
FKEOJE_02538					host	thiC	None	None	0.15876238027615744
FKEOJE_02860					host	dfrA	None	None	0.44104815788302243
FKEOJE_00545					host	acs	None	None	0.42424284945745333
FKEOJE_00719					host	FKEOJE_00719	None	None	0.07299237836067907
FKEOJE_02423					host	dnaB	None	None	0.1449086996145151
FKEOJE_03318					host	FKEOJE_03318	None	None	0.3801389751984651
FKEOJE_00405					host	FKEOJE_00405_gene_uspA	None	None	0.5767114791740201
FKEOJE_03604					host	FKEOJE_03604	None	None	0.6595492467603503
FKEOJE_03873					host	FKEOJE_03873	None	None	2.5756083176843645
FKEOJE_03697					host	FKEOJE_03697	None	None	4.856429049750611
FKEOJE_02189					host	lipA	None	None	4.255093545749854
FKEOJE_03198					host	FKEOJE_03198	None	None	0.20226729173591734
FKEOJE_03522					host	FKEOJE_03522	None	None	0.30837716799988973
FKEOJE_00887					host	FKEOJE_00887	None	None	0.27173730880447117
FKEOJE_00524					host	FKEOJE_00524	None	None	0.49350607480165787
FKEOJE_01496					host	atpA	None	None	2.8728044431344255
FKEOJE_01186					host	FKEOJE_01186	None	None	1.2407064869607938
FKEOJE_01627					host	terB2	None	None	0.3682880086391234
FKEOJE_02450					host	FKEOJE_02450	None	None	0.0752672432029976
FKEOJE_03434					host	rhuM	None	None	0.17713864009225141
FKEOJE_03989					host	sorB	None	None	0.2633386392723495
FKEOJE_01679					host	FKEOJE_01679	None	None	4.84020702258726
FKEOJE_00768					host	FKEOJE_00768	None	None	0.20444704991112952
FKEOJE_03744					host	FKEOJE_03744	None	None	0.22444818954667792
FKEOJE_04012					host	miaA	None	None	0.38300215115353575
FKEOJE_02301					host	aarF	None	None	0.6373221329371663
FKEOJE_00727					host	FKEOJE_00727	None	None	0.2795090001376438
FKEOJE_01087					host	pqqL	None	None	3.772098665284777
FKEOJE_03229					host	FKEOJE_03229	None	None	3.5135547540021035
FKEOJE_03640					host	terC	None	None	0.3148553417044343
FKEOJE_00815					host	FKEOJE_00815	None	None	1.0545393328875223
FKEOJE_02766					host	frmB	None	None	0.31126896169824775
FKEOJE_00076					host	FKEOJE_00076	None	None	0.8587899977389023
FKEOJE_00472					host	FKEOJE_00472	None	None	0.12099796882550885
FKEOJE_01185					host	uvrC	None	None	0.31561112080661713
FKEOJE_02919					host	FKEOJE_02919	None	None	1.3400732852111512
FKEOJE_00701					host	FKEOJE_00701	None	None	0.6767456693911156
FKEOJE_03779					host	FKEOJE_03779	None	None	0.03610459006358623
