Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-FLV31_RS02305	93	10	12	8	host	gene-FLV31_RS02305	None	None	0.48609698695839837
gene-FLV31_RS14250	57	14	5	9	host	gene-FLV31_RS14250	None	None	0.8884790980252664
gene-N356_gp007	62442	35807	7128	3406	phage	g008	early	early	1894.8670276161924
gene-FLV31_RS15930	1212	202	83	50	host	gene-FLV31_RS15930	None	None	9.087883315538516
gene-FLV31_RS01470	102	9	10	6	host	gene-FLV31_RS01470	None	None	2.8348683174638207
gene-FLV31_RS08710	126	35	10	7	host	gene-FLV31_RS08710	None	None	5.518011475300251
gene-FLV31_RS02110	161	16	9	4	host	gene-FLV31_RS02110	None	None	5.789905036506176
gene-FLV31_RS15275	11	11	15	5	host	gene-FLV31_RS15275	None	None	0.09503218415174507
gene-N356_gp110	1231600	720366	328404	128185	phage	g113	early	early	8709.20843212787
gene-FLV31_RS09110	537	84	80	35	host	gene-FLV31_RS09110	None	None	4.597712900569071
gene-FLV31_RS00710	1387	258	66	46	host	gene-FLV31_RS00710	None	None	13.978197195626079
gene-FLV31_RS01245	7118	1298	350	199	host	asnS	None	None	55.86477289592173
gene-FLV31_RS08990	5067	1007	197	103	host	gene-FLV31_RS08990	None	None	73.32333225078722
gene-FLV31_RS09435	1681	567	119	90	host	gene-FLV31_RS09435	None	None	28.741007493056372
gene-FLV31_RS01995	1343	328	174	83	host	gene-FLV31_RS01995	None	None	7.1485277317486915
gene-FLV31_RS14995	347	84	30	16	host	gene-FLV31_RS14995	None	None	3.3057429070198268
gene-FLV31_RS18380	899	238	108	48	host	trpA	None	None	8.649996779429626
gene-FLV31_RS15690	1485	274	109	42	host	gene-FLV31_RS15690	None	None	21.88960128988251
gene-FLV31_RS12210	834	188	48	33	host	gene-FLV31_RS12210	None	None	12.919671701344456
gene-FLV31_RS15890	66	14	5	1	host	gene-FLV31_RS15890	None	None	1.8454355071677933
gene-FLV31_RS12975	195	69	26	12	host	gene-FLV31_RS12975	None	None	1.4433703216625025
gene-FLV31_RS14525	138	50	10	14	host	gene-FLV31_RS14525	None	None	1.642618000080876
gene-FLV31_RS07710	745	172	87	44	host	gene-FLV31_RS07710	None	None	6.793718703162452
gene-FLV31_RS03020	699	176	26	31	host	gene-FLV31_RS03020	None	None	11.922037488865532
gene-FLV31_RS05375	764	58	20	12	host	gene-FLV31_RS05375	None	None	20.590943683399317
gene-FLV31_RS17905	1945	540	127	68	host	gene-FLV31_RS17905	None	None	34.91343081233153
gene-FLV31_RS02570	604	69	19	11	host	gene-FLV31_RS02570	None	None	11.250072229435055
gene-FLV31_RS08415	670	112	75	30	host	gene-FLV31_RS08415	None	None	3.9131735825535268
gene-FLV31_RS12175	372	78	28	14	host	gene-FLV31_RS12175	None	None	2.6626921254220615
gene-N356_gp031	309368	380639	190989	49924	phage	g034	early	early	2689.8762715412036
gene-FLV31_RS01660	5	2	5	4	host	gene-FLV31_RS01660	None	None	0.07623786684148415
gene-FLV31_RS12865	3496	704	149	114	host	gene-FLV31_RS12865	None	None	34.470197341084095
gene-FLV31_RS19675	346	85	141	74	host	ltrA	None	None	0.8528672448564797
gene-FLV31_RS11010	489	83	45	31	host	gene-FLV31_RS11010	None	None	3.2831589680973945
gene-FLV31_RS17530	1170	179	65	18	host	gene-FLV31_RS17530	None	None	18.36134191007994
gene-FLV31_RS19245	230	95	28	12	host	gene-FLV31_RS19245	None	None	2.105786044330375
gene-FLV31_RS08435	2185	457	125	39	host	gene-FLV31_RS08435	None	None	26.61198090575285
gene-FLV31_RS11630	2016	409	178	104	host	gene-FLV31_RS11630	None	None	20.379121175930766
gene-FLV31_RS12910	170	37	23	13	host	gene-FLV31_RS12910	None	None	1.1503488890626588
gene-FLV31_RS01935	2907	665	258	153	host	gene-FLV31_RS01935	None	None	13.306887588495918
gene-FLV31_RS15440	783	358	100	60	host	gene-FLV31_RS15440	None	None	5.047737111924144
gene-FLV31_RS11160	168	53	17	12	host	gene-FLV31_RS11160	None	None	1.3201876339675462
gene-FLV31_RS13175	192	32	16	5	host	gene-FLV31_RS13175	None	None	2.6169357931721287
gene-FLV31_RS17735	153	25	17	8	host	gene-FLV31_RS17735	None	None	1.6416179538215059
gene-FLV31_RS01520	628	228	52	34	host	gene-FLV31_RS01520	None	None	9.196818324871247
gene-FLV31_RS08900	1466	296	66	61	host	gene-FLV31_RS08900	None	None	16.505494975843465
gene-FLV31_RS09765	1239	319	107	68	host	gene-FLV31_RS09765	None	None	28.35217847344382
gene-FLV31_RS02565	734	58	20	20	host	gene-FLV31_RS02565	None	None	13.064612699134274
gene-N356_gp006	105317	59039	17305	7217	phage	g007	early	early	843.387554917856
gene-FLV31_RS07830	114	25	29	15	host	gene-FLV31_RS07830	None	None	0.4349793843235355
gene-FLV31_RS17475	134	35	27	9	host	gene-FLV31_RS17475	None	None	2.026516052783091
gene-FLV31_RS09045	29603	3315	544	220	host	gene-FLV31_RS09045	None	None	882.349775790121
gene-FLV31_RS06400	22043	4597	1045	525	host	gyrB	None	None	124.85980912133248
gene-FLV31_RS14240	1328	215	83	31	host	gene-FLV31_RS14240	None	None	12.056991375007359
gene-N356_gp086	78	20427	340796	356361	phage	g089	middle	late	14948.738486689614
gene-FLV31_RS10905	603	127	65	61	host	argC	None	None	4.145311764811891
gene-FLV31_RS04940	1767	421	152	77	host	gene-FLV31_RS04940	None	None	9.563789104794482
gene-FLV31_RS02055	308	52	21	7	host	gene-FLV31_RS02055	None	None	5.117719914521122
gene-FLV31_RS07595	399	93	27	7	host	gene-FLV31_RS07595	None	None	4.131089525880349
gene-FLV31_RS10425	31	19	6	5	host	gene-FLV31_RS10425	None	None	0.44993491540287406
gene-FLV31_RS09805	28211	9156	2173	1097	host	secA	None	None	71.11288937049818
gene-FLV31_RS03650	123	28	34	19	host	gene-FLV31_RS03650	None	None	0.913759256043806
gene-FLV31_RS12785	285	116	41	21	host	rlmF	None	None	1.8584130124492093
gene-FLV31_RS00180	8529	3914	879	441	host	rpsO	None	None	225.40238416614693
gene-FLV31_RS00935	10130	3327	575	273	host	gene-FLV31_RS00935	None	None	479.5945902301906
gene-FLV31_RS07365	14384	41197	4922	1657	host	gene-FLV31_RS07365	None	None	1393.4382228224276
gene-FLV31_RS09200	889	220	67	40	host	gene-FLV31_RS09200	None	None	6.468317224010199
gene-FLV31_RS11110	3653	104	30	8	host	gene-FLV31_RS11110	None	None	163.77240657914274
gene-FLV31_RS16195	521	461	212	102	host	gene-FLV31_RS16195	None	None	0.3667964513224387
gene-FLV31_RS01630	1991	107	169	63	host	gene-FLV31_RS01630	None	None	36.19559009594604
gene-FLV31_RS06265	207680	85696	60409	34545	host	ssrA	None	None	1090.229476112485
gene-FLV31_RS05305	184	54	18	11	host	gene-FLV31_RS05305	None	None	3.1574588832650448
gene-FLV31_RS04165	2108	575	125	69	host	gene-FLV31_RS04165	None	None	34.146304274696995
gene-FLV31_RS13015	20	7	8	7	host	gene-FLV31_RS13015	None	None	0.04678045185489215
gene-FLV31_RS03785	136	35	15	15	host	gene-FLV31_RS03785	None	None	1.2775243896575104
gene-FLV31_RS20055	23	12	6	4	host	gene-FLV31_RS20055	None	None	0.10509227021623112
gene-FLV31_RS04450	146329	23945	8075	3143	host	gene-FLV31_RS04450	None	None	1278.4065213637084
gene-FLV31_RS10615	1129	269	121	76	host	gene-FLV31_RS10615	None	None	8.907504942707456
gene-FLV31_RS16260	499	105	40	17	host	gene-FLV31_RS16260	None	None	26.974894310329585
gene-FLV31_RS19930	66	69	9	33	host	gene-FLV31_RS19930	None	None	2.9757329862491226
gene-N356_gp087	95	21440	312755	222310	phage	g090	middle	late	8216.891198007816
gene-FLV31_RS13850	621	94	32	10	host	gene-FLV31_RS13850	None	None	6.159834470954631
gene-FLV31_RS15895	165	48	15	14	host	gene-FLV31_RS15895	None	None	2.7946413913181543
gene-FLV31_RS01750	2427	548	194	106	host	rimM	None	None	41.52184860855583
gene-FLV31_RS13180	200	45	20	9	host	gene-FLV31_RS13180	None	None	2.1945422833420856
gene-FLV31_RS19875	21	1	7	1	host	gene-FLV31_RS19875	None	None	0.8211853585545099
gene-FLV31_RS11055	1047	185	59	42	host	gene-FLV31_RS11055	None	None	8.160813962338155
gene-FLV31_RS13080	70	17	21	10	host	gene-FLV31_RS13080	None	None	0.4479740129766865
gene-FLV31_RS02220	198	52	12	7	host	gene-FLV31_RS02220	None	None	1.4510826533559624
gene-FLV31_RS02485	10066	2605	408	207	host	gene-FLV31_RS02485	None	None	311.76109480721897
gene-FLV31_RS07375	207	185	231	75	host	gene-FLV31_RS07375	None	None	0.2945739996419807
gene-FLV31_RS11325	9673	1756	577	282	host	ald	None	None	96.339345359208
gene-FLV31_RS12525	2620	677	186	91	host	hisG	None	None	28.37869642905884
gene-FLV31_RS15545	9922	3541	858	507	host	rpmB	None	None	319.614170483069
gene-FLV31_RS06145	567	105	36	19	host	gene-FLV31_RS06145	None	None	4.575794107178321
gene-FLV31_RS10430	47	26	10	6	host	gene-FLV31_RS10430	None	None	0.4679635948155132
gene-FLV31_RS06925	35	15	6	2	host	gene-FLV31_RS06925	None	None	0.2215350893486614
gene-FLV31_RS17540	7185	726	250	104	host	gene-FLV31_RS17540	None	None	37.440839374273445
gene-FLV31_RS07640	6	7	11	3	host	gene-FLV31_RS07640	None	None	0.09071164948120282
gene-FLV31_RS12740	336	94	20	8	host	gene-FLV31_RS12740	None	None	4.999407247413756
gene-N356_gp025	422073	279307	87568	26225	phage	g028	early	early	4014.454143518325
gene-FLV31_RS17960	571	124	36	17	host	gene-FLV31_RS17960	None	None	10.625272016600572
gene-FLV31_RS01025	1239	324	82	44	host	cyoE	None	None	12.871840821094457
gene-FLV31_RS06415	661	73	28	13	host	gene-FLV31_RS06415	None	None	21.45809455417831
gene-FLV31_RS16625	122	21	11	10	host	gene-FLV31_RS16625	None	None	6.338056998670958
gene-FLV31_RS03755	457	136	45	23	host	gene-FLV31_RS03755	None	None	2.9336463337205005
gene-FLV31_RS00360	1818	406	82	66	host	rsmH	None	None	20.762578710118134
gene-FLV31_RS06425	10548	2763	832	344	host	gene-FLV31_RS06425	None	None	104.08069469165186
gene-FLV31_RS07360	957	360	95	44	host	gene-FLV31_RS07360	None	None	19.307041579335586
gene-FLV31_RS08525	587	120	35	24	host	gene-FLV31_RS08525	None	None	5.559621408525304
gene-FLV31_RS04455	3025	678	226	111	host	kbl	None	None	24.02943130283373
gene-FLV31_RS02465	625	365	98	58	host	gene-FLV31_RS02465	None	None	5.390727254090996
gene-FLV31_RS10075	1776	411	129	83	host	gene-FLV31_RS10075	None	None	49.07201711322521
gene-FLV31_RS11480	394	171	80	33	host	gene-FLV31_RS11480	None	None	0.7052898269361608
gene-FLV31_RS11990	641	151	17	24	host	gene-FLV31_RS11990	None	None	9.461197273940055
gene-FLV31_RS05710	820	72	30	9	host	gene-FLV31_RS05710	None	None	4.170840232278449
gene-FLV31_RS13985	715	179	53	34	host	menA	None	None	6.871382330663813
gene-FLV31_RS04725	411	92	26	15	host	gene-FLV31_RS04725	None	None	11.22191393219615
gene-FLV31_RS00475	482	140	28	28	host	dtd	None	None	8.951624649811343
gene-FLV31_RS11965	387	94	49	12	host	gene-FLV31_RS11965	None	None	10.606026906327227
gene-FLV31_RS08380	1769	455	516	160	host	gene-FLV31_RS08380	None	None	6.853037387474681
gene-FLV31_RS12830	50	22	20	7	host	gene-FLV31_RS12830	None	None	0.14842786329457025
gene-FLV31_RS17460	11	8	2	3	host	gene-FLV31_RS17460	None	None	0.10183479252965051
gene-FLV31_RS06505	10075	4037	1019	482	host	rpsT	None	None	292.3642705370534
gene-FLV31_RS03105	2893	460	219	125	host	gene-FLV31_RS03105	None	None	27.854270479798643
gene-FLV31_RS16800	2753	535	125	60	host	gene-FLV31_RS16800	None	None	65.86592458794546
gene-N356_gp046	82058	124152	54634	14010	phage	g049	early	early	3477.6976699321076
gene-FLV31_RS12920	20	10	6	3	host	gene-FLV31_RS12920	None	None	0.03558814380552404
gene-FLV31_RS17255	502	53	30	9	host	ilvN	None	None	12.205627216995907
gene-FLV31_RS19150	66	15	5	3	host	gene-FLV31_RS19150	None	None	3.4434811257408935
gene-FLV31_RS08390	601	218	241	87	host	gene-FLV31_RS08390	None	None	4.399483327045161
gene-FLV31_RS14570	103	23	12	7	host	gene-FLV31_RS14570	None	None	3.1320940514901303
gene-FLV31_RS19105	131	16	6	10	host	gene-FLV31_RS19105	None	None	3.7128788154269516
gene-FLV31_RS15225	266	37	15	14	host	gene-FLV31_RS15225	None	None	2.0172135583272626
gene-FLV31_RS15490	878	196	44	35	host	gene-FLV31_RS15490	None	None	9.901299751510132
gene-FLV31_RS02460	1509	362	93	49	host	gene-FLV31_RS02460	None	None	15.23259333118979
gene-FLV31_RS04140	237	53	20	16	host	gene-FLV31_RS04140	None	None	1.3008533927345682
gene-FLV31_RS13020	346	56	13	9	host	gene-FLV31_RS13020	None	None	8.488002564940185
gene-FLV31_RS12570	1259	602	223	135	host	hisIE	None	None	8.902644766028383
gene-FLV31_RS01650	19	18	8	5	host	gene-FLV31_RS01650	None	None	0.07292964930880223
gene-FLV31_RS13885	455	84	17	13	host	lspA	None	None	10.903635087800602
gene-FLV31_RS11765	669	255	111	59	host	gene-FLV31_RS11765	None	None	3.1846856230581944
gene-FLV31_RS06780	1313	442	136	65	host	gene-FLV31_RS06780	None	None	9.33973811748762
gene-FLV31_RS16115	204	36	20	6	host	gene-FLV31_RS16115	None	None	3.187745677028151
gene-FLV31_RS06590	10166	1598	611	216	host	gene-FLV31_RS06590	None	None	138.92317333079268
gene-N356_gp047	267664	391434	194717	47331	phage	g050	early	early	2214.685296225258
gene-FLV31_RS09875	381	109	33	17	host	meaB	None	None	2.855979723305018
gene-FLV31_RS05600	264	57	32	15	host	gene-FLV31_RS05600	None	None	5.235330032916437
gene-FLV31_RS04355	201	60	27	16	host	gene-FLV31_RS04355	None	None	0.8918835977136903
gene-FLV31_RS08880	1594	381	95	52	host	pdxH	None	None	24.481721910395535
gene-FLV31_RS15510	766	131	47	35	host	gene-FLV31_RS15510	None	None	6.343637356336501
gene-FLV31_RS19340	72	57	12	11	host	gene-FLV31_RS19340	None	None	0.7183723463642628
gene-FLV31_RS16290	4797	756	164	69	host	gene-FLV31_RS16290	None	None	6.174838418246992
gene-FLV31_RS01400	80	19	8	7	host	gene-FLV31_RS01400	None	None	0.7590055357304758
gene-FLV31_RS12405	351	41	25	8	host	gene-FLV31_RS12405	None	None	12.616882788083528
gene-FLV31_RS16310	90545	674	100	58	host	gene-FLV31_RS16310	None	None	786.8562974222518
gene-FLV31_RS03770	77	34	6	11	host	gene-FLV31_RS03770	None	None	0.8209836347935212
gene-FLV31_RS04925	2706	523	157	75	host	gene-FLV31_RS04925	None	None	13.380034978239342
gene-FLV31_RS05985	3646	721	186	90	host	gene-FLV31_RS05985	None	None	44.39181600435813
gene-FLV31_RS01225	1986	304	113	83	host	gene-FLV31_RS01225	None	None	11.55864822157194
gene-FLV31_RS00725	519	123	32	30	host	murI	None	None	5.863842108137555
gene-FLV31_RS03060	133	12	7	4	host	gene-FLV31_RS03060	None	None	4.341689809563369
gene-FLV31_RS18420	5775	820	276	146	host	gene-FLV31_RS18420	None	None	20.382368721975507
gene-FLV31_RS07140	823	159	45	8	host	mnmD	None	None	14.638997866709333
gene-FLV31_RS09260	431	117	58	33	host	gene-FLV31_RS09260	None	None	2.6351362717478017
gene-FLV31_RS09760	1400	325	126	74	host	tatC	None	None	13.957758753521176
gene-FLV31_RS06960	1329	36	8	9	host	gene-FLV31_RS06960	None	None	29.232331767275166
gene-FLV31_RS12055	6544	1089	407	244	host	gene-FLV31_RS12055	None	None	97.81596974370221
gene-FLV31_RS16040	4201	2998	995	280	host	gene-FLV31_RS16040	None	None	70.5777050551504
gene-FLV31_RS12605	2386	377	144	86	host	gene-FLV31_RS12605	None	None	17.732645735509678
gene-FLV31_RS17015	11855	2179	588	257	host	gene-FLV31_RS17015	None	None	156.06715533184644
gene-FLV31_RS17450	88	37	19	10	host	gene-FLV31_RS17450	None	None	0.39227278817402833
gene-FLV31_RS00790	10326	2117	658	343	host	clpX	None	None	85.2821096384822
gene-FLV31_RS05650	461	73	21	14	host	gene-FLV31_RS05650	None	None	4.727463192697204
gene-FLV31_RS16375	111	38	39	22	host	gene-FLV31_RS16375	None	None	0.2876388106846536
gene-FLV31_RS03515	163	47	17	7	host	gene-FLV31_RS03515	None	None	1.5215610756588498
gene-FLV31_RS01380	242	23	12	3	host	gene-FLV31_RS01380	None	None	2.1672151382962626
gene-FLV31_RS09450	1594	341	123	62	host	gene-FLV31_RS09450	None	None	8.348078347980747
gene-N356_gp034	312626	157275	32159	11063	phage	g037	early	early	5049.429320484708
gene-FLV31_RS09505	118	57	31	12	host	gene-FLV31_RS09505	None	None	0.8707123962292472
gene-FLV31_RS18530	406	114	59	27	host	gene-FLV31_RS18530	None	None	9.335823299630034
gene-FLV31_RS06720	286	80	34	8	host	gene-FLV31_RS06720	None	None	2.2124282595795113
gene-FLV31_RS00615	572	382	249	116	host	gene-FLV31_RS00615	None	None	0.25164762728677853
gene-FLV31_RS01560	183	20	11	7	host	gene-FLV31_RS01560	None	None	6.815817031653849
gene-FLV31_RS18085	294	85	18	7	host	gene-FLV31_RS18085	None	None	4.915141392616615
gene-FLV31_RS07835	156	43	44	21	host	gene-FLV31_RS07835	None	None	0.619793999644271
gene-FLV31_RS11080	1165	252	122	70	host	gene-FLV31_RS11080	None	None	2.484908062393865
gene-FLV31_RS15335	64	4	1	5	host	gene-FLV31_RS15335	None	None	0.9350720668397271
gene-FLV31_RS18615	1311	333	136	84	host	gap	None	None	9.587367935206975
gene-FLV31_RS18280	24	12	4	7	host	gene-FLV31_RS18280	None	None	0.7568543477350778
gene-FLV31_RS04135	417	673	95	40	host	gene-FLV31_RS04135	None	None	46.137190468980144
gene-FLV31_RS15660	131	135	14	7	host	gene-FLV31_RS15660	None	None	5.89284390435464
gene-FLV31_RS02925	939	168	46	35	host	gene-FLV31_RS02925	None	None	21.47811010201302
gene-FLV31_RS18325	625	123	33	14	host	gene-FLV31_RS18325	None	None	5.835817447012278
gene-FLV31_RS08310	48	14	14	1	host	gene-FLV31_RS08310	None	None	0.36022499535428687
gene-N356_gp022	210348	142712	32053	10001	phage	g025	early	early	1850.3435800591883
gene-FLV31_RS00405	7617	1924	368	165	host	gene-FLV31_RS00405	None	None	128.51548754816076
gene-FLV31_RS17935	3286	415	137	40	host	gene-FLV31_RS17935	None	None	115.33245534480942
gene-FLV31_RS17685	2020	401	106	61	host	gene-FLV31_RS17685	None	None	13.481143397458837
gene-FLV31_RS15270	190	72	28	18	host	gene-FLV31_RS15270	None	None	0.3759111576364888
gene-FLV31_RS06595	1467	530	86	42	host	gene-FLV31_RS06595	None	None	49.02744217449496
gene-FLV31_RS15265	36	5	3	1	host	gene-FLV31_RS15265	None	None	0.4145924331872775
gene-FLV31_RS04465	28333	5171	1113	588	host	gene-FLV31_RS04465	None	None	556.385170500342
gene-FLV31_RS02200	50	8	15	7	host	gene-FLV31_RS02200	None	None	1.1895501322731128
gene-FLV31_RS19170	21	9	15	6	host	gene-FLV31_RS19170	None	None	0.024655843155797025
gene-FLV31_RS18650	9280	2201	422	224	host	gene-FLV31_RS18650	None	None	182.20184248425068
gene-FLV31_RS02905	2971	1693	670	298	host	gene-FLV31_RS02905	None	None	3.307061571815196
gene-FLV31_RS04545	307	77	32	21	host	gene-FLV31_RS04545	None	None	4.65517621677595
gene-FLV31_RS11200	92	24	11	6	host	gene-FLV31_RS11200	None	None	1.8011251426427117
gene-FLV31_RS19975	206	71	39	23	host	gene-FLV31_RS19975	None	None	1.1548609341141423
gene-FLV31_RS14650	44	13	3	3	host	gene-FLV31_RS14650	None	None	0.5571749492335252
gene-FLV31_RS12970	80	40	41	10	host	gene-FLV31_RS12970	None	None	0.20273248936115676
gene-FLV31_RS06520	916	301	141	73	host	gene-FLV31_RS06520	None	None	7.100981579100613
gene-FLV31_RS17225	432	149	25	18	host	pxpB	None	None	5.1032128424286105
gene-FLV31_RS15875	19	8	17	12	host	gene-FLV31_RS15875	None	None	0.05637745093862795
gene-FLV31_RS04270	284	120	26	15	host	gene-FLV31_RS04270	None	None	4.610287270708565
gene-FLV31_RS00755	1357	240	63	50	host	gene-FLV31_RS00755	None	None	16.911702286159922
gene-FLV31_RS18475	1080	179	28	11	host	gene-FLV31_RS18475	None	None	35.50953980433691
gene-FLV31_RS01615	4316	183	299	86	host	gene-FLV31_RS01615	None	None	65.1236713590195
gene-FLV31_RS02860	293	104	17	12	host	gene-FLV31_RS02860	None	None	6.829340862291084
gene-FLV31_RS11580	8737	3134	1099	423	host	gene-FLV31_RS11580	None	None	28.879365068956453
gene-FLV31_RS18845	52	12	11	4	host	gene-FLV31_RS18845	None	None	0.6613574093898593
gene-FLV31_RS17835	156	176	132	48	host	gene-FLV31_RS17835	None	None	0.817426472818954
gene-FLV31_RS02000	3465	2097	375	161	host	gene-FLV31_RS02000	None	None	40.93107443450132
gene-FLV31_RS06075	998	163	51	34	host	gene-FLV31_RS06075	None	None	17.900870840758138
gene-FLV31_RS05130	3189	703	194	87	host	gene-FLV31_RS05130	None	None	85.29153161315308
gene-FLV31_RS03570	1996	397	96	42	host	folB	None	None	63.48696720621892
gene-FLV31_RS19515	137	55	24	13	host	gene-FLV31_RS19515	None	None	1.002036831641116
gene-FLV31_RS16535	279	64	30	10	host	gloA2	None	None	6.1595026816636365
gene-FLV31_RS15965	2665	383	109	65	host	gene-FLV31_RS15965	None	None	22.819937848542935
gene-FLV31_RS10230	2572	741	164	107	host	gene-FLV31_RS10230	None	None	41.4737908756293
gene-FLV31_RS11970	445	157	60	34	host	aqpZ	None	None	3.6798591651173234
gene-FLV31_RS14435	739	102	24	10	host	cydB	None	None	9.560705877711964
gene-FLV31_RS16470	1636	245	124	63	host	gene-FLV31_RS16470	None	None	5.309865628476334
gene-FLV31_RS11365	243	85	33	18	host	gene-FLV31_RS11365	None	None	1.5119736877267647
gene-N356_gp076	54	361	18152	40901	phage	g079	middle	late	4306.24531725452
gene-FLV31_RS00665	17548	3527	909	488	host	gene-FLV31_RS00665	None	None	195.33597917231302
gene-FLV31_RS05645	82	21	2	2	host	gene-FLV31_RS05645	None	None	3.208260199034659
gene-FLV31_RS00620	243	171	51	39	host	gene-FLV31_RS00620	None	None	0.9808810001300707
gene-FLV31_RS14415	62	7	4	5	host	gene-FLV31_RS14415	None	None	0.5425587883492023
gene-N356_gp053	141938	214586	86949	22376	phage	g056	early	early	1109.3080807249405
gene-FLV31_RS19145	33	14	6	5	host	gene-FLV31_RS19145	None	None	0.36725646676956925
gene-FLV31_RS18225	36819	15150	5434	2882	host	rplL	None	None	532.0435763149218
gene-FLV31_RS17605	50774	17036	4799	1514	host	tssD	None	None	1096.788162266182
gene-FLV31_RS19605	34	16	11	4	host	gene-FLV31_RS19605	None	None	0.18783609319182246
gene-FLV31_RS11945	2343	370	129	66	host	ligA	None	None	13.43105442275364
gene-FLV31_RS13310	181	81	22	15	host	gene-FLV31_RS13310	None	None	1.5165797121296944
gene-FLV31_RS12985	40	14	22	3	host	gene-FLV31_RS12985	None	None	0.326535926439966
gene-FLV31_RS17630	1289	311	81	30	host	gene-FLV31_RS17630	None	None	13.01501436096955
gene-FLV31_RS00445	1245	234	89	60	host	gene-FLV31_RS00445	None	None	12.18122119692251
gene-FLV31_RS04305	342	61	28	17	host	gene-FLV31_RS04305	None	None	9.222671041448532
gene-FLV31_RS16910	4754	825	220	111	host	gene-FLV31_RS16910	None	None	24.7194356288449
gene-FLV31_RS02355	160	50	20	11	host	gene-FLV31_RS02355	None	None	0.7288266469808672
gene-FLV31_RS10320	52	28	11	2	host	gene-FLV31_RS10320	None	None	1.1158190034134956
gene-FLV31_RS18255	2552	868	214	108	host	gene-FLV31_RS18255	None	None	282.6087528172886
gene-FLV31_RS19015	407	346	60	26	host	gene-FLV31_RS19015	None	None	10.998578488078095
gene-FLV31_RS09115	276	43	27	27	host	gene-FLV31_RS09115	None	None	2.880766638389021
gene-FLV31_RS14875	19517	4114	1047	600	host	thrS	None	None	105.91151727754892
gene-FLV31_RS17745	779	98	38	24	host	gene-FLV31_RS17745	None	None	10.291496438426403
gene-FLV31_RS07530	341	56	41	26	host	gene-FLV31_RS07530	None	None	1.6965346876463177
gene-FLV31_RS10900	1746	330	129	84	host	argG	None	None	13.959328416339757
gene-FLV31_RS11190	1320	298	82	35	host	gene-FLV31_RS11190	None	None	56.45008080287593
gene-FLV31_RS13670	794	177	74	36	host	fmt	None	None	7.237754521645052
gene-FLV31_RS00300	1689	485	129	68	host	gene-FLV31_RS00300	None	None	32.52218915620467
gene-FLV31_RS02960	12061	2600	814	421	host	gene-FLV31_RS02960	None	None	128.14072929393745
gene-FLV31_RS02215	886	142	33	10	host	gene-FLV31_RS02215	None	None	55.28139909996532
gene-FLV31_RS07470	611	139	40	18	host	gene-FLV31_RS07470	None	None	8.912271819888346
gene-FLV31_RS09355	4954	600	171	80	host	gene-FLV31_RS09355	None	None	88.05391275609048
gene-FLV31_RS00275	320	101	39	21	host	gene-FLV31_RS00275	None	None	2.1773837389841195
gene-FLV31_RS04740	1295	266	67	45	host	gene-FLV31_RS04740	None	None	13.537067713874356
gene-FLV31_RS02255	444	86	25	20	host	gene-FLV31_RS02255	None	None	9.93575691763849
gene-FLV31_RS02935	250	92	38	23	host	gene-FLV31_RS02935	None	None	0.6958107243494689
gene-FLV31_RS19570	100	29	9	2	host	gene-FLV31_RS19570	None	None	2.0387687792734703
gene-FLV31_RS04470	7250	1490	502	254	host	gene-FLV31_RS04470	None	None	38.017402556204594
gene-FLV31_RS19855	5	3	12	5	host	gene-FLV31_RS19855	None	None	0.2576151360087332
gene-FLV31_RS05960	22436	7894	2100	916	host	rplQ	None	None	350.29736343923224
gene-FLV31_RS11570	13	5	3	1	host	gene-FLV31_RS11570	None	None	0.09974005471844487
gene-FLV31_RS16945	66	19	8	4	host	gene-FLV31_RS16945	None	None	0.9568476717085793
gene-FLV31_RS15455	452	108	33	20	host	gene-FLV31_RS15455	None	None	9.028778257397905
gene-FLV31_RS15450	748	192	69	40	host	gene-FLV31_RS15450	None	None	7.126399553295774
gene-FLV31_RS20200	1732	462	170	105	host	gene-FLV31_RS20200	None	None	4.181482106900727
gene-N356_gp093	29	51466	262243	198824	phage	g096	middle	late	14177.99829543224
gene-FLV31_RS09795	575	183	94	52	host	gene-FLV31_RS09795	None	None	5.115337649255193
gene-FLV31_RS07910	86	20	30	15	host	gene-FLV31_RS07910	None	None	0.24653390307468745
gene-FLV31_RS04230	432	183	140	52	host	gene-FLV31_RS04230	None	None	2.5302587893706163
gene-FLV31_RS05525	153	13	4	1	host	gene-FLV31_RS05525	None	None	6.518545083345278
gene-FLV31_RS16145	198	38	11	12	host	gene-FLV31_RS16145	None	None	1.2271922727879458
gene-FLV31_RS07055	679	128	71	38	host	purU	None	None	6.704020873638751
gene-FLV31_RS11665	526	116	29	25	host	bioD	None	None	8.119011389391352
gene-FLV31_RS04890	2598	651	129	38	host	gene-FLV31_RS04890	None	None	64.06822618845672
gene-FLV31_RS04630	2184	252	104	80	host	gene-FLV31_RS04630	None	None	16.077188892868207
gene-FLV31_RS13295	274	233	72	19	host	gene-FLV31_RS13295	None	None	1.675366236092287
gene-FLV31_RS04250	662	157	128	67	host	gene-FLV31_RS04250	None	None	3.4193610098863556
gene-FLV31_RS05890	19563	5384	1600	891	host	rpsN	None	None	610.6904270258699
gene-FLV31_RS12915	4722	906	201	109	host	gene-FLV31_RS12915	None	None	25.701868570749816
