Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_02766					host	frmB	None	None	4.367557808186041
FKEOJE_00076					host	FKEOJE_00076	None	None	22.68226174004413
FKEOJE_00472					host	FKEOJE_00472	None	None	36.211896062111585
FKEOJE_01185					host	uvrC	None	None	5.66530000570143
FKEOJE_02919					host	FKEOJE_02919	None	None	3.5522973260213546
FKEOJE_00701					host	FKEOJE_00701	None	None	4.671757157378194
FKEOJE_03779					host	FKEOJE_03779	None	None	0.3591483085478377
FKEOJE_03928					host	lpxC	None	None	61.02189658252768
FKEOJE_03835					host	srmB	None	None	13.417269316918928
FKEOJE_01329					host	FKEOJE_01329	None	None	46.08794037825708
FKEOJE_01536					host	rfbC	None	None	3.6356516035683795
FKEOJE_02169					host	FKEOJE_02169	None	None	0.896366317093566
FKEOJE_03536					host	FKEOJE_03536	None	None	0.677824749403723
FKEOJE_00199					host	FKEOJE_00199_gene_clcA	None	None	2.8475753177830674
gene-N356_gp095					phage	g098	early	middle	7032.748449715731
FKEOJE_03203					host	panB	None	None	34.40224705550666
FKEOJE_03693					host	FKEOJE_03693	None	None	6.045405890902851
FKEOJE_02797					host	FKEOJE_02797	None	None	4.008045651571613
FKEOJE_00015					host	FKEOJE_00015	None	None	6.068557709496577
FKEOJE_02369					host	FKEOJE_02369	None	None	0.20202269790809124
FKEOJE_00874					host	FKEOJE_00874	None	None	8.20320884557395
FKEOJE_02770					host	cypX	None	None	14.238257395753902
FKEOJE_01295					host	FKEOJE_01295	None	None	9.224569294148885
FKEOJE_00943					host	fadH2	None	None	2.1503218402035054
FKEOJE_01429					host	FKEOJE_01429	None	None	4.986379902406092
FKEOJE_03170					host	FKEOJE_03170	None	None	11.436407415114921
FKEOJE_02940					host	araC	None	None	0.162547066740365
FKEOJE_03504					host	lytR	None	None	10.351420423256497
FKEOJE_03843					host	FKEOJE_03843_gene_araC	None	None	1.8418708371344263
FKEOJE_00633					host	rplD	None	None	341.95216343553625
FKEOJE_01114					host	sprA	None	None	0.6635654901074646
FKEOJE_02805					host	FKEOJE_02805	None	None	2.559335136971479
FKEOJE_02463					host	FKEOJE_02463	None	None	19.617385935090766
FKEOJE_01840					host	FKEOJE_01840	None	None	54.67811325122662
FKEOJE_00385					host	icmF	None	None	40.74493425777268
FKEOJE_00139					host	FKEOJE_00139	None	None	0.05975935156098174
FKEOJE_03061					host	FKEOJE_03061	None	None	2.474473723639802
FKEOJE_02617					host	FKEOJE_02617	None	None	20.36902558059986
FKEOJE_01580					host	pepN	None	None	3.290906159230745
FKEOJE_00909					host	FKEOJE_00909	None	None	12.647953944463488
FKEOJE_01735					host	FKEOJE_01735	None	None	24.79593452839628
FKEOJE_02077					host	FKEOJE_02077_gene_rpoE	None	None	3.168030702999863
FKEOJE_00849					host	FKEOJE_00849	None	None	1.8686290885314287
FKEOJE_03479					host	FKEOJE_03479	None	None	1.8298518618835002
FKEOJE_00762					host	porV	None	None	71.62823313527389
FKEOJE_02580					host	FKEOJE_02580	None	None	2.8057112269437146
FKEOJE_03671					host	FKEOJE_03671	None	None	6.8148869399303384
FKEOJE_03563					host	FKEOJE_03563	None	None	35.09573363449657
gene-N356_gp085					phage	g088	middle	late	43900.78537290821
FKEOJE_02076					host	ispA	None	None	12.913519843512704
FKEOJE_02930					host	FKEOJE_02930	None	None	1.785719081100346
FKEOJE_01193					host	recO	None	None	2.153918037695957
FKEOJE_00491					host	FKEOJE_00491	None	None	7.060817809497577
FKEOJE_00279					host	FKEOJE_00279	None	None	4.622062951872716
FKEOJE_01947					host	natB	None	None	6.045459888812561
FKEOJE_00226					host	FKEOJE_00226	None	None	0.8688352783262931
FKEOJE_02936					host	ywqK	None	None	1.4456680736827943
FKEOJE_01926					host	cutC	None	None	0.6118446607944442
FKEOJE_03465					host	pdxI	None	None	9.679903148211034
FKEOJE_02554					host	FKEOJE_02554	None	None	3.8476533641169564
FKEOJE_00955					host	FKEOJE_00955	None	None	1.32939199592563
FKEOJE_01630					host	ctpA	None	None	8.450990211076656
FKEOJE_02525					host	secA	None	None	70.77118249940798
FKEOJE_03998					host	trnH	None	None	2.4493535207721737
FKEOJE_03600					host	FKEOJE_03600	None	None	1.096356369812973
FKEOJE_02549					host	FKEOJE_02549	None	None	0.13883232721352098
FKEOJE_00865					host	FKEOJE_00865	None	None	0.4845558585055172
FKEOJE_00550					host	FKEOJE_00550	None	None	0.313267927285695
FKEOJE_00623					host	rplX	None	None	577.3425490976947
FKEOJE_00984					host	FKEOJE_00984	None	None	3.031473943034784
FKEOJE_02670					host	yadS	None	None	4.925267284796001
FKEOJE_00954					host	proA	None	None	1.920784196713156
FKEOJE_01783					host	nit1	None	None	10.807158689660186
FKEOJE_01845					host	FKEOJE_01845_gene_uspA	None	None	38.343472047533716
FKEOJE_03066					host	motB	None	None	9.394165480469505
