Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-FLV31_RS12990	9	11	42	71	host	gene-FLV31_RS12990	None	None	1.7577413751044013
gene-FLV31_RS05595	28	95	438	980	host	gene-FLV31_RS05595	None	None	10.287286963103876
gene-FLV31_RS06745	17	5	9	15	host	gene-FLV31_RS06745	None	None	0.16686037350598906
gene-FLV31_RS14675	3	2	2	4	host	gene-FLV31_RS14675	None	None	0.06254646171594609
gene-FLV31_RS12440	5	7	28	47	host	tsaE	None	None	2.1208693014721915
gene-FLV31_RS18435	3	2	6	9	host	gene-FLV31_RS18435	None	None	0.29199247759398606
gene-FLV31_RS07845	2	8	21	25	host	gene-FLV31_RS07845	None	None	0.484133859460556
gene-FLV31_RS01090	15	8	29	56	host	gene-FLV31_RS01090	None	None	0.6847596571867457
gene-FLV31_RS07890	1	1	8	27	host	gene-FLV31_RS07890	None	None	1.1854927445860777
gene-FLV31_RS14985	25	5	9	22	host	dnaB	None	None	0.14521991614029034
gene-FLV31_RS19425	48	26	29	38	host	gene-FLV31_RS19425	None	None	0.3158086688923849
gene-FLV31_RS11500	3	18	84	163	host	gene-FLV31_RS11500	None	None	12.104432336041166
gene-FLV31_RS16370	5	1	22	36	host	gene-FLV31_RS16370	None	None	0.9456764153153222
gene-FLV31_RS09945	3	4	14	25	host	gene-FLV31_RS09945	None	None	0.5219063641681695
gene-FLV31_RS02810	52	70	147	315	host	gene-FLV31_RS02810	None	None	2.940289715127557
gene-FLV31_RS17380	62	22	25	66	host	gene-FLV31_RS17380	None	None	0.3591474718192423
gene-FLV31_RS19280	2	5	30	52	host	gene-FLV31_RS19280	None	None	0.872431927869483
gene-FLV31_RS19335	4	0	7	18	host	gene-FLV31_RS19335	None	None	0.77232676249457
gene-FLV31_RS02770	14	6	6	35	host	gene-FLV31_RS02770	None	None	0.4781426729447945
gene-FLV31_RS17425	24	11	24	28	host	gene-FLV31_RS17425	None	None	0.15126765921306487
gene-FLV31_RS04245	0	5	18	21	host	arfB	None	None	0.9606217714732548
gene-FLV31_RS09420	7	6	7	12	host	gene-FLV31_RS09420	None	None	0.0950301559348903
gene-FLV31_RS11495	3	10	86	172	host	gene-FLV31_RS11495	None	None	13.824559278190337
gene-FLV31_RS12040	4	3	12	25	host	gene-FLV31_RS12040	None	None	0.5344841021666489
gene-FLV31_RS08725	23	8	16	34	host	thrA	None	None	0.1418162293805364
gene-FLV31_RS12275	26	5	4	20	host	gene-FLV31_RS12275	None	None	0.2652015496042074
gene-FLV31_RS17000	8	2	14	18	host	gene-FLV31_RS17000	None	None	0.15850331414768654
gene-FLV31_RS00335	8	12	28	60	host	murD	None	None	0.8060846022483288
gene-FLV31_RS17715	1	7	46	84	host	gene-FLV31_RS17715	None	None	2.970634007325176
gene-FLV31_RS05285	2	4	8	8	host	gene-FLV31_RS05285	None	None	0.15639160432053398
