Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b4592	17.397039737400313	15.830735141063684	9.861577643769904	8.462080461634443	4.848014973061799	6.72357145129859	0.5820149796600379	4.13206337886881	1.2080401187397456	3.2818014447126735	1.3039618723213624	2.239130936349313	host	appX	None	None	4.580255891693893
gene-b2754	8.401854559493962	4.397349917826563	6.589214535912421	4.151898471104094	2.4448841060321227	3.5338594506182464	0.5697620327198265	3.339777866224167	0.39420256506244333	2.1588057289613696	0.4255033478101288	2.5219685283092264	host	cas2	None	None	1.6850125745602473
gene-b3008	31.21450675307493	11.952343793268657	21.431973635865017	9.507618744091674	9.349902155347147	2.6477724030106193	4.875110322051378	8.36542170692434	2.7424951180480592	1.1948293459325483	10.309860157167135	0.6502526709095228	host	metC	None	None	7.7306625367838135
gene-b0811	612.9487133181244	884.8340063429944	258.23603787119555	503.70759490892107	73.69018158944209	59.03588018624047	33.83867815477256	21.107606053428274	15.08998975630598	14.287248426325148	25.487479648948074	10.530210146445967	host	glnH	None	None	383.8617190346021
gene-b1328	6.399791018064995	6.583928606739351	6.356804255769774	3.780743910808425	1.229632888622038	1.3311987140599066	0.5412739310838353	1.280939647449331	1.1234773104279634	0.7482160013368735	1.212684541258867	0.4552899570576937	host	pgrR	None	None	2.171612263273888
gene-b1103	92.94078529043828	133.74027462457707	82.61419271334381	65.43958158433385	41.5570374395411	9.559703912721043	18.192818239206684	3.727862820141002	6.969720351729033	2.5164818749999167	12.46370222960502	1.5487322309749416	host	hinT	None	None	45.620844383802726
gene-b2109	0.8086362847710618	0.9170932636408224	0.756923072444595	1.3075947147095996	0.11564463550119933	1.3294223031675891	0.19635088189256417	1.060400229029769	0.015094415026574815	0.5994684238177869	0.14663658298172513	0.5387993426040064	host	yehB	None	None	0.2994248239499435
gene-b2252	0.7512751488588792	2.159062064179443	3.9834138551593665	4.3659719336576295	1.0195960933847745	1.7810531644376464	0.4488175216283874	1.2059362926618271	0.18631464517876675	0.7793079794875629	0.6033256424173468	0.2339390530514208	host	ais	None	None	1.227882965538214
gene-b0329	47.13084982771364	31.168004140019114	12.18405063958528	19.22099242798684	5.197723563015862	5.067225314648614	0.5883412294389513	2.6775494302870633	0.40705699653187083	1.4217742283770745	1.318135370933551	0.7544897720307469	host	yahO	None	None	19.10072838962637
gene-b4784	207.18424573932325	570.0945368284189	188.33852303592698	263.30742481992536	98.19984874412111	38.152632467204995	44.730276249289155	14.410571033804974	22.625584723896488	9.857342103943523	42.94924416958487	6.017664391438779	host	yqgG	None	None	198.93025145256175
gene-b1159	5.043889938253472	3.0491507514998397	1.0996723271829747	1.8668608233381718	0.8354819786800419	1.2076138410386092	0.1947028529078544	1.0136932461829238	0.31432218916849497	0.575074148328377	0.7270291014741409	0.6201909428017881	host	mcrA	None	None	1.2798372848206196
gene-T4p148	0.1529952430806836	0.028764596997419508	1.9616579642622334	37.061917686935	1.0658756323752892	57.5382066880687	22.904972497401065	201.27454296691562	691.5272869781579	1150.4293451444605	1302.4174635789677	1273.589091945238	phage	segC	late	late	694.8342832230683
gene-b4174	269.50002786345937	223.6778209414837	337.8395369737622	179.61454284138955	147.19811695806146	16.588842256312837	74.87622713326387	6.883291072557395	22.202051610838325	4.117879431818045	60.153003038634274	2.3937375962400993	host	hflK	None	None	111.5405643969522
gene-b2791	24.051907351890918	31.529635212240418	26.9398653640151	18.865035024574333	10.102986270926069	3.4198950340596586	4.908103334221239	2.1518880019042697	2.6305343581753085	1.1570031609195017	6.349944596630083	0.7635350702493827	host	truC	None	None	10.346153475095317
gene-b0576	14.71054262065318	35.45960394954439	18.046308544294774	16.5738787255106	9.078625781402122	3.663976878788952	5.385223569969893	2.219694311149	2.746821795042951	0.9815783343818485	8.71864702865852	0.5024629334291487	host	pheP	None	None	9.540765022674899
gene-b4395	58.2253146618585	61.86985158340795	39.96591310084262	31.165450013527575	18.027025373316917	6.754699096906454	13.615378204732275	4.041711280769613	4.681155460116514	2.5792817791888627	14.784271413495446	1.0884664273920273	host	ytjC	None	None	19.905907713740213
gene-b0453	129.7728080432381	117.44856034018088	98.70182859863944	83.9173577227203	51.43141634201544	14.536253453419018	18.04246436946117	4.694543210547287	7.254565529814076	2.832336740907597	9.946976167393847	2.145345347392274	host	ybaY	None	None	48.86469084252906
gene-b3447	30.78048359459213	26.352282042687555	24.429652018928394	19.86297852511464	8.583209109715892	3.902376382666306	5.496585530799703	2.906832458265793	1.8262683378538325	1.6204135592790796	4.9397935989317014	0.951919692389467	host	ggt	None	None	10.236668938254052
gene-b2635	2.4576071325238926	2.5156278563945746	0.1842729999740006	1.887226577774588	0.8647207374275936	2.9606063487841987	1.1419281246494413	2.4695817935245135	0.4740410592523053	1.5739722822039686	3.581768687262476	1.2187674716838033	host	ypjK	None	None	0.5617231288448439
gene-b1125	42.12857057568433	31.403123454606718	73.26253826140238	18.660294676619028	25.295588006677193	3.141794990311143	17.323380644591342	1.6208099218004355	7.553168713424714	0.8951911808300098	13.034894223676227	0.3650756961439097	host	potB	None	None	21.591566879944654
gene-b2133	81.49965657679611	58.84467142990107	78.56505126339064	43.10597069689684	50.27927798269988	8.803758246732519	21.03902750774581	3.490026527343121	6.874424102269008	2.0806781442821194	17.45530779084733	1.2878917448582587	host	dld	None	None	26.62394809415195
gene-b1633	20.249497762268405	32.389071901155674	21.630347190344363	19.023599984454222	6.895739993844763	2.8444203147525258	3.4893445242825853	1.7011027248419999	1.4720614654454447	0.9673893596760854	2.4787577101203255	0.9400125157315512	host	nth	None	None	11.265287916809724
gene-b1919	65.1104041624795	35.68864641751263	61.90284568427514	23.053992754030606	20.140896689688905	3.206328778824101	9.268013612276409	1.8508784244182526	2.9974571943197947	0.9767662041024984	8.232002458393525	0.5512753977030224	host	dcyD	None	None	25.480662443047443
gene-b0766	32.318984150988804	40.75121548905847	21.809688286300123	20.64888566964357	8.057423486697116	3.4094446290663516	6.939409372869681	1.8551788638742073	3.7037713530592202	1.4610589954162998	6.9592397361619955	0.7955886477138585	host	ybhA	None	None	13.162483382564506
gene-b3548	27.31260573365251	14.813273640847058	9.059430106017928	7.038626163459731	2.8732480468516863	4.691278747118766	1.006661102158778	2.9517856517650483	0.4821791031879672	2.086142740010488	1.5613964050543352	1.1243704701839898	host	yhjY	None	None	9.02043034840955
gene-b2457	3.7421387516775373	3.7661075925907115	2.822385438377295	2.869354694779731	2.370040715031139	2.8087329563260894	1.6569610135219444	2.0310032086716236	0.6368918993355803	0.7744711216304447	2.887344145854445	0.25133102346778	host	eutM	None	None	0.5684568854834108
gene-b2976	30.362159572637488	10.660501326158279	30.06016942255434	8.145832949648602	15.191136822294977	2.5821990860101973	6.205212193364409	1.9570667371782173	2.3276463613839025	0.9122590659807065	6.420751484565824	0.4422592871518671	host	glcB	None	None	10.633640028276586
gene-b3381	0.9451793754237078	1.473889053880663	0.8629485591565956	2.3687611942686195	0.6690442406591846	2.940206631148457	0.32550837779955727	2.1179692029594412	0.1608644488012548	1.111253091060661	0.31254756218012036	0.6982856786037807	host	yhfX	None	None	0.6184487925871586
gene-b0745	2461.8001552192954	4379.472342311127	2758.8504930449594	2628.7327993394165	1731.7329848093705	509.16466646022735	886.69216342023	206.68765040118657	317.82581808159495	121.94277636328052	614.3204584008735	100.84927888320657	host	lysW	None	None	1259.780730500268
gene-b0587	0.7419055041452197	1.5343401303147342	3.273526970437603	3.1703409441451416	1.1204767650582945	1.49426276952908	0.14319416166239027	1.058326204445316	0.23116817086995134	0.4912917674645453	0.32081601620604944	0.1480906703934731	host	fepE	None	None	0.9481484198346799
gene-b2955	31.931600852045264	51.37713735100306	42.44356604942054	31.94342611193663	16.97909969337379	4.554922068207378	7.854898736045102	2.833822236086403	3.919489883932209	1.8023312118154413	9.492429566582159	0.892107576223605	host	hemW	None	None	16.65901238404677
gene-b2470	2.4731283079487385	3.629909244792856	2.818950834862385	2.8635663391088406	1.0924805154745147	1.7029705125400783	0.5388404580474917	1.4713624229631415	0.27660006572300533	0.8727682803467919	1.051460584906532	0.5069323410810103	host	acrD	None	None	0.6814478355572599
gene-b1643	8.465091234248964	12.064745841892346	10.503560998518035	5.040567188739723	1.902385622340706	1.631354518717824	1.1419281246494413	0.9728655550248083	0.15801368641743507	0.6745595495159865	2.5584062051874827	0.8786463167953001	host	ydhI	None	None	4.19644293155067
gene-b1888	2.4701140390507317	1.8638141391869945	1.8446993295107206	1.748926004136145	0.6466262857893669	1.3287291078570036	0.7988266667395023	1.1222325038135068	0.4764534819457012	0.8111254800587557	0.4319995821278407	0.5982410898643203	host	cheA	None	None	0.3451969932177517
gene-b4083	0.6843186023593719	1.28045907691383	0.32985423711358114	7.35220142610372	0.18574514933867647	2.5212036164384917	0.24529030109539363	4.503977891217378	0.13199632717347676	1.4221454349564129	0.1831849760209769	0.686621722173581	host	yjcS	None	None	2.7540386964647463
gene-b1695	1.1797367571924589	1.0033900436990477	1.7059648825718026	1.459651806247533	0.4625355194469472	1.3217517112335353	0.7987549330230207	1.2060128892251314	0.16254012014293454	0.6097758554060626	0.52633877658805	0.3790195595382952	host	ydiO	None	None	0.23706557834010814
gene-b4306	1.8193530713329484	4.120961721642354	2.747813851017929	3.918458396423542	1.2620060882778616	2.9457236460500984	1.2318148364692367	2.54051051486707	0.3509299943326972	1.511088916629033	0.4870219041200268	1.2319716396781362	host	yjhP	None	None	0.7004073241678003
gene-b3281	84.31382906871652	12.315988931983036	127.49869117981318	10.044469661195885	81.0246498444884	4.1670989910810965	22.27219960625793	2.7358474296043758	7.910524000978334	1.851463423341303	18.804754180693052	1.1236664405855528	host	aroE	None	None	52.03351162002824
gene-b2770	2.5720854134833386	1.7315181061792797	1.2877847728952272	1.7202796112791436	0.5780325544804453	1.4625643242123094	0.20818228118609047	47.92533367350367	0.1440355526189697	0.9378579098107463	0.15547237708447012	0.645903154716148	host	ygcR	None	None	34.044737396394595
gene-b1844	21.767553973692014	27.87679918692449	12.976654744775436	9.760633386408843	4.883911422882907	3.4485272522653023	3.837085182645589	1.881505503736922	1.073206078337421	1.117976316330691	4.938534330918463	0.6990951792221838	host	exoX	None	None	9.07537173594612
gene-b2008	7.7611496256255	8.008210479080445	5.649820619599457	4.720739569900741	1.8965065011797253	2.1319492288647197	1.5844657094994232	1.490568253950627	0.6718938904038811	0.9378051252821188	1.9467079510293428	0.5137949174059331	host	yeeA	None	None	2.1655933868772954
gene-b2301	12.34137907324789	19.63765726454992	10.2241517055342	9.01479858313722	4.13054975506111	1.9758920966589182	1.4266134617713486	1.5307114212811326	0.5225475862455644	0.818693767566196	2.4441703932349257	0.5103135622377504	host	yfcF	None	None	6.32957190203853
gene-b0011	1.5408806624554563	1.8915744017084568	1.7738211888253588	2.0061694293150034	0.40184081327517585	2.1058334473645113	1.1371301073189817	1.9292756163910416	0.2622496056087683	1.3502356350828655	0.1698437732855556	0.9125869782600141	host	yaaW	None	None	0.35625606767667317
gene-b1151	0.13653372958466067	1.7712073682778127	0.4606824999350015	1.8036152736959672	0.25941622122827807	1.8428264007738382	1.0277353121844972	1.5590794151038596	0.23702052962615264	0.9096333319230728	0.7675218615562449	0.46766658797169197	host	beeE	None	None	0.4206304513030937
gene-b2202	12.557027488069838	7.808944101284529	5.576779397223113	4.910544776995571	3.6025728632928704	1.7968847481215366	2.2440876081419368	1.402023494720661	0.31052440863127795	0.7793079794875629	1.8099769272520403	0.6572573395254203	host	napC	None	None	3.316577843028914
gene-b0597	27.043572206283446	24.246679316846553	46.098962160162486	22.550990048915185	37.91863094543	4.392748224985488	12.15905207507166	2.727530352985755	1.5377708757870676	1.766978670657928	4.393784569778504	0.8924072572406683	host	entH	None	None	14.62505694713971
gene-b1694	1.0137372779312213	0.7852410567547434	0.7935515844745026	1.585696015536167	0.33386022456321	1.402657483361508	0.10174322012854045	1.3816960338305393	0.16425106877601806	0.6526198421353971	0.2279482220411404	0.3830092391123825	host	ydiF	None	None	0.33387414880278005
gene-b0081	129.01098879774116	111.46845348205892	90.48526937939015	53.10137527659871	38.66601603292248	12.094243453258898	21.816051688564162	6.968208640222103	10.688128370810691	4.4857074420675875	29.854761037527663	1.9171643964820917	host	mraZ	None	None	42.20737054206744
gene-b4527	3.7336723744112983	3.6658266211903667	1.399766057494812	2.57679013503838	0.7882262106551526	2.3560136603420045	0.3469704686434841	2.235959739630489	1.2002962718247472	1.832238962875299	0.7773618854223506	0.9042644166026071	host	ydaF	None	None	0.6335799039244321
gene-b4765	60.6721760841836	40.81156977740127	51.86133243018279	11.205407805536618	19.63996974882422	5.469317425793939	3.38296206927397	3.3255163924165325	3.900962883430429	2.119496766376935	2.5264261276226394	0.4198370505654962	host	yadX	None	None	24.899473230531484
gene-b4605	3.145964685846557	1.6054240699184763	0.909847937371628	1.5333715944418527	0.8539117282097487	1.557926781892819	0.37588467436377443	1.0263939482767075	0.26006419222869526	0.43735647560158974	0.8421420425408798	0.4198370505654962	host	ypaB	None	None	0.5501667615269425
gene-b1039	7.135462759986036	4.087006701071813	6.606895791375513	3.759936028027833	0.7356777966114757	1.0647957841545683	0.13878818745739363	0.8640657976877145	0.4801185087298989	0.4596124856026174	1.5547237708447013	0.49949843964715446	host	csgE	None	None	2.4995406948474392
gene-T4p140	0.1218775665219005	0.02291417048946978	1.233692118470004	34.641803114065745	0.8490873681633659	61.06308909858157	2.140631365868275	142.96867460145032	541.2861492488776	1341.4333238941817	387.09986768997726	1550.655100479603	phage	3	late	late	811.162896071971
gene-b0098	179.3947249302631	123.26149617087229	206.43662912497547	120.90176030676783	101.53029382155114	12.472821936799498	47.1464395995787	4.0265593898159935	17.22997353391001	2.7910847503170877	43.425399869912866	1.7103782873000852	host	secA	None	None	67.21301947444798
gene-b3528	17.448946988831253	6.532781934861492	25.823562903116414	5.42412673751997	10.66892042704954	3.2526154744115514	7.191751531883125	2.8250955107812032	5.7323240133206115	1.7880092601248425	9.89369672355719	0.9551537560650916	host	dctA	None	None	5.839772586694832
gene-b1534	7.681056635573412	6.278309121914042	8.124298753904235	3.20733203748055	2.311599425860734	1.3941988222225872	0.8656737955044502	1.1694670440970971	0.283706391522213	0.7381027700129393	1.1228560567211732	0.69548763932062	host	ydeE	None	None	2.6827770291942317
gene-b1669	1.671656512036547	1.990488883736561	2.7396159295027616	2.7646824774041012	0.6554008836443828	1.6497853838557228	0.5991962336721423	1.592539215392583	0.506693333936351	0.7567769160565686	0.44748507057522763	0.3222365554155838	host	ydhT	None	None	0.544941663118849
gene-b3441	9.925918377780548	10.027550277204716	7.769989747369976	6.032178202580125	2.4307671281553582	4.070416716664491	2.1031093436795234	2.9862396689002813	0.22974996123271238	2.2092797144121836	2.231934738513252	1.305014962902974	host	yhhY	None	None	2.4117177489490595
gene-b0507	0.7626581056597713	1.7547856925850014	0.9067844763030366	2.1763471477703584	0.7130306686734602	1.8187531225535767	0.27337067226456324	1.6422303172427322	0.063045864782714	0.8672367721330668	0.20415564667657693	0.3807276507934017	host	gcl	None	None	0.4850023284936805
gene-b0856	23.26826711041227	10.726209674688688	27.238214980433646	7.269976596773177	7.518719619456907	2.7368476907117523	1.9858058268274876	1.9396909030074534	1.2169041447682343	0.7464894271516249	3.9405891801912865	0.5562620879609929	host	potH	None	None	9.85618014416329
gene-b2796	42.693144680219326	39.41679620968017	48.17539032110983	28.637566092974854	26.086010376193624	5.124738864929966	15.650788860020972	2.6443727247880644	12.860476705932502	1.8138949070388652	36.00451002342218	0.8696159683031053	host	sdaC	None	None	12.72981392599243
gene-b4159	12.947291486877527	13.74508998489959	13.677280906915014	9.965850818194147	5.561215731734248	2.7413001551271754	4.347777966287124	2.9435644494982545	1.3406919368324073	1.1703324073582113	3.24695921095184	0.5234069607531336	host	mscM	None	None	3.993956312991786
gene-b4668	185.06787745912376	98.83364135697568	81.98208783053828	86.51443943377191	65.43660401438916	114.64108028190473	18.04246436946117	56.1124169449464	15.11109832739366	26.60260603011451	10.637583695253218	26.987420232841718	host	ibsB	None	None	37.43304020976023
gene-b2299	89.03055230916664	96.24141502017827	45.602986120637624	39.77773145972405	14.266458928763978	4.738060620798286	9.868530235230144	2.99412157287349	4.758743672162645	1.5970109810322393	10.943193834564362	1.0267837995413978	host	yfcD	None	None	39.74059964205747
gene-b3856	17.527517535430817	5.738046795354554	10.339181106495772	3.7851760338319864	3.9590452853361073	3.39007278458302	4.20307408606766	3.347910442197115	1.347605359730512	2.009393038253458	7.579278382867918	1.2595111516964885	host	mobB	None	None	3.655948049953591
gene-b1091	314.42687480105207	139.69580804621307	374.8802394533968	51.31713276105932	168.54821181216823	6.1291378813928645	93.44634847956777	2.8444668513751474	31.443232901914705	1.8332155319846026	84.27776214409107	1.0632351301532903	host	fabH	None	None	135.7909840979586
gene-b1122	2.9416812646876895	4.134817426830361	10.114673173897579	4.742575880511465	2.750261150597632	2.117988330177582	1.054429735877601	1.5995749843273364	1.2158845350951986	0.870343755642724	0.7874574943239396	0.6542915073747994	host	ymfA	None	None	2.3918056925492164
gene-b0431	778.5856491873949	1125.492877161376	690.0155212746324	576.4027668663618	235.78251791700026	34.14339715230574	142.51916508708413	13.346583861398614	71.15732295799602	10.625451947562626	214.71578197891685	6.046327965172166	host	cyoB	None	None	395.7887287022255
gene-b3766	472.63012319315544	1023.4155965711888	184.8369870345271	358.7446158296967	113.02686147939947	293.6737184838425	37.72515277250973	54.5220465324587	17.02238349133278	20.699500887213702	11.024404920535154	46.071815326702534	host	ilvL	None	None	365.34689262879704
gene-b4120	3.2312982668369696	4.064364733970826	2.05771516637634	3.0697293068865137	0.547656467037476	3.0042434038116306	0.41870697903812854	2.4737393386314572	0.18434930082034096	1.706840072260148	0.9380822752354105	0.8172355527182092	host	melB	None	None	0.8214093211113733
gene-T4p229	0.446324053952615	0.027971090873352762	0.5019850688946913	23.57080918861917	15.923981469511451	326.67495740852434	154.66747042234647	1237.109086568439	588.9431632672565	1558.1120267978463	237.79768130892265	941.1607805357352	phage	denA	middle	late	634.0435125272592
gene-b4203	1275.2122911726362	3861.9135070717653	1530.5825941640474	2976.62182903971	1066.3194242294962	289.3315324574667	340.52144419963054	60.68369468275344	226.1102112913168	34.95622095454429	339.28218609886966	13.987104582395375	host	rplI	None	None	1433.1863168527154
gene-b3418	34.941433558607436	20.19360811671059	42.59137395518805	15.367715314583537	11.557155629694693	3.120410409588221	7.621040936546239	1.9728611660357256	4.691534962245376	1.1798106802174217	10.80033164979257	0.7174155660808774	host	malT	None	None	13.110864067606993
gene-b4062	88.48649878285872	30.155684868878048	12.266098118639727	18.260664571985597	9.740918973651949	19.46119412652874	8.854172329457798	15.418717978556762	5.4324520154438565	11.259125679589644	11.602845919452122	5.660025422438541	host	soxS	None	None	23.968601838789912
gene-b3442	0.2744571154500813	0.7533689488408116	0.1852107760552932	1.128494264063685	0.03476485407469715	1.78540382865612	0.04590957854824726	1.4190875718463916	0.28587208916742074	0.8834446717965172	0.30857113009131476	1.0312536882423047	host	yhhZ	None	None	0.4499099978543712
gene-b1337	1.3874319657793943	1.5230317011849446	2.0235622175568158	1.4369546764383274	0.651949203280472	1.23786890059463	0.1871624934591408	1.2633589245510477	0.0776955263089878	0.7873254141056388	0.5870533740533934	0.543523484549522	host	abgB	None	None	0.32781233187200093
gene-b2923	9.259820584755904	13.181376574067489	13.80222154050545	8.982130268747921	5.091247285175106	2.9044608491008637	3.3191325962688008	2.351797756202328	0.7654719620316313	1.1349686188325725	1.7160630300833024	0.6442782411193779	host	argO	None	None	4.0291561561733
gene-b2948	56.79948399370379	75.65808125246265	71.16172378251285	32.95619603635092	26.816461932714663	5.864970175744991	10.844672732708046	2.903602965167469	4.979952617145228	1.8295959928603331	12.255854406339612	1.2505784484929674	host	yqgE	None	None	27.999779949520423
gene-b2343	61.53790771953686	56.738621755257306	30.8007470167069	24.335290081830212	13.374954227116907	8.692289359577583	6.267382359918091	3.339777866224167	4.3362282156868766	2.02281796650711	8.084563608392447	1.3906181604695735	host	yfcZ	None	None	22.06653099446129
gene-b2122	1.2276935359401198	1.9059001025168252	0.9705044665297365	1.997698377449198	0.6886832799870494	1.637642184432846	0.5574094683248167	1.25290156886226	0.3044653957799359	0.9006425283683019	0.06572815941782477	0.3822906476693949	host	yehQ	None	None	0.3682621784836405
gene-T4p196	0.20161055396613448	0.01263491643811885	14.194761589897547	71.59114653445845	15.620466255600139	118.58706941908353	9.386578036448649	84.59174407957983	225.43433605229853	399.00996534683065	808.8341441854312	815.1761950610273	phage	54	late	late	393.48922683742967
gene-b2383	1.2704857385149557	1.8280385411521112	1.137309921714535	1.6354451473262956	0.4105344847162254	1.5509148364751346	0.2819135057728308	1.2482529478657498	0.25506295776275884	0.7938408218389802	0.534436296227866	0.4602059977352555	host	fryA	None	None	0.3056089040526822
gene-b1580	2.0937849001600615	0.9185212635323047	0.9847765910375268	1.6041425911084	0.8438657078778693	1.118431542044707	0.15919821502465742	0.8636199433029427	0.11014483435568269	0.3087222180717104	0.8322344890992224	0.2963555651050562	host	rspB	None	None	0.3784284483172562
gene-b1272	90.04906591389688	30.094096670640237	51.61697326986013	14.466939737626344	17.292932370144854	2.5866319919183387	11.495627298256691	1.6384766479461772	5.0288984371537415	0.7797441165011201	17.208571109292492	0.671739280904794	host	sohB	None	None	31.833260276887817
gene-b2632	2.322021553839125	2.774285454157367	1.0614892602668993	2.2869516515393444	0.8064721877536516	2.3589884250646587	0.8144167944548446	1.8269812279325395	0.043344032038115876	1.0373198459781297	1.543927077991613	0.7852507797613911	host	yfjP	None	None	0.4385854673050194
gene-b1077	11.385396005920873	5.230704989709321	8.491914082135194	3.587228296642967	5.25901191341877	1.6100155192813328	2.64909199075422	1.259043243219428	0.5448964027648853	0.6215908884007942	2.0853041053393215	0.346532168720727	host	flgF	None	None	3.0503728081023844
gene-b1278	14.63534495869457	16.461809658111434	16.3843989349432	5.661679733323765	3.911250582545045	1.6784272513808995	3.6084928738922346	1.275143540447298	1.2238314928409189	0.9182506999056002	1.426687695598667	0.46538799853534746	host	pgpB	None	None	6.5285054518226735
gene-b4141	6.1267474550138195	10.057242710083438	7.747822053799448	4.913995695351016	2.902077090622153	3.3606220329460696	2.5405856749360605	3.0336187721858585	0.6256436891802502	1.9231801548759462	1.833015615267977	1.2023972808558363	host	yjeH	None	None	1.9180949221750263
gene-b3703	1882.3004756216505	3892.454030287805	2148.0154708671453	2340.5223402532547	1532.8260571404273	450.40939791219097	414.976680497607	67.71579478332798	229.2106191251377	38.584719248491155	210.71468979320738	18.43709941206775	host	rpmH	None	None	1288.0999684147137
gene-b2179	5.2353898531381295	8.19462997092275	8.640895030944584	5.678234352427051	1.9575052482936928	2.386611240346446	1.6354280568809834	1.8150966664261776	0.5475035625867268	0.8357581234168031	0.5909768719585121	0.4517544871581947	host	yejE	None	None	2.590880457726082
gene-b3169	340.59054545895464	239.8732517371401	502.7937101649471	180.68292036044733	273.4996628836966	14.86820309006153	146.7041508105583	5.002180571149838	53.58161276660247	3.31110324332618	112.5482091047376	2.054041483949471	host	nusA	None	None	148.218084976955
gene-b3053	28.634021011500657	10.18020700724829	29.837632041196706	7.1842152195115005	9.045873767054065	2.5319416678649027	4.09623003108147	1.849980256002689	1.964075082174898	0.8543212188503801	5.079530461450376	0.48944044754414767	host	glnE	None	None	11.221875883776509
gene-b0728	830.2296698372467	341.7617897736668	727.4666963318077	217.05046237289795	377.3894712437532	17.87811093668263	154.40453441114718	4.807639807907515	52.788351204055985	4.163751267819446	155.56030490698575	2.5729859345710615	host	sucC	None	None	305.5703354087055
gene-T4p071	0.35364474220289166	0.06648865863337952	394.96349805902804	2502.122122582292	922.5606317366438	2453.671103722738	57.67673036139228	655.5244990263399	132.40251727630098	341.4226360151548	70.90559886049112	457.259902854154	phage	55.6	early	early	1095.3785336534525
gene-b0600	4.515138685334593	4.223490168435061	3.6487958625342807	3.5257488778579513	1.5886729827158115	2.174879149256279	2.09796097319316	1.7262514032411975	0.935424691427245	1.331107603739126	1.775679345512553	0.7579487148882688	host	ybdL	None	None	0.6442401516573545
gene-b4792	17.976941061980327	3.3798401471967923	5.661276054756796	4.088990918511607	5.31322853108288	6.452689649825577	1.0023591316367317	5.145654994027227	2.080513537829562	2.4222820187164973	2.2457121134423463	1.3683577944356913	host	yriB	None	None	3.9512201042696202
gene-b1764	114.49451772923331	106.51158312148789	112.40282334333628	58.40098567831764	48.250920182518676	6.121977875141555	24.212157645225194	2.350088212605979	8.573150612780436	1.387475715701595	26.832387838199068	1.074525478075676	host	selD	None	None	44.114887440372065
gene-b3794	43.23199591423609	24.318428783798137	33.41757282524457	9.925130868539231	12.556305250436466	4.708806522788804	10.591730095432672	4.108900145975743	4.599029925728505	1.7456121430426579	12.92875556807699	1.7133431051417822	host	rffM	None	None	11.850829842704693
gene-b2005	1.5532077077551	3.471771799200545	3.377355543523483	2.9138778360839646	0.7651049084759349	1.7438172796131366	1.2990574346012045	1.8445530923270368	0.29959394944745693	0.9689128074865989	0.32338254433569785	0.8060871370857527	host	cbtA	None	None	0.7025532287366927
gene-b1909	2128.221863930719	1812.9462549563593	1673.1162346260062	767.190142254642	727.8861352187927	245.95811932122112	376.40313598358654	160.0325129837228	157.11464302919796	154.41351811266313	358.22980126842396	128.8658459574829	host	leuZ	None	None	674.482940680956
gene-b3307	7385.138881685776	6502.852206031889	8619.935038970072	3761.2980761688063	3891.2924888190446	222.70358613350464	1892.8667766431765	55.15961830268236	961.809170223678	39.12064619770238	2009.648140105789	20.04241710673454	host	rpsN	None	None	2964.105529550258
gene-b3599	19.78027057289998	7.660264659634109	18.77880507728777	5.717882405702631	7.730711821535279	2.8704174896956736	4.609595128874877	2.5174000787827464	2.0544255937815423	1.6578837223190237	8.046548419011291	0.9089888910885142	host	mtlA	None	None	5.32606012903571
gene-b4303	5.693811815913471	9.905821457434762	6.656433980473471	5.170579880371269	3.199788186005304	3.803199572596691	1.4085195232664858	2.7032698307623857	0.788893609139834	1.4347593617676402	0.751353495203759	0.9572492850563978	host	sgcQ	None	None	2.1050602617450394
gene-b4537	63.94654749190145	237.02336117984362	35.874004387795615	35.65510213009847	18.379433388133638	8.315256623111825	5.3697810623396345	3.4956045324166727	2.526337867364468	2.9028935303665957	3.368568170163519	1.7859734849452855	host	yecJ	None	None	116.32745335403246
gene-b3532	4.120868028053951	6.348899722657359	4.161971077617908	5.218907343922803	1.4538394552083926	2.9965230017683155	1.2259623225403105	4.504764085605832	0.304075055528936	2.2670075303372346	1.0883066395912908	0.990384837231427	host	bcsB	None	None	1.208162418591084
gene-b3173	2.8258955322522574	2.1476327429789213	2.22929531518362	1.814105252805462	0.7310240625264269	1.8699524724485685	0.36617547613297585	1.4361940412786993	0.529724849115276	0.7895507195078374	0.37290422547935637	0.49161730890326244	host	yhbX	None	None	0.5178621950737969
gene-b3829	70.23881746497882	16.21785365060742	56.97530531954746	9.338517721057013	43.14405994413605	5.868404827058768	24.383648796393814	4.524192062303188	8.923581938117778	2.041056378281894	35.54420207138058	1.2086555584803322	host	metE	None	None	21.30024445964977
gene-T4p037	0.25084103807414404	0.14148168058033084	448.0683702739905	3106.1774465611584	1315.8978315835066	2039.9235811770502	1238.0067702812835	3974.7855153294013	806.319955998364	1369.1151072145421	342.6538878208194	873.2871015824687	phage	61.4	early	middle	1058.32959605176
gene-b2895	52.69103414718371	82.44479034920727	51.95545463060055	35.54276721475474	21.593170138637323	5.971100153050687	16.279694862100023	3.6355581505856343	3.802317844998855	2.3294742785357885	9.989546987381472	0.759245547382813	host	fldB	None	None	26.38645640509166
